,cx,cxROI,cy,cyROI
0,446,66,460,141
1,472,70,456,140
2,497,74,450,138
3,491,73,453,139
4,467,69,462,142
5,478,71,393,121
6,475,70,423,130
7,473,70,442,136
8,470,70,438,135
9,449,66,391,120
10,446,66,433,133
11,455,67,459,141
12,460,68,453,139
13,425,63,400,123
14,426,63,445,137
15,438,65,465,143
16,443,66,456,140
17,404,60,413,127
18,409,61,450,138
19,420,62,467,143
20,426,63,463,142
21,451,71,472,145
22,477,75,461,142
23,501,79,449,138
24,493,78,448,138
25,472,74,456,140
26,479,75,393,121
27,479,75,408,125
28,474,75,419,129
29,466,73,423,130
30,451,71,390,120
31,450,71,433,133
32,458,72,457,140
33,463,73,462,142
34,427,67,400,123
35,432,68,449,138
36,444,70,467,143
37,451,71,465,143
38,407,64,416,128
39,415,65,454,139
40,428,67,469,144
41,435,68,468,144
42,448,70,468,144
43,475,74,461,142
44,499,78,454,139
45,490,76,451,139
46,467,73,455,140
47,478,75,391,120
48,475,74,418,128
49,475,74,438,135
50,475,74,443,136
51,449,70,389,119
52,447,70,435,134
53,453,71,461,142
54,456,71,464,143
55,425,66,398,122
56,427,67,445,137
57,438,68,466,143
58,442,69,467,143
59,405,63,413,127
60,411,64,450,138
61,422,66,468,144
62,429,67,470,144
63,451,71,463,142
64,476,75,456,140
65,500,78,448,138
66,506,79,439,135
67,491,77,441,135
68,482,76,385,118
69,488,77,403,124
70,486,76,424,130
71,483,76,432,133
72,455,71,385,118
73,460,72,415,127
74,463,73,443,136
75,462,72,448,138
76,431,68,395,121
77,437,68,426,131
78,444,70,448,138
79,446,70,453,139
80,413,65,410,126
81,417,65,434,133
82,426,67,452,139
83,431,68,456,140
84,454,66,457,140
85,480,70,451,139
86,505,74,443,136
87,504,74,440,135
88,483,70,446,137
89,486,71,393,121
90,489,71,406,125
91,487,71,418,128
92,483,70,420,129
93,458,67,390,120
94,463,68,423,130
95,469,68,446,137
96,468,68,448,138
97,434,63,398,122
98,441,64,429,132
99,449,65,447,137
100,450,66,447,137
101,413,60,411,126
102,421,61,436,134
103,431,63,450,138
104,435,63,450,138
105,456,69,466,143
106,483,73,459,141
107,509,77,448,138
108,518,78,437,134
109,509,77,430,132
110,496,75,396,122
111,512,77,385,118
112,527,79,377,116
113,542,82,370,114
114,471,71,388,119
115,488,73,414,127
116,489,74,441,135
117,486,73,451,139
118,448,67,394,121
119,465,70,425,131
120,470,71,446,137
121,470,71,452,139
122,428,64,407,125
123,442,66,431,132
124,451,68,448,138
125,455,68,454,139
126,464,71,465,143
127,488,75,458,141
128,512,79,448,138
129,523,80,436,134
130,516,79,429,132
131,502,77,391,120
132,521,80,382,117
133,538,83,371,114
134,554,85,362,111
135,476,73,384,118
136,497,76,410,126
137,498,77,440,135
138,493,76,451,139
139,453,70,392,120
140,475,73,424,130
141,479,74,446,137
142,476,73,452,139
143,433,66,409,126
144,451,69,433,133
145,458,70,450,138
146,458,70,454,139
147,465,70,463,142
148,488,74,456,140
149,513,78,446,137
150,524,79,435,134
151,516,78,431,132
152,503,76,392,120
153,524,79,381,117
154,541,82,370,114
155,555,84,360,111
156,477,72,384,118
157,499,76,406,125
158,498,75,435,134
159,493,75,445,137
160,454,69,392,120
161,476,72,422,130
162,478,72,444,136
163,476,72,449,138
164,435,66,408,125
165,451,68,434,133
166,457,69,451,139
167,458,69,454,139
168,464,71,459,141
169,489,74,454,139
170,512,78,445,137
171,524,80,435,134
172,523,80,424,130
173,505,77,387,119
174,528,80,377,116
175,548,83,366,112
176,564,86,356,109
177,481,73,381,117
178,504,77,404,124
179,505,77,431,132
180,501,76,444,136
181,459,70,389,119
182,483,73,418,128
183,487,74,440,135
184,485,74,450,138
185,440,67,404,124
186,460,70,425,131
187,466,71,443,136
188,466,71,451,139
189,466,70,464,143
190,489,74,458,141
191,513,78,447,137
192,527,80,435,134
193,525,79,424,130
194,505,76,393,121
195,529,80,379,116
196,550,83,367,113
197,566,86,357,110
198,481,73,385,118
199,506,77,404,124
200,504,76,436,134
201,498,75,445,137
202,458,69,391,120
203,482,73,422,130
204,483,73,445,137
205,478,72,449,138
206,438,66,406,125
207,457,69,429,132
208,463,70,447,137
209,461,70,451,139
210,467,71,462,142
211,490,75,455,140
212,514,79,445,137
213,527,81,435,134
214,525,80,424,130
215,507,78,389,119
216,530,81,376,115
217,551,84,365,112
218,569,87,356,109
219,482,74,382,117
220,509,78,401,123
221,508,78,432,133
222,502,77,442,136
223,460,70,389,119
224,487,74,420,129
225,489,75,444,136
226,483,74,449,138
227,441,67,405,124
228,463,71,428,131
229,467,71,446,137
230,462,71,450,138
231,467,72,465,143
232,490,76,458,141
233,513,79,446,137
234,525,81,435,134
235,524,81,425,131
236,509,79,390,120
237,532,82,378,116
238,552,85,366,112
239,569,88,356,109
240,484,75,383,118
241,509,79,403,124
242,509,79,435,134
243,504,78,447,137
244,461,71,391,120
245,486,75,420,129
246,487,75,445,137
247,483,75,451,139
248,441,68,407,125
249,461,71,428,131
250,466,72,448,138
251,464,72,452,139
252,466,73,467,143
253,490,77,457,140
254,513,81,446,137
255,526,83,435,134
256,523,82,427,131
257,508,80,388,119
258,531,84,379,116
259,549,87,368,113
260,566,89,359,110
261,483,76,381,117
262,506,80,405,124
263,505,80,435,134
264,500,79,442,136
265,460,72,389,119
266,484,76,423,130
267,485,76,446,137
268,481,76,448,138
269,441,69,406,125
270,459,72,432,133
271,464,73,450,138
272,463,73,452,139
273,468,73,467,143
274,491,77,458,141
275,514,80,446,137
276,526,82,434,133
277,519,81,427,131
278,506,79,390,120
279,529,83,378,116
280,550,86,367,113
281,567,89,359,110
282,481,75,384,118
283,506,79,407,125
284,505,79,437,134
285,499,78,447,137
286,458,71,392,120
287,484,76,423,130
288,486,76,447,137
289,482,75,452,139
290,440,69,407,125
291,461,72,432,133
292,466,73,450,138
293,465,73,454,139
294,468,73,466,143
295,491,77,457,140
296,513,80,446,137
297,525,82,436,134
298,520,82,430,132
299,507,80,388,119
300,530,83,379,116
301,550,86,369,113
302,567,89,360,111
303,481,75,382,117
304,505,79,405,124
305,504,79,434,133
306,497,78,441,135
307,458,72,391,120
308,482,76,421,129
309,484,76,444,136
310,480,75,446,137
311,439,69,408,125
312,459,72,431,132
313,465,73,448,138
314,462,72,451,139
315,467,73,466,143
316,490,76,458,141
317,514,80,445,137
318,526,82,434,133
319,520,81,427,131
320,506,79,389,119
321,531,83,380,117
322,550,86,369,113
323,567,89,359,110
324,481,75,383,118
325,504,79,404,124
326,503,78,434,133
327,498,78,445,137
328,457,71,391,120
329,482,75,421,129
330,484,76,445,137
331,481,75,450,138
332,438,68,408,125
333,457,71,431,132
334,464,72,449,138
335,463,72,452,139
336,464,72,465,143
337,487,76,458,141
338,509,79,447,137
339,522,81,437,134
340,520,81,429,132
341,504,78,389,119
342,528,82,380,117
343,548,85,369,113
344,565,88,361,111
345,479,74,383,118
346,503,78,405,124
347,502,78,436,134
348,498,77,448,138
349,456,71,391,120
350,481,75,421,129
351,483,75,445,137
352,480,75,452,139
353,437,68,407,125
354,457,71,430,132
355,463,72,449,138
356,462,72,454,139
357,467,73,466,143
358,489,77,456,140
359,511,80,444,136
360,524,82,434,133
361,520,82,430,132
362,503,79,388,119
363,527,83,379,116
364,546,86,369,113
365,562,88,360,111
366,478,75,382,117
367,502,79,404,124
368,503,79,436,134
369,499,78,450,138
370,455,71,392,120
371,480,75,421,129
372,484,76,445,137
373,482,76,453,139
374,436,68,410,126
375,456,71,431,132
376,464,73,450,138
377,465,73,456,140
378,465,72,465,143
