,cx,cxROI,cy,cyROI
0,445,79,428,131
1,488,87,427,131
2,533,95,424,130
3,543,97,421,129
4,516,92,421,129
5,539,96,322,99
6,534,95,348,107
7,527,94,365,112
8,522,93,375,115
9,496,89,311,95
10,487,87,393,121
11,483,86,431,132
12,481,86,440,135
13,453,81,320,98
14,451,81,407,125
15,458,82,437,134
16,464,83,436,134
17,414,74,338,104
18,419,75,405,124
19,428,76,433,133
20,438,78,434,133
21,438,80,435,134
22,484,88,431,132
23,528,96,426,131
24,544,99,423,130
25,521,95,423,130
26,537,98,324,99
27,533,97,347,106
28,529,97,362,111
29,526,96,372,114
30,495,90,312,96
31,487,89,390,120
32,483,88,429,132
33,483,88,439,135
34,452,82,319,98
35,451,82,406,125
36,456,83,435,134
37,463,85,437,134
38,413,75,337,103
39,418,76,405,124
40,426,78,434,133
41,437,80,438,135
42,441,79,432,133
43,489,87,433,133
44,537,96,428,131
45,545,97,417,128
46,515,92,413,127
47,540,97,326,100
48,537,96,339,104
49,532,95,356,109
50,526,94,373,115
51,498,89,312,96
52,488,87,382,117
53,486,87,423,130
54,485,87,442,136
55,455,81,317,97
56,450,80,392,120
57,457,82,427,131
58,463,83,441,135
59,418,75,332,102
60,420,75,394,121
61,427,76,425,131
62,436,78,434,133
63,444,80,430,132
64,489,88,428,131
65,533,96,424,130
66,542,97,420,129
67,515,92,416,128
68,540,97,323,99
69,535,96,347,106
70,531,95,363,111
71,528,95,373,115
72,497,89,311,95
73,486,87,392,120
74,486,87,426,131
75,488,88,433,133
76,454,81,320,98
77,449,81,408,125
78,456,82,436,134
79,464,83,436,134
80,414,74,337,103
81,417,75,406,125
82,426,76,434,133
83,437,78,436,134
84,440,79,432,133
85,484,87,431,132
86,534,96,422,130
87,544,98,414,127
88,513,92,416,128
89,535,96,325,100
90,537,96,333,102
91,533,96,354,109
92,526,94,375,115
93,494,89,311,95
94,486,87,388,119
95,485,87,425,131
96,486,87,442,136
97,452,81,319,98
98,450,81,401,123
99,457,82,432,133
100,465,83,443,136
101,415,74,335,103
102,420,75,400,123
103,429,77,429,132
