,cx,cxROI,cy,cyROI
0,534,88,345,106
1,565,93,342,105
2,596,98,339,104
3,604,100,336,103
4,585,96,335,103
5,601,99,257,79
6,603,99,276,85
7,592,98,292,90
8,581,96,299,92
9,566,93,249,76
10,569,94,303,93
11,565,93,337,103
12,565,93,341,105
13,533,88,257,79
14,538,89,318,98
15,545,90,341,105
16,550,91,339,104
17,504,83,274,84
18,512,84,319,98
19,522,86,344,106
20,530,87,349,107
21,536,89,344,106
22,567,94,339,104
23,599,99,332,102
24,608,101,331,102
25,588,97,334,102
26,599,99,255,78
27,598,99,276,85
28,588,97,295,90
29,579,96,305,94
30,564,93,250,77
31,564,93,301,92
32,564,93,332,102
33,567,94,336,103
34,530,88,260,80
35,535,89,318,98
36,543,90,341,105
37,550,91,339,104
38,501,83,278,85
39,509,84,322,99
40,520,86,344,106
41,528,87,346,106
42,533,89,346,106
43,567,95,340,104
44,600,101,334,102
45,605,102,334,102
46,582,98,339,104
47,600,101,254,78
48,600,101,281,86
49,588,99,304,93
50,577,97,312,96
51,563,95,249,76
52,565,95,305,94
53,565,95,337,103
54,566,95,335,103
55,530,89,260,80
56,537,90,324,99
57,545,91,347,106
58,549,92,338,104
59,501,84,278,85
60,512,86,327,100
61,521,87,348,107
62,525,88,345,106
63,541,91,346,106
64,571,96,338,104
65,602,101,333,102
66,610,102,331,102
67,591,99,333,102
68,606,102,254,78
69,602,101,283,87
70,593,100,303,93
71,586,98,309,95
72,570,96,249,76
73,569,96,305,94
74,570,96,335,103
75,572,96,335,103
76,536,90,260,80
77,540,91,325,100
78,548,92,346,106
79,552,93,338,104
80,507,85,279,86
81,514,86,327,100
82,521,87,346,106
83,526,88,342,105
84,544,88,343,105
85,575,93,340,104
86,607,98,336,103
87,620,100,328,101
88,606,98,320,98
89,608,98,259,79
90,611,99,267,82
91,611,99,274,84
92,610,99,280,86
93,574,93,250,77
94,577,93,299,92
95,575,93,331,102
96,575,93,340,104
97,542,88,259,79
98,547,88,315,97
99,552,89,336,103
100,555,90,337,103
101,514,83,276,85
102,521,84,319,98
103,527,85,340,104
104,532,86,342,105
105,543,88,346,106
106,575,93,339,104
107,606,98,331,102
108,618,100,329,101
109,603,98,330,101
110,603,98,261,80
111,610,99,262,80
112,620,101,264,81
113,632,103,266,82
114,572,93,251,77
115,582,95,294,90
116,580,94,332,102
117,578,94,344,106
118,541,88,259,79
119,552,90,316,97
120,556,90,342,105
121,557,90,344,106
122,514,83,277,85
123,523,85,321,98
124,528,86,342,105
125,528,86,342,105
126,537,86,343,105
127,569,91,337,103
128,599,96,330,101
129,613,98,329,101
130,604,97,330,101
131,600,96,261,80
132,612,98,267,82
133,627,100,266,82
134,642,103,266,82
135,571,91,251,77
136,585,94,295,90
137,582,93,328,101
138,577,92,344,106
139,542,87,259,79
140,557,89,312,96
141,559,89,336,103
142,558,89,343,105
143,515,82,276,85
144,528,84,319,98
145,534,85,341,105
146,534,85,346,106
147,546,87,349,167
148,577,91,343,164
149,608,96,334,160
150,620,98,328,157
151,613,97,325,156
152,609,97,269,129
153,630,100,265,127
154,651,103,259,124
155,670,106,254,122
156,578,92,255,122
157,590,94,296,142
158,587,93,330,158
159,581,92,347,166
160,547,87,262,125
161,561,89,316,151
162,564,89,341,163
163,564,89,348,167
164,518,82,280,134
165,532,84,322,154
166,538,85,346,166
167,539,85,351,168
168,541,83,342,160
169,573,88,339,159
170,603,92,333,156
171,620,95,328,153
172,617,94,327,153
173,611,94,269,126
174,636,97,261,122
175,657,101,254,119
