,cx,cxROI,cy,cyROI
0,455,73,389,119
1,484,78,384,118
2,514,83,369,113
3,506,81,348,107
4,482,77,337,103
5,510,82,306,94
6,504,81,317,97
7,494,79,341,105
8,487,78,349,107
9,483,78,297,91
10,474,76,327,100
11,475,76,355,109
12,478,77,355,109
13,456,73,300,92
14,451,72,337,103
15,456,73,361,111
16,460,74,358,110
17,432,69,309,95
18,433,70,340,104
19,439,70,361,111
20,445,71,360,111
21,457,72,385,118
22,488,77,383,118
23,517,81,371,114
24,511,80,353,108
25,488,77,344,106
26,513,80,307,94
27,495,78,316,97
28,484,76,338,104
29,482,76,348,107
30,487,76,297,91
31,467,73,319,98
32,466,73,349,107
33,471,74,359,110
34,462,72,298,91
35,444,70,320,98
36,448,70,349,107
37,455,71,358,110
38,438,69,305,94
39,428,67,320,98
40,434,68,345,106
41,441,69,354,109
42,455,74,389,119
43,486,79,384,118
44,516,84,368,113
45,504,82,348,107
46,478,78,337,103
47,512,83,304,93
48,498,81,322,99
49,491,80,345,106
50,489,79,347,106
51,484,79,295,90
52,472,77,326,100
53,475,77,355,109
54,480,78,353,108
55,459,74,298,91
56,448,73,331,102
57,454,74,357,110
58,459,74,355,109
59,435,71,307,94
60,431,70,335,103
61,438,71,358,110
62,443,72,357,110
63,453,71,388,119
64,482,76,385,118
65,514,81,374,115
66,508,80,356,109
67,485,76,345,106
68,513,81,309,95
69,502,79,319,98
70,490,77,340,104
71,483,76,345,106
72,486,77,298,91
73,470,74,325,100
74,468,74,354,109
75,472,74,356,109
76,460,72,298,91
77,447,70,328,101
78,450,71,355,109
79,455,72,357,110
80,435,68,306,94
81,430,68,329,101
82,435,68,353,108
83,442,70,357,110
84,458,74,387,119
85,491,79,381,117
86,520,84,366,112
87,508,82,348,107
88,481,77,342,105
89,513,82,304,93
90,499,80,313,96
91,490,79,331,102
92,488,78,337,103
93,487,78,296,91
94,472,76,316,97
95,471,76,344,106
96,476,76,352,108
97,462,74,299,92
98,449,72,322,99
99,453,73,350,107
100,458,74,357,110
101,440,71,307,94
102,433,70,325,100
103,437,70,348,107
104,443,71,356,109
105,456,71,384,118
106,487,76,384,118
107,518,81,370,114
108,508,80,350,107
109,482,76,340,104
110,516,81,306,94
111,501,79,322,99
112,492,77,346,106
113,491,77,348,107
114,488,77,296,91
115,471,74,321,98
116,473,74,353,108
117,478,75,354,109
118,462,72,297,91
119,448,70,327,100
120,453,71,356,109
121,459,72,356,109
122,438,69,306,94
123,431,68,333,102
124,438,69,356,109
125,445,70,358,110
126,458,73,384,118
127,489,78,381,117
128,518,82,367,113
129,508,81,348,107
130,481,77,341,105
131,514,82,303,93
132,504,80,320,98
133,495,79,344,106
134,492,78,347,106
135,486,77,295,90
136,477,76,324,99
137,477,76,353,108
138,481,77,354,109
139,460,73,297,91
140,453,72,330,101
141,458,73,357,110
142,464,74,357,110
143,437,69,306,94
144,435,69,336,103
145,442,70,359,110
146,448,71,360,111
147,464,73,386,119
148,492,78,382,117
149,521,83,370,114
150,516,82,354,109
151,495,78,347,106
152,513,81,306,94
153,515,82,315,97
154,513,81,332,102
155,511,81,335,103
156,487,77,298,91
157,488,77,324,99
158,487,77,351,108
159,486,77,349,107
160,462,73,301,92
161,464,73,333,102
162,467,74,357,110
163,468,74,354,109
164,439,69,311,95
165,443,70,338,104
166,448,71,358,110
167,449,71,358,110
168,468,72,385,118
169,496,76,380,117
170,527,81,368,113
171,522,80,351,108
172,499,76,344,106
173,517,79,312,96
174,526,80,309,95
175,536,82,304,93
176,548,84,296,91
177,492,75,300,92
178,500,76,321,98
179,496,76,348,107
180,493,75,355,109
181,468,72,302,93
182,475,73,332,102
183,476,73,353,108
184,476,73,355,109
185,445,68,311,95
186,454,69,337,103
187,457,70,356,109
188,458,70,358,110
189,468,71,385,118
190,497,76,382,117
191,528,80,367,113
192,523,80,349,107
193,502,76,342,105
194,517,79,313,96
195,528,80,307,94
196,541,82,302,93
197,554,84,294,90
198,492,75,300,92
199,500,76,323,99
200,497,76,350,107
201,492,75,355,109
202,468,71,302,93
203,477,73,336,103
204,478,73,357,110
205,477,73,356,109
206,445,68,311,95
207,455,69,341,105
208,459,70,359,110
209,458,70,358,110
