,cx,cxROI,cy,cyROI
0,746,110,290,89
1,784,116,290,89
2,811,120,286,88
3,821,121,277,85
4,809,120,272,83
5,815,120,224,69
6,822,122,212,65
7,827,122,199,61
8,829,123,187,57
9,786,116,211,65
10,788,116,234,72
11,786,116,267,82
12,785,116,288,88
13,755,112,215,66
14,759,112,252,77
15,763,113,279,86
16,767,113,291,89
17,730,108,227,69
18,737,109,263,81
19,743,110,284,87
20,749,111,292,90
21,751,110,289,89
22,782,114,288,88
23,810,118,284,87
24,824,121,280,86
25,814,119,277,85
26,816,119,225,69
27,827,121,215,66
28,834,122,201,61
29,838,123,188,57
30,788,115,211,65
31,795,116,243,74
32,789,115,277,85
33,786,115,288,88
34,759,111,214,65
35,766,112,258,79
36,767,112,284,87
37,767,112,290,89
38,733,107,227,69
39,740,108,262,80
40,745,109,284,87
41,749,110,290,89
42,752,109,290,89
43,782,114,289,89
44,810,118,285,87
45,825,120,280,86
46,814,118,276,85
47,816,119,227,69
48,829,121,217,66
49,836,122,203,62
50,842,123,189,58
51,790,115,212,65
52,795,116,242,74
53,789,115,277,85
54,785,114,294,90
55,761,111,215,66
56,766,111,257,79
57,768,112,285,87
58,768,112,296,91
59,735,107,228,70
60,741,108,261,80
61,746,108,283,87
62,749,109,292,90
63,752,113,289,89
64,783,118,290,89
65,811,122,287,88
66,826,125,281,86
67,817,123,276,85
68,818,123,228,70
69,831,125,219,67
70,841,127,206,63
71,849,128,195,60
72,793,120,212,65
73,798,120,245,75
74,793,120,277,85
75,788,119,294,90
76,764,115,215,66
77,768,116,258,79
78,770,116,283,87
79,771,116,294,90
80,739,112,228,70
81,743,112,262,80
82,748,113,285,87
83,752,113,294,90
84,754,113,288,88
85,788,118,289,89
86,812,122,287,88
87,822,123,282,86
88,814,122,280,86
89,821,123,228,70
90,831,125,219,67
91,841,126,206,63
92,850,128,193,59
93,791,119,215,66
94,798,120,243,74
95,793,119,276,85
96,789,118,291,89
97,761,114,218,67
98,766,115,258,79
99,769,115,285,87
100,771,116,294,90
101,736,110,230,70
102,743,112,265,81
103,746,112,286,88
104,751,113,291,89
105,755,112,288,88
106,784,116,290,89
107,809,120,290,89
108,823,122,284,87
109,820,122,278,85
110,821,122,229,70
111,833,124,221,68
112,846,126,208,64
113,857,127,198,61
114,795,118,214,65
115,803,119,246,75
116,796,118,280,86
117,790,117,297,91
118,766,114,217,66
119,773,115,257,79
120,772,115,283,87
121,770,114,295,90
122,740,110,230,70
