,cx,cxROI,cy,cyROI
0,611,98,358,110
1,647,104,358,110
2,688,111,359,110
3,689,111,366,112
4,663,107,373,115
5,693,112,275,84
6,690,111,287,88
7,683,110,289,89
8,677,109,289,89
9,654,105,255,78
10,641,103,338,104
11,638,103,371,114
12,639,103,376,115
13,614,99,259,79
14,605,97,345,106
15,613,99,369,113
16,622,100,366,112
17,579,93,273,84
18,576,93,339,104
19,586,94,366,112
20,597,96,369,113
21,612,96,354,164
22,650,102,355,164
23,688,108,355,164
24,702,110,355,164
25,689,108,355,164
26,702,110,276,128
27,710,112,275,127
28,717,113,268,124
29,724,114,261,121
30,665,104,253,117
31,662,104,310,143
32,655,103,353,163
33,650,102,373,173
34,624,98,254,117
35,622,98,325,150
36,626,98,359,166
37,630,99,372,172
38,586,92,269,124
39,589,92,322,149
40,597,94,353,163
41,605,95,364,168
42,615,100,351,162
43,658,107,351,162
44,696,114,347,160
45,712,116,346,160
46,696,114,350,162
47,704,115,265,122
48,714,117,266,123
49,727,119,259,120
50,742,121,251,116
51,668,109,246,114
52,671,110,303,140
53,665,109,346,160
54,660,108,367,170
55,629,103,250,115
56,633,103,316,146
57,635,104,350,162
58,637,104,364,168
59,593,97,266,123
60,600,98,319,147
61,608,99,348,161
62,616,101,360,167
63,614,99,351,165
64,655,106,350,165
65,693,112,346,163
66,712,115,347,163
67,697,113,349,164
68,703,114,267,126
69,718,116,266,125
70,732,118,259,122
71,747,121,250,118
72,667,108,247,116
73,673,109,303,143
74,665,108,348,164
75,659,107,369,174
76,628,102,251,118
77,633,102,320,151
78,635,103,354,167
79,637,103,367,173
80,593,96,268,126
81,599,97,321,151
82,606,98,350,165
83,613,99,360,170
84,614,101,354,172
85,655,107,353,171
86,693,114,346,168
87,711,117,342,166
88,698,115,342,166
89,704,116,267,129
90,725,119,260,126
91,742,122,249,121
92,758,124,239,116
93,671,110,246,119
94,677,111,297,144
95,669,110,340,165
96,662,109,363,176
97,632,104,249,121
98,638,105,313,152
99,640,105,347,168
100,641,105,363,176
101,597,98,266,129
102,603,99,315,153
103,611,100,345,167
104,618,101,359,174
105,626,102,352,167
106,661,107,351,167
107,697,113,345,164
108,719,117,342,162
109,711,116,345,164
110,716,116,267,127
111,747,121,254,121
112,775,126,238,113
113,798,130,224,106
114,683,111,247,117
115,696,113,296,141
116,683,111,341,162
117,670,109,365,173
118,644,105,250,119
119,655,106,311,148
120,651,106,347,165
121,646,105,365,173
122,607,99,267,127
123,616,100,312,148
124,620,101,344,163
125,623,101,358,170
126,622,100,352,170
127,660,106,354,171
128,696,112,351,170
129,718,116,346,167
130,711,114,341,165
131,715,115,269,130
132,749,121,254,123
133,777,125,239,115
134,802,129,225,109
135,682,110,248,120
136,696,112,298,144
137,684,110,343,166
138,672,108,364,176
139,644,104,250,121
140,656,106,313,151
141,652,105,347,168
142,646,104,361,174
143,608,98,267,129
144,620,100,313,151
145,622,100,342,165
146,622,100,352,170
147,624,103,358,174
148,664,109,361,175
149,702,116,355,172
150,723,119,347,168
151,717,118,336,163
152,718,118,270,131
153,752,124,255,123
154,782,129,241,117
155,808,133,228,110
156,685,113,249,121
157,698,115,302,146
158,685,113,344,167
159,673,111,365,177
160,646,106,252,122
161,659,109,316,153
162,655,108,349,169
163,649,107,363,176
164,610,101,269,130
165,622,103,317,154
166,626,103,344,167
167,626,103,353,171
168,619,102,358,177
169,660,108,361,178
170,698,115,355,175
171,719,118,349,172
172,716,118,339,167
173,717,118,271,133
174,753,124,257,127
175,784,129,244,120
176,810,133,232,114
177,685,112,250,123
178,700,115,302,149
179,687,113,346,171
180,675,111,366,180
181,646,106,253,125
182,661,108,317,156
183,656,108,352,174
184,652,107,365,180
185,610,100,269,133
186,624,102,318,157
187,627,103,347,171
188,628,103,357,176
189,618,101,356,176
190,660,108,359,178
191,699,114,353,175
192,720,118,346,171
193,713,116,337,167
194,717,117,270,133
195,753,123,256,126
196,784,128,244,120
197,810,132,232,115
198,685,112,249,123
199,698,114,301,149
200,687,112,344,170
201,676,110,367,181
202,647,106,252,124
203,659,108,316,156
204,656,107,351,174
205,651,106,367,181
206,612,100,268,132
207,623,102,316,156
208,626,102,343,170
209,626,102,354,175
210,618,103,358,177
211,663,110,359,178
212,703,117,351,174
213,725,121,341,169
214,719,120,331,164
215,717,119,268,132
216,753,125,257,127
217,783,130,245,121
218,810,135,233,115
219,684,114,248,122
220,698,116,300,148
221,688,115,343,170
222,678,113,365,180
223,646,108,252,124
224,659,110,314,155
225,657,109,350,173
226,653,109,366,181
227,611,102,269,133
228,624,104,316,156
229,628,104,344,170
230,629,105,354,175
231,617,102,359,177
232,660,109,360,178
233,699,116,355,175
234,721,119,348,172
235,713,118,339,167
236,716,119,270,133
237,751,124,257,127
238,782,130,245,121
239,808,134,233,115
240,683,113,250,123
241,698,116,301,148
242,687,114,344,170
243,677,112,366,180
244,645,107,253,125
245,659,109,316,156
246,656,109,352,174
247,652,108,367,181
248,609,101,270,133
249,623,103,318,157
250,626,104,347,171
251,626,104,357,176
252,619,103,359,176
253,661,110,359,176
254,700,117,353,173
255,721,120,346,170
256,710,118,338,166
257,715,119,269,132
258,751,125,255,125
259,781,130,243,119
260,806,134,232,114
261,682,114,249,122
262,697,116,298,146
263,686,114,342,168
264,675,112,364,178
265,644,107,253,124
266,658,110,312,153
267,655,109,348,171
268,651,108,365,179
269,608,101,269,132
270,621,103,313,153
271,626,104,343,168
272,626,104,355,174
273,617,103,357,176
274,660,110,358,177
275,699,116,351,173
276,721,120,343,169
277,711,118,335,165
278,716,119,267,132
279,751,125,256,126
280,780,130,243,120
281,805,134,231,114
282,684,114,247,122
283,698,116,297,146
284,686,114,342,169
285,675,112,364,179
286,645,107,251,124
287,658,110,313,154
288,654,109,350,173
289,650,108,364,179
290,610,101,268,132
291,621,103,315,155
292,625,104,344,170
293,626,104,354,175
294,619,103,356,175
295,662,110,356,175
296,701,117,349,172
297,723,120,342,168
298,712,119,338,166
299,717,119,266,131
300,752,125,253,124
301,781,130,242,119
302,806,134,231,113
303,684,114,247,121
304,698,116,299,147
305,688,115,342,168
306,677,113,363,178
307,646,108,251,123
308,659,110,313,154
309,656,109,348,171
310,652,109,363,178
311,610,101,268,132
312,623,104,316,155
313,627,104,344,169
314,627,104,355,175
315,620,104,356,175
316,662,111,356,175
317,702,117,349,171
318,724,121,342,168
319,711,119,339,166
320,717,120,265,130
321,752,126,254,124
322,782,131,242,118
323,807,135,231,113
324,684,114,246,120
325,697,117,297,146
326,686,115,341,167
327,676,113,364,178
328,646,108,249,122
329,659,110,312,153
330,656,110,348,171
331,651,109,364,178
332,610,102,266,130
333,623,104,313,153
334,627,105,342,168
335,627,105,354,174
336,622,103,352,173
337,666,110,354,174
338,707,117,347,170
339,728,120,338,166
340,715,118,332,163
341,720,119,264,129
342,754,124,251,123
343,783,129,239,117
344,809,133,228,112
345,686,113,244,119
346,698,115,297,146
347,687,113,340,167
348,678,112,361,177
349,648,107,247,121
350,660,109,314,154
351,656,108,348,171
352,653,108,363,178
353,611,101,264,129
354,623,103,313,153
355,628,104,342,168
356,630,104,353,173
357,620,102,355,174
358,661,108,358,176
359,699,115,354,174
360,721,118,347,170
361,714,117,336,165
362,717,118,268,131
363,752,123,254,124
364,781,128,241,118
365,806,132,230,113
366,685,112,247,121
367,697,114,295,145
368,687,113,338,166
369,678,111,362,177
370,647,106,250,122
371,659,108,309,151
372,657,108,344,169
373,653,107,362,177
374,612,100,266,130
375,623,102,312,153
376,627,103,341,167
377,628,103,353,173
378,620,103,355,175
379,661,109,357,176
380,699,116,352,173
381,722,120,344,169
382,713,118,336,165
383,718,119,266,131
384,753,125,253,124
385,783,130,241,118
386,808,134,230,113
387,685,113,247,121
388,699,116,297,146
389,688,114,340,167
390,677,112,363,178
391,647,107,250,123
392,660,109,310,152
393,658,109,346,170
394,653,108,365,179
395,612,101,267,131
396,624,103,313,154
397,628,104,343,169
398,629,104,357,176
399,617,102,356,176
400,661,109,357,177
401,701,116,350,173
402,722,119,343,170
403,713,118,338,167
404,717,118,268,132
405,752,124,255,126
406,782,129,243,120
407,808,133,231,114
408,684,113,248,122
409,698,115,299,148
410,687,113,342,169
411,677,112,363,179
412,646,106,252,124
413,658,108,313,155
414,655,108,349,173
415,652,107,363,179
416,610,101,268,132
417,621,102,316,156
418,625,103,344,170
419,626,103,353,175
420,620,104,359,177
421,663,111,359,177
422,703,118,352,174
423,724,121,344,170
424,713,119,338,167
425,719,120,268,132
426,754,126,256,126
427,783,131,244,120
428,808,135,232,114
429,685,115,248,122
430,698,117,299,147
431,687,115,343,169
432,676,113,365,180
433,647,108,251,124
434,659,110,313,154
435,656,110,349,172
436,652,109,364,179
437,611,102,268,132
438,622,104,315,155
439,627,105,345,170
440,629,105,356,176
441,617,103,360,178
442,661,110,361,178
443,700,117,353,175
444,721,120,344,170
445,713,119,336,166
446,717,119,270,133
447,752,125,257,127
448,782,130,243,120
449,807,134,231,114
450,684,114,250,123
451,697,116,300,148
452,686,114,343,170
453,675,112,365,180
