,cx,cxROI,cy,cyROI
0,458,74,402,123
1,485,78,397,122
2,512,83,390,120
3,522,84,378,116
4,507,82,372,114
5,512,83,318,98
6,509,82,336,103
7,503,81,361,111
8,500,81,364,112
9,484,78,312,96
10,484,78,341,105
11,483,78,370,114
12,483,78,368,113
13,456,74,317,97
14,459,74,355,109
15,463,75,379,116
16,465,75,376,115
17,433,70,327,100
18,437,71,361,111
19,444,72,380,117
20,447,72,379,116
21,457,73,403,124
22,484,77,398,122
23,509,81,391,120
24,523,83,382,117
25,514,82,373,115
26,509,81,322,99
27,510,81,331,102
28,507,81,350,107
29,502,80,363,111
30,483,77,315,97
31,485,77,346,106
32,484,77,373,115
33,482,77,377,116
34,457,73,319,98
35,462,73,359,110
36,464,74,380,117
37,464,74,379,116
38,433,69,330,101
39,439,70,364,112
40,444,71,381,117
41,446,71,380,117
42,461,75,405,124
43,487,80,398,122
44,513,84,390,120
45,521,85,376,115
46,506,83,367,113
47,510,84,318,98
48,512,84,332,102
49,509,83,350,107
50,505,83,356,109
51,482,79,311,95
52,486,80,346,106
53,486,80,375,115
54,485,79,377,116
55,456,75,318,98
56,463,76,360,111
57,466,76,382,117
58,466,76,380,117
59,433,71,331,102
60,441,72,366,112
61,447,73,383,118
62,449,74,383,118
63,459,75,406,125
64,487,80,399,123
65,514,84,388,119
66,523,86,374,115
67,507,83,367,113
68,514,84,319,98
69,513,84,333,102
70,509,83,357,110
71,504,83,365,112
72,487,80,311,95
73,488,80,340,104
74,487,80,368,113
75,486,80,369,113
76,461,75,315,97
77,464,76,354,109
78,468,77,377,116
79,468,77,375,115
80,437,72,327,100
81,443,73,362,111
82,448,73,380,117
83,450,74,380,117
84,462,74,401,123
85,491,79,396,122
86,519,83,386,119
87,523,84,372,114
88,506,81,364,112
89,512,82,318,98
90,516,83,325,100
91,514,83,344,106
92,510,82,354,109
93,485,78,311,95
94,490,79,339,104
95,489,79,365,112
96,487,78,369,113
97,460,74,316,97
98,467,75,355,109
99,470,76,375,115
100,469,75,375,115
101,438,70,328,101
102,446,72,361,111
103,452,73,379,116
104,454,73,380,117
105,463,71,397,122
106,487,75,394,121
107,513,79,388,119
108,525,81,379,116
109,516,80,369,113
110,513,79,322,99
111,517,80,324,99
