,cx,cxROI,cy,cyROI
0,424,134,587,180
1,472,150,556,171
2,509,161,517,159
3,526,167,478,147
4,532,169,444,136
5,475,151,433,133
6,488,155,373,115
7,493,156,335,103
8,495,157,304,93
9,435,138,427,131
10,436,138,357,110
11,436,138,314,96
12,436,138,278,85
13,399,126,435,134
14,394,125,373,115
15,393,124,333,102
16,394,125,299,92
17,365,116,458,141
18,353,112,417,128
19,346,110,389,119
20,342,108,362,111
21,430,134,588,181
22,479,149,556,171
23,516,161,516,159
24,533,166,477,147
25,538,168,442,136
26,480,150,435,134
27,490,153,377,116
28,494,154,342,105
29,497,155,312,96
30,441,137,428,131
31,443,138,357,110
32,444,138,312,96
33,444,138,274,84
34,405,126,438,135
35,398,124,376,115
36,395,123,336,103
37,396,123,300,92
38,370,115,460,141
39,357,111,420,129
40,350,109,392,120
41,346,108,364,112
42,441,142,591,182
43,490,158,560,172
44,526,170,519,160
45,544,176,481,148
46,551,178,447,137
47,493,159,434,133
48,506,164,371,114
49,509,165,333,102
50,510,165,300,92
51,454,147,429,132
52,457,148,358,110
53,459,148,315,97
54,460,149,279,86
55,418,135,438,135
56,414,134,377,116
57,415,134,338,104
58,418,135,305,94
59,382,123,461,142
60,368,119,421,129
61,360,116,394,121
62,353,114,369,113
63,443,143,585,275
64,494,159,555,261
65,533,172,514,242
66,551,178,476,224
67,560,181,444,209
68,500,161,429,201
69,516,166,367,172
70,521,168,327,153
71,523,169,295,138
72,462,149,423,199
73,469,151,351,165
74,472,152,307,144
75,474,153,271,127
76,426,137,432,203
77,425,137,367,172
78,425,137,326,153
79,428,138,291,137
80,390,126,453,213
81,379,122,412,193
82,372,120,382,179
83,368,119,355,167
84,448,143,580,274
85,498,159,550,260
86,536,171,509,241
87,557,177,472,223
88,567,181,439,207
89,503,160,425,201
90,514,164,364,172
91,518,165,326,154
92,519,165,295,139
93,465,148,419,198
94,471,150,348,164
95,473,151,303,143
96,475,151,267,126
97,428,136,428,202
98,427,136,364,172
99,428,136,323,152
100,431,137,288,136
101,391,124,450,213
102,380,121,409,193
103,374,119,379,179
104,372,118,351,166
105,457,144,584,272
106,506,160,554,258
107,545,172,514,239
108,565,179,475,221
109,571,181,440,205
110,513,162,428,199
111,528,167,368,171
112,535,169,332,154
113,539,170,302,140
114,475,150,420,196
115,482,152,348,162
116,485,153,304,141
117,487,154,266,124
118,438,138,428,199
119,437,138,362,168
120,437,138,320,149
121,440,139,283,132
122,400,126,450,210
123,389,123,409,190
124,383,121,380,177
125,380,120,353,164
126,462,147,594,280
127,512,163,566,267
128,549,175,527,248
129,572,182,488,230
130,580,185,452,213
131,520,166,438,206
132,536,171,377,178
133,541,172,340,160
134,545,174,309,145
135,481,153,430,203
136,488,155,359,169
137,491,156,314,148
138,493,157,278,131
139,444,141,439,207
140,442,141,376,177
141,443,141,336,158
142,446,142,302,142
143,405,129,462,218
144,392,125,422,199
145,385,123,393,185
146,381,121,366,172
147,482,137,581,179
148,536,153,543,167
149,573,163,498,153
150,588,168,455,140
151,582,166,420,129
152,541,154,423,130
153,552,157,370,114
154,556,158,339,104
155,557,159,313,96
156,506,144,420,129
157,506,144,360,111
158,504,144,328,101
159,501,143,308,94
160,469,134,430,132
161,467,133,373,115
162,466,133,359,110
163,463,132,360,111
164,430,122,450,138
165,423,120,408,125
166,424,121,401,123
167,423,120,406,125
168,480,134,577,177
169,532,149,544,167
170,570,159,499,153
171,589,165,456,140
172,581,162,422,130
173,539,151,427,131
174,550,154,374,115
175,554,155,342,105
176,556,155,316,97
177,504,141,422,130
178,505,141,358,110
179,508,142,339,104
180,509,142,334,102
181,468,131,430,132
182,465,130,369,113
183,468,131,364,112
184,471,132,377,116
185,430,120,449,138
186,424,118,405,124
187,429,120,402,123
188,434,121,414,127
189,507,139,560,172
190,552,151,523,161
191,588,161,466,143
192,596,163,418,128
193,566,155,399,123
194,559,153,413,127
195,575,157,360,111
196,586,160,333,102
197,593,162,307,94
198,522,143,413,127
199,543,148,379,116
200,549,150,425,131
201,542,148,450,138
202,487,133,424,130
203,510,139,407,125
204,518,142,449,138
205,512,140,468,144
206,452,123,442,136
207,470,128,428,131
208,487,133,452,139
209,490,134,465,143
210,510,125,548,168
211,558,136,512,157
212,595,145,453,139
213,601,147,406,125
214,570,139,398,122
215,563,138,404,124
216,579,142,358,110
217,589,144,336,103
218,596,146,313,96
219,524,128,403,124
220,551,135,386,119
221,555,136,432,133
222,545,133,447,137
223,490,120,413,127
224,518,127,408,125
225,526,129,450,138
226,517,126,462,142
227,456,111,430,132
228,481,117,427,131
229,496,121,454,139
230,495,121,462,142
231,508,122,543,167
232,555,133,512,157
233,593,142,455,140
234,602,144,406,125
235,570,137,395,121
236,561,134,403,124
237,577,138,359,110
238,589,141,336,103
239,596,143,312,96
240,523,125,401,123
241,549,132,379,116
242,554,133,429,132
243,541,130,444,136
244,489,117,412,127
245,517,124,404,124
246,525,126,448,138
247,512,123,457,140
248,455,109,429,132
249,485,116,430,132
250,498,119,456,140
251,490,117,459,141
252,508,140,540,166
253,552,152,506,156
254,589,162,451,139
255,596,164,403,124
256,565,155,388,119
257,554,152,400,123
258,571,157,357,110
259,583,160,335,103
260,589,162,311,95
261,515,142,398,122
262,543,149,384,118
263,545,150,432,133
264,530,146,448,138
265,482,132,408,125
266,511,140,405,124
267,517,142,447,137
268,505,139,457,140
269,450,124,427,131
270,482,132,430,132
271,492,135,455,140
272,481,132,459,141
273,493,116,543,167
274,539,127,516,159
275,584,138,462,142
276,592,140,412,127
277,557,131,405,124
278,543,128,400,123
279,557,131,364,112
280,565,133,345,106
281,569,134,323,99
282,502,118,396,122
283,525,124,381,117
284,532,125,432,133
285,522,123,445,137
286,467,110,409,126
287,488,115,412,127
288,499,118,455,140
289,490,115,460,141
290,432,102,431,132
291,451,106,434,133
292,468,110,460,141
293,465,110,463,142
294,494,115,540,166
295,541,126,513,158
296,584,136,459,141
297,591,138,410,126
298,556,130,408,125
299,546,127,402,123
300,558,130,364,112
301,566,132,344,106
302,570,133,321,98
303,504,118,397,122
304,531,124,384,118
305,537,125,434,133
306,526,123,449,138
307,469,109,407,125
308,497,116,411,126
309,505,118,453,139
310,496,116,462,142
311,435,101,427,131
312,463,108,430,132
313,476,111,457,140
314,470,110,463,142
315,489,113,544,167
316,535,124,519,160
317,580,135,469,144
318,590,137,422,130
319,558,129,408,125
320,544,126,408,125
321,564,131,370,114
322,579,134,348,107
323,588,136,324,99
324,503,117,405,124
325,525,122,380,117
326,531,123,432,133
327,521,121,449,138
328,466,108,416,128
329,485,112,409,126
330,497,115,453,139
331,488,113,462,142
332,429,99,436,134
333,448,104,429,132
334,465,108,456,140
335,462,107,462,142
336,489,120,550,256
337,531,130,531,247
338,576,141,490,228
339,591,145,445,207
340,566,139,423,197
341,557,137,426,198
342,581,142,386,180
343,595,146,359,167
344,603,148,334,155
345,517,127,418,195
346,532,130,376,175
347,536,131,420,196
348,530,130,449,209
349,478,117,424,197
350,488,120,404,188
351,496,122,447,208
352,493,121,469,218
353,438,107,437,203
354,446,109,414,193
355,462,113,445,207
356,465,114,464,216
357,475,109,557,261
358,519,119,535,251
359,565,130,497,233
360,581,133,459,215
361,558,128,447,209
362,546,125,429,201
363,571,131,401,188
364,591,136,386,181
365,609,140,371,174
366,507,116,420,197
367,524,120,391,183
368,525,120,439,206
369,520,119,467,219
370,467,107,425,199
371,479,110,413,193
372,486,112,456,214
373,483,111,478,224
374,426,98,440,206
375,435,100,421,197
376,449,103,453,212
377,451,103,473,222
378,466,117,549,169
379,511,129,526,162
380,551,139,485,149
381,552,139,449,138
382,517,130,441,135
383,510,129,420,129
384,508,128,385,118
385,510,129,365,112
386,510,129,349,107
387,475,120,422,130
388,478,120,400,123
389,490,124,436,134
390,496,125,464,143
391,441,111,433,133
392,443,112,415,127
393,454,114,450,138
394,458,115,476,146
395,406,102,449,138
396,407,103,423,130
397,419,106,447,137
398,424,107,469,144
399,451,90,548,168
400,494,99,523,161
401,526,106,482,148
402,504,101,455,140
403,465,93,446,137
404,493,99,414,127
405,477,96,382,117
406,453,91,367,113
407,427,86,355,109
408,452,91,417,128
409,442,89,417,128
410,457,92,461,142
411,467,94,484,149
412,416,83,431,132
413,408,82,437,134
414,425,85,475,146
415,436,87,489,150
416,383,77,453,139
417,384,77,459,141
418,402,81,488,150
419,412,83,498,153
420,450,100,547,168
421,495,110,520,160
422,525,117,478,147
423,502,112,454,139
424,463,103,448,138
425,493,110,417,128
426,477,106,385,118
427,453,101,368,113
428,426,95,353,108
429,452,100,418,128
430,440,98,419,129
431,455,101,462,142
432,466,104,486,149
