,cx,cxROI,cy,cyROI
0,421,157,680,326
1,487,182,654,314
2,545,203,609,292
3,579,216,567,272
4,614,229,533,256
5,508,190,483,232
6,535,200,399,191
7,547,204,347,166
8,554,207,303,145
9,453,169,473,227
10,470,175,376,180
11,479,179,315,151
12,485,181,266,127
13,399,149,484,232
14,399,149,391,187
15,399,149,335,160
16,401,150,289,138
17,346,129,512,246
18,333,124,444,213
19,327,122,402,193
20,325,121,363,174
21,430,163,623,321
22,511,194,592,305
23,580,220,550,284
24,620,235,507,261
25,652,248,471,243
26,535,203,426,220
27,564,214,348,179
28,579,220,301,155
29,589,224,260,134
30,486,184,411,212
31,506,192,323,166
32,516,196,268,138
33,521,198,221,114
34,435,165,414,213
35,441,167,331,171
36,446,169,279,144
37,451,171,234,120
38,381,144,433,223
39,377,143,368,190
40,378,143,330,170
41,380,144,295,152
42,442,164,591,302
43,520,192,566,289
44,588,218,523,267
45,631,234,480,245
46,665,246,447,228
47,546,202,400,204
48,577,214,326,166
49,591,219,279,142
50,599,222,240,122
51,498,184,384,196
52,519,192,292,149
53,530,196,237,121
54,537,199,195,99
55,449,166,386,197
56,455,168,300,153
57,458,169,249,127
58,462,171,207,105
59,395,146,403,205
60,391,145,339,173
61,389,144,298,152
62,391,145,260,132
63,441,165,588,305
64,522,195,562,291
65,593,221,519,269
66,639,239,475,246
67,673,251,440,228
68,551,206,394,204
69,585,218,319,165
70,600,224,273,141
71,609,227,233,121
72,504,188,377,195
73,527,197,286,148
74,538,201,232,120
75,544,203,191,99
76,454,169,378,196
77,463,173,292,151
78,468,175,238,123
79,473,177,195,101
80,401,150,395,205
81,396,148,331,171
82,392,146,290,150
83,391,146,251,130
84,438,164,587,303
85,520,195,564,291
86,588,220,520,268
87,632,237,475,245
88,661,247,438,226
89,549,205,392,202
90,582,218,316,163
91,598,224,270,139
92,609,228,231,119
93,500,187,375,193
94,523,196,283,146
95,535,200,229,118
96,541,202,189,97
97,451,169,377,194
98,456,171,291,150
