,cx,cxROI,cy,cyROI
0,588,130,274,134
1,631,139,272,133
2,669,147,256,125
3,698,154,247,121
4,720,159,246,120
5,659,145,199,97
6,676,149,161,79
7,686,151,137,67
8,693,153,115,56
9,640,141,193,94
10,658,145,151,74
11,671,148,126,61
12,680,150,103,50
13,618,136,196,96
14,626,138,178,87
15,621,137,202,99
16,618,136,219,107
17,596,131,205,100
18,600,132,189,92
19,596,131,208,102
20,591,130,222,109
21,605,127,279,137
22,641,134,278,136
23,680,142,267,131
24,712,149,264,129
25,737,154,263,129
26,678,142,209,102
27,700,147,175,86
28,713,149,154,75
29,723,151,134,65
30,659,138,200,98
31,686,144,167,82
32,703,147,149,73
33,717,150,132,64
34,636,133,198,97
35,653,137,185,90
36,647,135,212,104
37,640,134,231,113
38,612,128,200,98
39,626,131,195,95
40,623,130,218,107
41,619,130,234,115
42,628,123,291,142
43,664,130,293,143
44,703,138,285,139
45,734,144,284,138
46,758,149,287,140
47,706,138,228,111
48,732,144,200,97
49,747,147,181,88
50,760,149,163,79
51,689,135,218,106
52,719,141,188,91
53,740,145,170,83
54,758,149,154,75
55,666,131,213,104
56,687,135,204,99
57,679,133,230,112
58,670,131,248,121
59,642,126,214,104
60,659,129,210,102
61,657,129,231,112
62,651,128,246,120
63,637,106,293,143
64,671,111,297,145
65,711,118,289,141
66,742,123,288,140
67,767,127,291,142
68,716,119,234,114
69,742,123,204,99
70,758,126,184,89
71,771,128,168,82
72,698,116,223,109
73,729,121,195,95
74,751,124,180,88
75,767,127,167,81
76,676,112,218,106
77,696,115,212,103
78,688,114,238,116
79,679,112,256,125
80,652,108,218,106
81,669,111,216,105
82,665,110,238,116
83,658,109,254,124
84,664,101,312,149
85,698,106,320,152
86,736,112,317,151
87,763,116,319,152
88,786,120,323,154
89,749,114,262,125
90,780,119,240,114
91,800,122,225,107
92,815,124,212,101
93,735,112,250,119
94,772,118,226,107
95,796,121,212,101
96,815,124,200,95
97,715,109,242,115
98,737,112,241,115
99,724,110,265,126
100,712,109,279,133
101,691,105,238,113
102,711,108,241,115
103,703,107,262,125
104,693,106,275,131
105,679,99,320,151
106,711,104,331,156
107,750,110,332,157
108,778,114,336,159
109,798,117,341,161
110,766,112,279,132
111,796,116,256,121
112,815,119,240,113
113,831,122,225,106
114,752,110,266,125
115,789,115,244,115
116,813,119,231,109
117,832,122,219,103
118,732,107,256,121
119,757,111,253,119
120,743,109,276,130
121,729,107,288,136
122,709,104,251,118
123,729,107,254,120
124,720,105,273,129
125,708,103,284,134
126,690,104,324,152
127,722,108,338,159
128,760,114,341,160
129,787,118,347,163
130,807,121,354,166
131,777,117,289,136
132,809,121,269,126
133,828,124,255,120
134,844,127,242,113
135,765,115,276,129
136,802,120,256,120
137,826,124,244,114
138,846,127,232,109
139,747,112,267,125
140,770,116,263,123
141,756,113,286,134
142,742,111,299,140
143,725,109,261,122
144,746,112,262,123
145,737,111,282,132
146,725,109,294,138
147,697,102,324,151
148,727,107,339,158
149,765,112,342,159
150,791,116,349,162
151,811,119,357,166
152,782,115,292,136
153,815,120,272,126
154,835,123,259,120
155,851,125,247,115
156,770,113,278,129
157,808,119,256,119
158,833,122,245,114
159,853,125,234,109
160,751,110,269,125
161,774,114,266,124
162,760,112,288,134
163,747,110,300,140
164,729,107,263,122
165,749,110,265,123
166,741,109,284,132
167,730,107,295,137
168,700,107,329,153
169,729,112,345,161
170,768,118,349,162
171,794,122,354,165
172,814,125,362,168
173,787,121,297,138
174,820,126,280,130
175,840,129,267,124
176,857,131,256,119
177,776,119,283,132
178,815,125,264,123
179,841,129,253,118
180,862,132,243,113
181,759,116,273,127
182,782,120,273,127
183,767,118,295,137
184,753,115,307,143
185,738,113,266,124
186,758,116,272,126
187,748,115,290,135
188,736,113,300,140
189,702,102,328,152
190,732,106,343,159
191,769,112,348,161
192,795,116,355,164
193,814,118,362,167
194,789,115,297,137
195,821,119,279,129
196,841,122,265,122
197,857,125,254,117
198,777,113,283,131
199,815,119,263,122
200,842,123,252,116
201,863,126,243,112
202,759,110,273,126
203,782,114,273,126
204,767,112,294,136
205,753,110,306,141
206,738,107,266,123
207,759,110,270,125
208,748,109,289,134
209,736,107,300,139
210,703,108,329,152
211,733,112,344,159
212,770,118,349,161
213,796,122,355,164
214,815,125,363,168
215,790,121,297,137
216,822,126,280,129
217,841,129,267,123
218,857,131,256,118
219,779,119,284,131
220,817,125,264,122
221,843,129,252,116
222,863,132,242,112
223,761,117,274,127
224,785,120,271,125
225,771,118,293,135
226,756,116,306,141
227,739,113,267,123
228,759,116,270,125
229,749,115,289,134
230,737,113,301,139
231,701,107,329,153
232,732,112,344,160
233,770,117,348,162
234,797,122,356,166
235,815,124,364,169
236,788,120,298,139
237,821,125,281,131
238,841,128,268,125
239,857,131,257,119
240,777,118,284,132
241,816,124,264,123
242,843,129,253,118
243,865,132,243,113
244,760,116,274,127
245,785,120,273,127
246,769,117,295,137
247,754,115,308,143
248,739,113,267,124
249,760,116,272,126
250,748,114,291,135
251,735,112,302,140
252,699,107,329,154
253,732,112,344,161
254,769,118,348,163
255,796,122,355,166
256,815,125,363,170
257,787,121,297,139
258,819,126,280,131
259,840,129,267,125
260,856,131,256,120
261,776,119,284,133
262,813,125,265,124
263,840,129,254,119
264,862,132,244,114
265,758,116,274,128
266,784,120,272,127
267,768,118,294,138
268,754,116,306,143
269,737,113,268,125
270,759,116,270,126
271,749,115,290,136
272,736,113,301,141
273,700,106,328,153
274,731,111,343,160
275,767,116,349,162
276,794,120,355,165
277,814,124,362,168
278,786,119,297,138
279,819,124,281,131
280,839,127,268,125
281,856,130,257,119
282,775,118,284,132
283,815,124,265,123
284,841,128,253,118
285,863,131,243,113
286,757,115,274,127
287,784,119,270,126
288,768,117,292,136
289,752,114,305,142
290,736,112,268,125
291,758,115,268,125
292,748,113,287,133
293,734,111,299,139
294,699,107,328,153
295,731,111,343,160
296,767,117,347,161
297,794,121,355,165
298,813,124,362,168
299,786,120,297,138
300,817,125,281,131
301,837,128,267,124
302,854,130,256,119
303,775,118,284,132
304,812,124,265,123
305,839,128,253,118
306,861,131,242,112
307,757,115,274,127
308,782,119,271,126
309,768,117,293,136
310,754,115,306,142
311,736,112,268,125
312,759,116,269,125
313,748,114,288,134
314,735,112,299,139
315,699,107,328,153
316,730,112,343,160
317,767,118,348,162
318,794,122,355,165
319,813,125,362,168
320,785,120,297,138
321,818,125,280,130
322,838,128,267,124
323,855,131,255,119
324,774,119,285,133
325,813,125,265,123
326,840,129,253,118
327,861,132,243,113
328,756,116,274,127
329,783,120,271,126
330,769,118,292,136
331,754,116,303,141
332,735,113,268,125
333,758,116,270,126
334,748,115,288,134
335,735,113,299,139
336,699,102,331,154
337,730,106,346,161
338,768,112,351,163
339,794,115,358,167
340,813,118,366,170
341,785,114,300,140
342,818,119,282,131
343,839,122,268,125
344,856,125,256,119
345,774,113,286,133
346,813,118,266,124
347,840,122,255,119
348,862,125,244,113
349,756,110,276,128
350,783,114,274,127
351,767,112,297,138
352,752,109,310,144
353,735,107,269,125
354,757,110,273,127
355,747,109,293,136
356,734,107,303,141
357,700,102,332,157
358,730,107,348,165
359,767,112,353,167
360,793,116,361,171
361,811,119,371,176
362,788,115,301,142
363,820,120,282,133
364,840,123,268,127
365,856,125,256,121
366,777,114,287,136
367,814,119,267,126
368,841,123,255,121
369,863,126,244,115
370,759,111,277,131
371,784,115,275,130
372,768,112,297,141
373,754,110,310,147
374,737,108,270,128
375,758,111,275,130
376,747,109,294,139
377,735,107,305,144
378,700,103,333,158
379,730,108,349,166
380,767,113,354,168
381,793,117,364,173
382,811,120,373,177
383,789,117,301,143
384,821,121,282,134
385,841,124,267,127
386,857,127,255,121
387,777,115,287,136
388,815,120,267,127
389,842,124,256,121
390,863,128,245,116
391,758,112,278,132
392,783,116,278,132
393,767,113,301,143
394,753,111,313,149
395,737,109,272,129
396,758,112,277,131
397,747,110,297,141
398,734,108,307,146
399,697,104,338,156
400,727,109,352,163
401,765,114,357,165
402,791,118,367,170
403,809,121,377,174
404,785,117,305,141
405,819,122,285,132
406,840,126,270,125
407,858,128,257,119
408,773,115,292,135
409,812,121,271,125
410,841,126,258,119
411,864,129,245,113
412,754,113,282,130
413,781,117,281,130
414,767,115,304,141
415,753,112,318,147
416,732,109,276,128
417,756,113,280,129
418,746,111,299,138
419,734,110,309,143
420,696,103,338,156
421,726,108,354,164
422,764,114,358,166
423,790,117,368,170
424,808,120,378,175
425,785,117,307,142
426,818,122,286,132
427,838,125,271,125
428,854,127,257,119
429,774,115,294,136
430,813,121,272,126
431,840,125,258,119
432,862,128,246,114
433,756,112,283,131
434,783,116,282,130
435,769,114,305,141
436,754,112,319,147
437,734,109,277,128
438,756,112,283,131
439,746,111,302,140
440,732,109,313,145
441,697,105,340,157
442,726,110,354,164
443,764,115,359,166
444,790,119,368,170
445,809,122,379,175
446,786,119,306,141
447,819,124,286,132
448,840,127,270,125
449,857,129,257,119
450,774,117,292,135
451,815,123,271,125
452,843,127,259,120
453,866,131,248,115
454,756,114,281,130
455,781,118,286,132
456,766,116,310,143
457,752,113,322,149
458,734,111,276,128
459,757,114,286,132
460,746,113,305,141
461,733,111,314,145
462,697,107,342,162
463,729,112,355,168
464,765,117,360,171
465,790,121,370,175
466,808,124,382,181
467,785,120,306,145
468,817,125,285,135
469,837,128,269,127
470,853,131,254,120
471,772,118,292,138
472,812,124,272,129
473,838,128,259,123
474,860,132,247,117
475,754,116,282,133
476,782,120,286,135
477,766,117,311,147
478,751,115,325,154
479,732,112,278,132
480,755,116,287,136
481,744,114,306,145
482,731,112,316,150
483,697,104,340,157
484,728,109,354,164
485,765,114,359,166
486,791,118,369,171
487,809,121,382,177
488,783,117,308,142
489,815,122,287,133
490,834,125,272,126
491,851,127,259,120
492,771,115,294,136
493,810,121,271,125
494,837,125,257,119
495,860,129,245,113
496,754,113,284,131
