,cx,cxROI,cy,cyROI
0,407,66,328,158
1,441,72,327,157
2,480,78,314,151
3,509,83,312,150
4,532,87,316,152
5,477,78,268,129
6,499,81,242,116
7,512,84,224,107
8,522,85,210,101
9,459,75,257,123
10,485,79,226,108
11,502,82,206,99
12,515,84,189,91
13,437,71,253,121
14,456,74,249,120
15,448,73,276,133
16,440,72,292,140
17,413,67,253,121
18,431,70,253,121
19,428,70,276,133
20,422,69,290,139
21,429,68,336,161
22,463,74,335,160
23,501,80,326,156
24,530,84,328,157
25,552,88,334,160
26,500,80,278,133
27,522,83,255,122
28,534,85,237,113
29,545,87,221,105
30,483,77,267,127
31,510,81,243,116
32,529,84,228,109
33,544,87,214,102
34,462,73,260,124
35,482,77,266,127
36,473,75,290,138
37,463,74,303,145
38,440,70,260,124
39,459,73,268,128
40,455,72,289,138
41,449,71,301,144
42,454,69,351,169
43,488,74,354,170
44,523,79,351,169
45,547,83,353,170
46,565,86,356,171
47,533,81,298,143
48,561,85,280,134
49,579,88,267,128
50,594,90,254,122
51,518,78,285,137
52,534,81,292,140
53,524,79,313,150
54,514,78,325,156
55,501,76,278,133
56,517,78,294,141
57,509,77,314,151
58,499,76,324,156
59,483,73,277,133
60,498,75,292,140
61,493,75,310,149
62,486,74,319,153
63,465,71,355,170
64,498,77,362,173
65,538,83,359,172
66,567,87,364,174
67,589,91,372,178
68,545,84,313,150
69,573,88,295,141
70,590,91,281,135
71,605,93,268,128
72,533,82,299,143
73,566,87,283,135
74,590,91,273,131
75,608,94,265,127
76,515,79,290,139
77,537,83,297,142
78,523,80,318,152
79,511,79,330,158
80,496,76,286,137
81,515,79,296,142
82,507,78,314,150
83,497,76,325,156
84,490,75,370,173
85,522,79,379,177
86,560,85,380,178
87,586,89,387,181
88,606,92,396,185
89,575,88,331,155
90,605,92,319,149
91,624,95,308,144
92,640,98,298,139
93,564,86,318,149
94,598,91,308,144
95,622,95,300,140
96,641,98,292,137
97,547,83,308,144
98,569,87,321,150
99,554,84,342,160
100,541,82,352,165
101,529,81,304,142
102,548,83,318,149
103,539,82,337,158
104,529,81,346,162
105,503,74,373,173
106,534,78,384,178
107,573,84,388,180
108,598,88,394,183
109,616,90,403,187
