,cx,cxROI,cy,cyROI
0,309,66,370,180
1,345,74,361,175
2,382,82,344,167
3,414,89,340,165
4,438,94,344,167
5,364,78,295,143
6,379,81,262,127
7,385,83,239,116
8,390,84,218,106
9,342,73,290,141
10,358,77,253,123
11,369,79,230,112
12,377,81,209,101
13,319,68,293,142
14,323,69,282,137
15,323,69,308,150
16,323,69,326,158
17,295,63,301,146
18,298,64,294,143
19,302,65,317,154
20,304,65,333,162
21,327,68,366,175
22,361,75,361,172
23,397,83,344,164
24,427,89,342,163
25,450,94,346,165
26,382,80,295,141
27,395,83,261,125
28,403,84,240,115
29,410,86,221,105
30,361,75,289,138
31,378,79,252,120
32,392,82,232,111
33,403,84,214,102
34,338,71,289,138
35,344,72,284,136
36,343,72,309,148
37,343,72,325,155
38,315,66,295,141
39,320,67,293,140
40,322,67,315,150
41,323,67,329,157
42,362,71,369,174
43,396,78,365,172
44,430,85,354,167
45,458,90,353,166
46,480,95,356,168
47,426,84,304,143
48,446,88,274,129
49,459,91,255,120
50,470,93,239,112
51,408,80,294,138
52,431,85,265,125
53,448,88,249,117
54,462,91,234,110
55,386,76,291,137
56,397,78,294,138
57,393,77,317,149
58,388,76,332,156
59,364,72,294,138
60,374,74,302,142
61,374,74,321,151
62,371,73,334,157
63,377,74,368,174
64,411,81,365,173
65,447,88,356,169
66,476,94,358,170
67,497,98,364,172
68,433,85,303,143
69,453,89,272,129
70,468,92,254,120
71,481,95,238,113
72,413,81,296,140
73,431,85,293,139
74,426,84,318,151
75,418,82,330,156
76,393,77,294,139
77,409,81,301,142
78,405,80,325,154
79,399,79,334,158
80,372,73,297,141
81,389,77,303,143
82,389,77,322,152
83,386,76,330,156
84,413,60,380,182
85,446,65,383,183
86,477,70,378,181
87,497,73,374,179
88,514,75,371,177
89,494,72,332,159
90,519,76,315,150
91,536,79,303,145
92,550,81,294,140
93,481,71,319,152
94,515,76,302,144
95,539,79,291,139
96,558,82,282,135
97,462,68,310,148
98,481,71,318,152
99,471,69,339,162
100,463,68,352,168
101,439,64,307,147
102,455,67,320,153
103,450,66,341,163
104,443,65,352,168
105,437,66,385,182
106,472,72,391,185
107,508,77,390,184
108,535,81,398,188
109,556,85,406,192
110,521,79,341,161
111,547,83,326,154
112,563,86,313,148
113,578,88,301,142
114,507,77,328,155
115,538,82,314,148
116,560,85,305,144
117,577,88,296,140
118,488,74,319,151
119,506,77,327,154
120,496,75,348,164
121,485,74,358,169
122,466,71,316,149
123,482,73,327,154
124,476,72,346,163
125,469,71,357,169
126,459,69,394,183
127,491,74,404,188
128,529,80,406,189
129,555,84,416,194
130,573,87,427,199
131,544,82,360,168
132,574,87,345,161
133,593,90,333,155
134,609,92,323,150
135,532,81,346,161
136,566,86,336,156
137,589,89,328,153
138,609,92,321,149
139,515,78,335,156
140,536,81,348,162
141,522,79,368,171
142,509,77,378,176
143,496,75,330,154
144,513,78,347,161
145,504,76,364,169
146,495,75,372,173
147,464,68,396,184
148,494,73,407,189
149,532,78,410,190
150,559,82,418,194
151,577,85,430,200
152,548,81,364,169
153,577,85,351,163
154,596,88,340,158
155,612,90,330,153
156,538,79,350,162
157,571,84,340,158
158,595,88,333,154
159,614,91,326,151
160,522,77,339,157
161,541,80,353,164
162,526,78,372,173
163,513,76,381,177
164,503,74,334,155
165,519,77,350,162
166,511,75,367,170
167,503,74,377,175
168,474,69,401,186
169,502,73,412,191
170,540,79,416,193
171,566,83,426,198
172,581,85,440,204
173,556,81,373,173
174,587,86,361,167
175,607,89,351,163
176,623,91,341,158
177,546,80,358,166
178,581,85,349,162
