,cx,cxROI,cy,cyROI
0,225,46,331,158
1,259,53,324,154
2,295,61,306,146
3,324,67,300,143
4,347,71,304,145
5,282,58,263,125
6,296,61,229,109
7,305,63,208,99
8,312,64,190,90
9,260,53,254,121
10,279,57,222,106
11,293,60,203,96
12,305,63,186,88
13,235,48,254,121
14,246,50,255,121
15,246,50,280,133
16,244,50,296,141
17,210,43,259,123
18,220,45,269,128
19,225,46,289,138
20,227,46,302,144
21,229,47,335,160
22,263,54,327,156
23,298,61,307,147
24,327,67,302,144
25,352,72,307,147
26,283,58,264,126
27,298,61,234,112
28,307,63,213,102
29,314,65,194,92
30,261,54,255,122
31,282,58,224,107
32,297,61,204,97
33,310,64,189,90
34,236,48,254,121
35,252,52,253,121
36,252,52,280,134
37,251,51,301,144
38,211,43,260,124
39,224,46,265,126
40,229,47,288,138
41,231,47,304,145
42,234,47,336,161
43,269,54,330,158
44,307,62,312,149
45,335,68,308,148
46,358,72,311,149
47,292,59,267,128
48,307,62,237,113
49,315,63,217,104
50,323,65,200,96
51,270,54,260,124
52,290,58,226,108
53,306,62,208,99
54,319,64,193,92
55,245,49,260,124
56,259,52,256,123
57,259,52,285,136
58,257,52,304,146
59,220,44,266,127
60,232,47,268,128
61,235,47,292,140
62,235,47,307,147
63,247,49,338,161
64,282,56,333,159
65,318,63,317,151
66,347,69,313,149
67,370,73,317,151
68,308,61,272,130
69,326,64,243,116
70,336,66,223,106
71,345,68,207,99
72,287,57,263,126
73,307,61,233,111
74,323,64,215,103
75,336,66,200,95
76,261,51,262,125
77,274,54,263,126
78,273,54,289,138
79,271,53,306,146
80,237,47,267,127
81,248,49,272,130
82,252,50,294,140
83,253,50,309,148
84,251,49,340,162
85,285,56,334,160
86,322,63,318,152
87,351,69,316,151
88,374,74,319,152
89,311,61,273,130
90,330,65,245,117
91,341,67,226,108
92,351,69,210,100
93,290,57,265,126
94,313,62,235,112
95,330,65,219,104
96,343,68,205,98
97,265,52,264,126
98,279,55,263,126
99,277,54,289,138
100,273,54,306,146
101,241,47,270,129
102,254,50,274,131
103,257,50,296,141
104,257,50,310,148
105,269,44,348,167
106,303,50,345,165
107,340,56,331,159
108,369,61,329,158
109,393,65,333,160
110,332,54,286,137
111,356,58,260,124
112,371,61,243,116
113,384,63,228,109
114,313,51,275,132
115,340,56,249,119
116,360,59,233,111
117,377,62,219,105
118,291,48,271,130
119,307,50,278,133
120,302,50,301,144
121,296,49,316,151
122,269,44,274,131
123,282,46,285,136
124,282,46,304,146
125,280,46,316,151
126,293,46,357,170
127,326,51,357,170
128,364,58,345,164
129,391,62,344,163
130,414,65,349,166
131,361,57,300,142
132,385,61,277,131
133,400,63,263,125
134,413,65,250,119
135,343,54,287,136
136,371,59,263,125
137,392,62,250,119
138,409,65,239,113
139,322,51,281,133
140,341,54,290,138
141,334,53,314,149
142,327,52,328,156
143,299,47,282,134
144,316,50,298,141
145,313,49,319,151
146,308,49,330,157
147,313,47,367,173
148,348,53,368,174
149,385,58,360,170
150,411,62,362,171
151,432,65,368,174
152,386,58,316,149
153,413,62,296,140
154,429,65,283,134
155,443,67,271,128
156,371,56,302,143
157,401,61,283,134
158,423,64,273,129
159,441,67,264,125
160,351,53,295,139
161,369,56,308,145
162,361,54,331,156
163,352,53,345,163
164,329,50,295,139
165,343,52,314,148
166,338,51,334,158
167,333,50,344,162
168,336,51,382,179
169,371,56,385,180
170,406,62,381,178
171,432,66,385,180
172,452,69,392,184
173,414,63,335,157
174,443,67,320,150
175,462,70,310,145
176,478,73,301,141
177,401,61,322,151
178,434,66,309,145
179,458,70,303,142
180,477,73,297,139
181,384,58,315,147
182,404,61,332,155
183,393,60,352,165
184,383,58,362,169
185,365,55,315,147
186,380,58,335,157
187,373,57,353,165
188,366,56,361,169
189,353,51,392,188
190,386,56,397,191
191,421,61,395,190
192,444,64,400,192
193,463,67,408,196
194,433,63,351,169
195,461,67,339,163
196,478,69,329,158
197,494,72,320,154
198,421,61,338,162
199,453,66,328,158
200,475,69,322,155
201,494,72,316,152
202,405,59,329,158
203,424,61,344,165
204,412,60,365,175
205,400,58,377,181
206,386,56,326,157
207,400,58,346,166
208,392,57,363,174
209,383,55,372,179
210,359,54,394,189
211,390,58,400,192
212,423,63,398,191
213,447,67,401,192
214,467,70,410,197
215,434,65,355,170
216,463,69,343,164
217,483,72,333,160
218,498,75,325,156
219,423,63,341,163
220,457,68,331,159
221,481,72,325,156
222,500,75,319,153
223,407,61,333,160
224,427,64,348,167
225,415,62,369,177
226,403,60,381,183
227,389,58,332,159
228,404,60,351,168
229,396,59,367,176
230,387,58,375,180
231,372,54,402,193
232,402,58,410,197
233,434,63,413,199
234,456,66,418,201
235,475,69,427,205
236,452,66,367,176
237,479,69,357,172
238,497,72,349,168
239,513,74,342,164
240,442,64,354,170
241,474,69,348,167
242,498,72,344,165
243,518,75,339,163
244,426,62,345,166
245,447,65,362,174
246,434,63,384,185
247,422,61,397,191
248,408,59,344,165
249,423,61,364,175
250,415,60,380,183
251,406,59,388,186
252,376,36,407,198
253,405,39,416,203
254,439,42,419,204
255,462,44,427,208
256,479,46,439,214
257,457,44,377,184
258,486,47,370,180
259,506,49,363,177
260,522,50,355,173
261,449,43,364,177
262,482,46,360,176
263,507,49,357,174
264,527,51,353,172
265,434,42,355,173
266,456,44,372,181
267,441,42,391,191
268,428,41,401,196
269,417,40,353,172
270,433,41,372,181
271,422,40,388,189
272,411,39,395,193
273,385,37,413,201
274,412,39,423,206
275,445,43,426,208
276,468,45,432,211
277,485,46,443,216
278,465,45,385,188
279,495,47,378,184
280,515,49,372,181
281,532,51,366,178
282,456,44,371,181
283,490,47,367,179
284,515,49,366,178
285,535,51,362,176
286,441,42,362,176
287,461,44,380,185
288,446,43,400,195
289,433,41,409,199
290,423,40,359,175
291,437,42,380,185
292,426,41,395,193
293,416,40,400,195
294,383,37,413,192
295,411,39,423,196
296,444,43,427,198
297,468,45,434,201
298,486,47,446,207
299,465,45,385,179
300,496,48,377,175
301,516,49,370,172
302,533,51,364,169
303,456,44,371,172
304,492,47,367,170
305,518,50,365,169
306,539,52,361,167
307,441,42,361,167
308,462,44,379,176
309,445,43,398,185
310,431,41,407,189
311,424,41,358,166
312,439,42,379,176
313,427,41,395,183
314,416,40,401,186
315,382,37,413,191
316,411,39,423,196
317,441,42,426,197
318,463,44,432,200
319,481,46,444,205
320,464,44,384,178
321,494,47,377,174
322,516,49,371,172
323,533,51,364,168
324,455,44,370,171
325,490,47,368,170
326,515,49,366,169
327,535,51,362,167
328,441,42,361,167
329,461,44,380,176
330,445,43,399,185
331,431,41,409,189
332,424,41,358,166
333,439,42,378,175
334,429,41,393,182
335,418,40,401,186
336,383,37,415,192
337,411,39,425,197
338,447,43,428,198
339,470,45,436,202
340,488,47,447,207
341,466,45,387,179
342,495,47,379,175
343,516,49,372,172
344,532,51,365,169
345,456,44,373,173
346,492,47,368,170
347,517,50,365,169
348,538,52,363,168
349,442,42,362,167
350,464,44,379,175
351,447,43,399,185
352,432,41,409,189
353,424,41,359,166
354,439,42,380,176
355,427,41,395,183
356,416,40,401,186
357,383,37,413,192
358,412,39,424,197
359,446,43,427,198
360,469,45,435,202
361,486,47,446,207
362,466,45,386,179
363,496,48,378,175
364,516,49,371,172
365,532,51,364,169
366,457,44,372,173
367,491,47,368,171
368,515,49,365,169
369,534,51,362,168
370,443,42,362,168
371,461,44,380,176
372,446,43,400,186
373,433,41,410,190
374,425,41,359,167
375,439,42,379,176
376,429,41,395,183
377,418,40,402,187
378,386,37,414,203
379,413,40,425,208
380,447,43,428,210
381,470,45,436,214
382,487,47,446,219
383,468,45,388,190
384,497,48,381,187
385,518,50,375,184
386,534,51,369,181
387,458,44,374,183
388,492,47,368,180
389,516,49,365,179
390,536,51,361,177
391,444,43,363,178
392,462,44,380,186
393,447,43,399,196
394,434,42,409,201
395,427,41,359,176
396,440,42,379,186
397,429,41,394,193
398,419,40,402,197
399,387,37,414,201
400,414,40,424,206
401,446,43,427,208
402,469,45,435,212
403,486,47,447,217
404,468,45,387,188
405,497,48,379,184
406,516,49,372,181
407,532,51,365,177
408,459,44,372,181
409,493,47,368,179
410,517,50,365,177
411,536,51,361,175
412,445,43,362,176
413,465,45,379,184
414,450,43,398,194
415,436,42,409,199
416,427,41,359,175
417,441,42,379,184
418,431,41,395,192
419,421,40,402,195
420,386,37,412,191
421,414,40,423,196
422,448,43,427,198
423,471,45,435,201
424,488,47,447,207
425,467,45,386,179
426,498,48,378,175
427,518,50,370,171
428,535,51,364,168
429,458,44,372,172
430,493,47,366,169
431,518,50,364,168
432,539,52,361,167
433,444,43,361,167
434,463,44,379,175
435,446,43,398,184
436,431,41,408,189
437,427,41,358,166
438,440,42,379,175
439,428,41,395,183
440,417,40,402,186
441,385,37,413,191
442,413,40,423,196
443,448,43,428,198
444,471,45,437,202
445,488,47,451,209
446,467,45,385,178
447,497,48,378,175
448,518,50,371,172
449,535,51,365,169
450,458,44,371,172
451,493,47,367,170
452,518,50,365,169
453,538,52,361,167
454,443,42,362,167
455,464,44,379,175
456,448,43,399,185
457,434,42,409,189
458,425,41,359,166
459,441,42,379,175
460,430,41,395,183
461,419,40,402,186
462,384,37,414,192
463,411,39,424,197
464,443,42,427,198
465,465,45,433,201
466,480,46,443,206
467,466,45,386,179
468,497,48,378,175
469,518,50,371,172
470,534,51,364,169
471,458,44,372,173
472,492,47,368,171
473,516,49,365,169
474,536,51,362,168
475,444,43,362,168
476,463,44,379,176
477,447,43,399,185
478,433,41,410,190
479,426,41,358,166
480,441,42,378,175
481,431,41,394,183
482,420,40,402,187
483,386,37,414,192
484,414,40,424,196
485,447,43,428,198
486,471,45,436,202
487,488,47,447,207
488,468,45,386,179
489,498,48,378,175
490,518,50,371,172
491,534,51,365,169
492,460,44,373,173
493,493,47,370,171
494,517,50,367,170
495,537,52,364,168
496,445,43,363,168
497,464,44,381,176
498,448,43,400,185
499,435,42,409,189
500,428,41,359,166
501,441,42,380,176
502,430,41,395,183
503,420,40,400,185
504,384,37,413,191
505,412,39,424,196
506,447,43,427,198
507,471,45,436,202
508,488,47,449,208
509,465,45,386,179
510,496,48,378,175
511,516,49,372,172
512,533,51,366,169
513,456,44,372,172
514,491,47,368,170
515,515,49,366,169
516,536,51,362,167
517,442,42,362,167
518,462,44,379,175
519,446,43,398,184
520,432,41,408,189
521,426,41,358,166
522,441,42,379,175
523,429,41,395,183
524,417,40,402,186
525,386,37,415,192
526,413,40,425,197
527,446,43,428,198
528,466,45,436,202
529,482,46,448,207
530,468,45,387,179
531,498,48,379,175
532,518,50,372,172
533,535,51,365,169
534,458,44,373,173
535,493,47,368,170
536,519,50,366,169
537,539,52,362,167
538,443,42,362,167
539,465,45,380,176
540,447,43,401,186
541,432,41,411,190
542,425,41,359,166
543,441,42,380,176
544,429,41,396,183
545,418,40,403,186
546,386,37,414,202
547,414,40,424,207
548,446,43,428,209
549,469,45,436,213
550,486,47,449,219
551,467,45,386,188
552,497,48,379,185
553,516,49,371,181
554,533,51,365,178
555,458,44,372,181
556,492,47,368,179
557,516,49,366,178
558,537,52,362,176
559,444,43,362,176
560,463,44,381,186
561,446,43,401,196
562,432,41,412,201
563,426,41,358,175
564,440,42,381,186
565,429,41,396,193
566,419,40,403,197
567,383,37,413,192
568,413,40,424,197
569,447,43,427,198
570,470,45,436,202
571,487,47,449,208
572,466,45,386,179
573,496,48,378,175
574,516,49,371,172
575,533,51,365,169
576,457,44,373,173
577,490,47,369,171
578,515,49,367,170
579,536,51,363,168
580,442,42,363,168
581,462,44,380,176
582,445,43,400,186
583,431,41,410,190
584,425,41,360,167
585,440,42,379,176
586,429,41,395,183
587,418,40,403,187
588,385,37,414,203
589,413,40,424,208
590,446,43,427,209
591,469,45,436,214
592,486,47,449,220
593,466,45,386,189
594,496,48,378,185
595,517,50,371,182
596,533,51,364,178
597,457,44,372,182
598,490,47,369,181
599,515,49,366,179
