,cx,cxROI,cy,cyROI
0,525,113,248,122
1,563,121,247,122
2,605,130,232,114
3,635,136,223,110
4,659,142,222,109
5,597,128,174,86
6,618,133,140,69
7,630,135,116,57
8,640,138,96,47
9,576,124,166,82
10,600,129,129,63
11,618,133,105,51
12,632,136,84,41
13,550,118,165,81
14,565,121,153,75
15,560,120,183,90
16,554,119,205,101
17,524,112,169,83
18,537,115,162,80
19,536,115,188,92
20,531,114,208,102
21,547,114,256,126
22,584,121,257,127
23,626,130,244,120
24,657,137,238,117
25,681,142,237,117
26,622,129,186,91
27,644,134,155,76
28,657,137,133,65
29,667,139,113,55
30,602,125,176,87
31,630,131,143,70
32,649,135,123,60
33,665,138,105,51
34,577,120,173,85
35,596,124,163,80
36,589,122,191,94
37,581,121,210,103
38,551,114,175,86
39,567,118,172,85
40,565,117,197,97
41,560,116,213,105
42,570,94,268,132
43,608,100,271,133
44,648,107,264,130
45,679,112,263,129
46,703,116,264,130
47,652,107,208,102
48,679,112,180,88
49,693,114,161,79
50,705,116,144,71
51,634,105,196,96
52,665,110,167,82
53,686,113,149,73
54,704,116,132,65
55,611,101,190,93
56,632,104,185,91
57,622,103,213,105
58,611,101,231,113
59,585,96,188,92
60,604,100,188,92
61,600,99,211,104
62,592,98,227,111
63,593,92,280,137
64,630,97,285,139
65,671,104,282,138
66,702,109,283,138
67,724,112,285,139
68,680,105,228,111
69,709,110,205,100
70,726,112,186,91
71,740,115,171,83
72,664,103,217,106
73,697,108,192,94
74,720,111,176,86
75,739,114,163,79
76,642,99,210,102
77,663,103,204,100
78,652,101,229,112
79,641,99,247,121
80,617,95,207,101
81,636,98,203,99
82,631,98,225,110
83,622,96,242,118
84,608,89,291,141
85,642,94,301,145
86,683,100,298,144
87,713,104,301,145
88,735,107,308,149
89,694,101,248,120
90,726,106,227,110
91,745,109,211,102
92,761,111,197,95
93,680,99,235,113
94,717,105,210,101
95,743,109,196,95
96,764,112,183,88
97,660,96,225,109
98,686,100,218,105
99,671,98,244,118
100,656,96,261,126
101,636,93,220,106
102,658,96,219,106
103,650,95,242,117
104,639,93,256,124
105,614,89,296,142
106,648,94,306,147
107,688,100,305,146
108,717,104,308,148
