,cx,cxROI,cy,cyROI
0,250,57,487,246
1,299,68,502,253
2,352,80,483,244
3,392,90,462,233
4,429,98,446,225
5,358,82,396,200
6,388,89,351,177
7,408,93,317,160
8,425,97,289,146
9,327,75,378,191
10,363,83,327,165
11,386,88,294,148
12,409,93,266,134
13,290,66,376,190
14,315,72,333,168
15,333,76,312,157
16,349,80,295,149
17,249,57,387,195
18,258,59,373,188
19,262,60,388,196
20,263,60,403,203
21,281,63,453,216
22,347,78,452,215
23,403,90,443,211
24,442,99,436,208
25,475,107,433,206
26,419,94,368,175
27,455,102,334,159
28,479,108,309,147
29,501,113,288,137
30,394,88,348,166
31,429,96,310,148
32,455,102,284,135
33,481,108,264,126
34,360,81,337,161
35,389,87,302,144
36,411,92,287,137
37,431,97,275,131
38,319,72,335,160
39,338,76,307,146
40,349,78,300,143
41,361,81,295,140
42,331,55,404,196
43,398,67,409,198
44,459,77,409,198
45,503,84,414,201
46,537,90,418,203
47,479,80,342,166
48,518,87,312,151
49,541,91,291,141
50,563,95,273,132
51,457,77,318,154
52,497,83,285,138
53,519,87,269,130
54,542,91,254,123
55,427,72,300,145
56,455,76,270,131
57,447,75,286,139
58,442,74,300,145
59,394,66,290,140
60,413,69,266,129
61,409,69,285,138
62,404,68,302,146
63,360,76,378,195
64,411,87,395,204
65,468,99,401,207
66,510,108,409,211
67,541,114,414,213
68,503,106,327,168
69,542,115,298,153
70,564,119,275,142
71,583,123,252,130
72,485,103,299,154
73,531,112,268,138
74,559,118,248,128
75,585,124,230,118
76,455,96,279,144
77,482,102,253,130
78,453,96,282,145
79,431,91,305,157
80,418,88,266,137
81,430,91,253,130
82,414,87,278,143
83,401,85,299,154
84,391,57,355,180
85,444,65,378,192
86,496,73,388,197
87,535,78,398,202
88,563,83,406,206
89,535,78,316,160
90,577,85,290,147
91,601,88,273,138
92,622,91,258,131
93,520,76,289,146
94,568,83,258,131
95,596,88,241,122
96,621,91,228,115
97,493,72,271,137
98,531,78,240,122
99,505,74,261,132
100,482,71,282,143
101,458,67,258,131
102,484,71,239,121
103,472,69,259,131
104,456,67,280,142
105,406,63,342,172
106,455,70,369,186
107,509,79,384,193
108,547,85,394,198
109,574,89,402,202
110,548,85,309,155
111,588,91,284,143
112,611,94,267,134
113,631,98,250,126
114,533,82,280,141
115,581,90,252,127
116,611,94,234,117
117,636,98,220,110
118,506,78,261,131
119,542,84,233,117
120,517,80,255,128
121,495,76,275,138
122,471,73,247,124
123,495,76,230,115
124,484,75,252,127
125,471,73,273,137
126,408,82,341,171
127,455,92,368,185
128,509,103,383,192
129,548,111,395,198
130,576,117,404,203
131,547,111,310,155
132,587,119,285,143
133,609,123,268,134
134,629,127,253,127
135,533,108,283,142
136,578,117,252,126
137,608,123,234,117
138,633,128,221,111
139,506,102,263,132
140,543,110,234,117
141,517,105,257,129
142,495,100,277,139
143,472,95,250,125
144,494,100,231,116
145,480,97,251,126
146,467,94,271,136
147,413,61,344,171
148,459,68,369,183
149,512,76,384,190
150,549,82,396,196
151,577,86,404,200
152,553,82,313,155
153,592,88,291,144
154,613,91,276,137
155,632,94,261,129
156,539,80,286,142
157,586,87,257,127
158,616,92,241,119
159,641,96,228,113
160,514,77,266,132
161,549,82,242,120
162,522,78,264,131
163,498,74,283,140
164,481,72,253,125
165,504,75,237,117
166,490,73,257,127
167,474,71,276,137
168,413,61,341,169
169,459,68,367,182
170,511,76,382,189
171,549,81,395,196
172,576,85,403,200
173,548,81,313,155
174,588,87,289,143
175,611,91,274,136
176,630,94,259,128
177,536,79,287,142
178,582,86,259,128
179,611,91,244,121
180,636,94,231,114
181,512,76,266,132
182,552,82,238,118
183,528,78,259,128
184,504,75,279,138
185,481,71,251,124
186,506,75,235,116
187,492,73,254,126
188,475,70,274,136
189,412,82,338,166
190,456,90,366,180
191,508,101,382,188
192,545,108,395,194
193,572,113,405,199
194,546,108,312,153
195,585,116,289,142
196,606,120,274,135
197,625,124,260,128
198,535,106,285,140
199,580,115,258,127
200,608,121,243,119
201,632,125,231,113
202,511,101,265,130
203,549,109,237,116
204,522,103,260,128
205,499,99,281,138
206,480,95,251,123
207,502,100,234,115
208,487,97,254,125
209,472,94,273,134
210,413,81,338,166
211,456,90,365,179
