,cx,cxROI,cy,cyROI
0,593,87,664,328
1,608,89,623,308
2,650,95,594,293
3,693,101,589,291
4,727,106,594,293
5,659,96,580,286
6,713,104,559,276
7,752,110,551,272
8,781,114,546,269
9,665,97,607,300
10,739,108,606,299
11,780,114,610,301
12,809,118,613,303
13,669,98,642,317
14,742,108,655,323
15,728,106,660,326
16,707,103,660,326
17,670,98,679,335
18,727,106,689,340
19,714,104,690,341
20,695,102,689,340
21,598,101,653,314
22,606,102,601,289
23,643,109,560,269
24,689,116,546,263
25,723,122,548,264
26,656,111,544,262
27,721,122,531,255
28,738,125,535,257
29,744,126,538,259
30,668,113,566,272
31,738,125,560,269
32,729,123,573,276
33,712,120,579,279
34,681,115,593,285
35,742,125,590,284
36,727,123,600,289
37,708,120,603,290
38,690,116,621,299
39,736,124,615,296
40,721,122,621,299
41,704,119,623,300
42,599,141,619,291
43,606,143,561,264
44,639,151,519,244
45,682,161,504,237
46,716,169,501,235
47,631,149,487,229
48,673,159,440,207
49,697,164,411,193
50,714,169,388,182
51,647,153,505,237
52,719,170,472,222
53,753,178,463,217
54,773,182,453,213
55,665,157,532,250
56,741,175,514,242
57,732,173,533,250
58,714,169,545,256
59,682,161,564,265
60,741,175,548,258
61,731,173,561,264
62,714,169,572,269
63,596,144,602,280
64,604,146,549,255
65,635,153,503,234
66,675,163,481,223
67,709,171,470,218
68,627,151,467,217
69,672,162,416,193
70,700,169,386,179
71,722,174,364,169
72,641,155,486,226
73,714,172,452,210
74,756,183,438,203
75,784,189,428,199
76,658,159,514,239
77,735,178,503,234
78,732,177,525,244
79,718,173,539,250
80,677,163,546,254
81,733,177,542,252
82,727,176,555,258
83,712,172,561,261
84,598,145,584,279
85,606,147,530,253
86,637,155,485,231
87,675,164,462,220
88,708,172,449,214
89,627,152,449,214
90,673,164,396,189
91,700,170,366,174
92,720,175,344,164
93,642,156,467,223
94,715,174,430,205
95,755,184,417,199
96,783,190,408,194
97,660,160,494,236
98,732,178,486,232
99,725,176,509,243
100,708,172,521,248
101,679,165,525,250
102,730,177,523,249
103,720,175,538,257
104,703,171,545,260
105,601,147,580,275
106,607,148,524,248
107,635,155,479,227
108,674,165,455,216
109,708,173,442,209
110,628,154,444,210
111,674,165,390,185
112,700,171,361,171
113,721,176,338,160
114,643,157,460,218
115,713,174,423,200
116,754,184,408,193
117,783,192,397,188
118,661,162,486,230
119,731,179,478,227
120,726,178,499,237
121,711,174,513,243
122,680,166,516,245
123,732,179,512,243
124,724,177,527,250
125,709,173,535,254
126,602,148,582,273
127,609,150,526,246
128,641,158,481,225
129,684,168,458,215
130,718,177,445,208
131,629,155,445,208
132,673,166,390,183
133,699,172,360,169
134,721,177,337,158
135,645,159,460,215
136,714,176,421,197
137,753,185,407,191
138,782,193,397,186
139,663,163,483,226
140,732,180,479,224
141,724,178,500,234
142,708,174,512,240
143,681,168,512,240
144,732,180,512,240
145,722,178,527,247
146,706,174,534,250
147,601,149,588,278
148,606,150,532,251
149,635,157,483,228
150,674,167,454,215
151,706,175,435,206
152,628,156,449,212
153,672,166,394,186
154,698,173,364,172
155,720,178,340,161
156,644,159,464,219
157,714,177,425,201
158,753,187,412,195
159,781,194,401,189
160,661,164,490,232
161,731,181,481,227
162,722,179,504,238
163,705,175,517,244
164,680,168,519,245
165,732,181,516,244
166,720,178,533,252
167,703,174,540,255
168,598,148,587,279
169,606,150,530,252
170,636,158,484,230
171,676,167,458,218
172,708,175,441,210
173,628,156,449,213
174,672,166,393,187
175,698,173,363,172
176,719,178,340,161
177,644,159,465,221
178,713,177,426,202
179,752,186,413,196
180,780,193,402,191
181,662,164,490,233
182,730,181,482,229
183,723,179,503,239
184,707,175,516,245
185,680,168,519,247
186,730,181,516,245
187,720,178,531,252
188,705,175,539,256
189,590,145,581,276
190,599,147,525,250
191,627,154,477,227
192,665,164,454,216
193,699,172,442,210
194,621,153,442,210
195,666,164,389,185
196,691,170,359,171
197,711,175,336,160
198,637,157,458,218
199,704,173,421,200
200,743,183,406,193
201,772,190,394,187
202,655,161,483,230
203,723,178,472,224
204,720,177,494,235
205,707,174,510,242
206,675,166,513,244
207,725,178,507,241
208,716,176,524,249
209,702,173,534,254
210,592,146,578,273
211,599,148,520,246
212,628,155,473,224
213,668,165,450,213
214,702,173,438,207
215,621,153,439,207
216,666,164,385,182
217,691,171,355,168
218,711,176,332,157
219,638,158,456,215
220,704,174,418,197
221,742,183,402,190
222,770,190,390,184
223,656,162,481,227
224,721,178,470,222
225,714,176,490,232
226,699,173,503,238
227,674,166,510,241
228,721,178,504,238
229,712,176,519,245
230,697,172,527,249
231,595,147,583,280
232,602,149,526,253
233,631,156,479,230
234,672,166,453,218
235,706,174,438,211
236,621,153,442,213
237,667,165,390,187
238,696,172,364,175
239,720,178,344,165
240,635,157,458,220
241,706,174,424,204
242,744,184,416,200
243,771,190,408,196
244,652,161,482,232
245,723,179,474,228
246,716,177,497,239
247,700,173,509,245
248,670,165,511,246
249,720,178,509,245
250,710,175,525,253
251,696,172,532,256
252,596,145,585,289
253,604,147,529,261
254,632,154,481,237
255,670,163,454,224
256,704,171,438,216
257,623,151,444,219
258,672,163,397,196
259,704,171,375,185
260,730,177,362,178
261,634,154,462,228
262,709,172,432,213
263,750,182,429,212
264,779,189,426,210
265,650,158,486,240
266,724,176,480,237
267,717,174,502,248
268,701,170,515,254
269,667,162,514,254
270,722,175,513,253
271,712,173,531,262
272,697,169,539,266
273,598,140,604,288
274,609,142,548,261
275,642,150,504,240
276,684,160,483,230
277,720,168,474,226
278,636,149,465,222
279,695,162,428,204
280,731,171,415,198
281,757,177,408,194
282,647,151,487,232
283,728,170,466,222
284,771,180,466,222
285,798,187,466,222
286,660,154,515,246
287,734,172,514,245
288,726,170,538,257
289,710,166,549,262
290,676,158,544,259
291,729,170,546,260
292,720,168,562,268
293,707,165,568,271
294,599,139,609,287
295,610,142,554,261
296,641,149,510,240
297,682,158,487,229
298,717,166,477,225
299,638,148,471,222
300,701,163,435,205
