,cx,cxROI,cy,cyROI
0,219,72,546,0
1,266,88,494,0
2,286,94,423,0
3,286,94,370,0
4,268,88,334,0
5,196,64,360,0
6,184,60,290,0
7,178,58,246,0
8,178,58,207,0
9,156,51,370,0
10,126,41,297,0
11,118,39,244,0
12,122,40,208,0
13,126,41,395,0
14,92,30,334,0
15,100,33,302,0
16,121,40,289,0
17,101,33,432,0
18,65,21,383,0
19,76,25,360,0
20,104,34,358,0
21,268,88,527,162
22,319,104,470,144
23,341,112,399,123
24,345,113,346,106
25,338,111,307,94
26,267,87,332,102
27,266,87,269,82
28,269,88,230,70
29,275,90,196,60
30,235,77,335,103
31,223,73,264,81
32,226,74,219,67
33,235,77,183,56
34,207,68,354,109
35,185,60,289,89
36,197,64,264,81
37,217,71,252,77
38,183,60,384,118
39,158,51,334,102
40,171,56,311,95
41,195,64,304,93
42,310,95,508,156
43,366,112,459,141
44,395,121,397,122
45,406,124,348,107
46,406,124,312,96
47,345,105,326,100
48,353,108,271,83
49,357,109,239,73
50,360,110,208,64
51,312,95,323,99
52,310,95,258,79
53,312,95,219,67
54,316,97,186,57
55,282,86,332,102
56,272,83,271,83
57,280,85,240,74
58,293,89,216,66
59,253,77,353,108
60,231,70,306,94
61,238,73,282,86
62,255,78,265,81
63,323,94,494,152
64,376,110,452,139
65,410,120,392,120
66,420,123,346,106
67,415,121,312,96
68,358,104,330,101
69,368,107,275,84
70,374,109,243,74
71,378,110,214,65
72,326,95,326,100
73,326,95,262,80
74,329,96,222,68
75,332,97,188,57
76,297,87,334,102
77,288,84,275,84
78,293,85,241,74
79,301,88,214,65
80,269,78,351,108
81,248,72,306,94
82,252,73,278,85
83,265,77,257,79
84,333,90,477,221
85,388,105,443,206
86,428,116,395,183
87,443,120,352,163
88,446,121,317,147
89,387,105,333,154
90,400,108,283,131
91,406,110,253,117
92,410,111,227,105
93,354,96,327,152
94,358,97,269,125
95,362,98,235,109
96,366,99,206,95
97,322,87,333,154
98,316,85,278,129
99,317,86,247,114
100,320,87,219,101
101,292,79,349,162
102,272,73,309,143
103,263,71,282,131
104,260,70,255,118
105,335,87,459,212
106,389,102,432,200
107,428,112,387,179
108,447,117,345,160
109,455,119,313,145
110,387,101,326,151
111,401,105,277,128
112,407,106,247,114
113,411,107,223,103
114,355,93,321,148
115,362,95,264,122
116,365,95,230,106
117,367,96,202,93
118,324,85,327,151
119,321,84,271,125
120,320,84,239,110
121,321,84,214,99
122,293,76,342,158
123,272,71,304,141
124,262,68,278,128
125,257,67,253,117
126,335,86,452,210
127,390,101,426,198
128,429,111,381,177
129,448,116,341,158
130,458,118,309,143
131,386,100,322,149
132,401,104,274,127
133,407,105,244,113
134,410,106,220,102
135,354,91,318,147
136,361,93,262,121
137,364,94,228,106
138,366,94,200,93
139,323,83,324,150
140,321,83,270,125
141,321,83,238,110
142,322,83,213,99
143,292,75,339,157
144,272,70,302,140
145,261,67,275,127
146,254,65,250,116
147,338,87,442,206
148,392,101,418,195
149,431,111,374,174
150,452,116,334,155
151,464,119,304,141
152,387,100,314,146
153,402,103,265,123
154,407,105,235,109
155,409,105,210,98
156,355,91,310,144
157,361,93,253,118
158,364,94,218,101
159,365,94,191,89
160,324,83,315,147
161,321,83,262,122
162,320,82,230,107
163,321,83,205,95
164,294,76,330,154
165,273,70,293,136
166,261,67,268,125
167,253,65,244,113
168,339,87,440,204
169,393,101,416,192
170,432,112,371,172
171,451,116,331,153
172,464,120,301,139
173,388,100,310,143
174,402,104,262,121
175,408,105,232,107
176,410,106,208,96
177,356,92,306,141
178,362,93,250,115
179,365,94,216,100
180,366,94,189,87
181,325,84,312,144
182,321,83,260,120
183,321,83,229,106
184,322,83,203,94
185,294,76,328,152
186,274,71,292,135
187,262,67,267,123
188,253,65,243,112
189,344,88,438,209
190,398,102,413,197
191,435,112,369,176
192,454,117,330,157
193,466,120,301,143
194,392,101,309,147
195,405,104,261,124
196,411,106,231,110
197,413,106,206,98
198,360,93,305,145
199,365,94,250,119
200,367,94,216,103
201,367,94,189,90
202,329,85,312,149
203,325,84,259,123
204,323,83,227,108
205,322,83,202,96
206,298,77,328,156
207,278,71,292,139
208,265,68,267,127
209,256,66,242,115
210,345,88,438,209
211,400,102,413,197
212,436,112,370,176
213,455,116,330,157
214,467,120,300,143
215,392,100,311,148
216,405,104,263,125
217,411,105,233,111
218,414,106,209,99
219,359,92,307,146
220,364,93,251,119
221,366,94,217,103
222,367,94,190,90
223,329,84,314,150
224,324,83,262,125
225,323,83,229,109
226,323,83,203,96
227,299,76,331,158
228,278,71,294,140
229,265,68,269,128
230,257,66,244,116
231,346,88,438,208
232,400,102,414,197
233,437,111,371,176
234,455,116,331,157
235,467,119,301,143
236,392,100,313,149
237,405,103,264,125
238,411,105,234,111
239,413,105,209,99
240,360,92,308,146
241,364,93,252,120
242,366,93,217,103
243,367,94,189,90
244,330,84,315,150
245,325,83,262,124
246,323,82,229,109
247,323,82,203,96
248,300,76,331,157
249,279,71,295,140
250,266,68,269,128
251,258,66,245,116
252,352,89,432,202
253,404,102,408,191
254,439,111,363,170
255,456,116,325,152
256,468,119,296,138
257,394,100,306,143
258,407,103,259,121
259,412,104,230,107
260,415,105,205,96
261,363,92,301,141
262,367,93,246,115
263,369,93,211,99
264,369,93,183,85
265,333,84,307,144
266,327,83,253,118
267,326,83,219,102
268,326,83,192,90
269,305,77,323,151
270,286,72,285,133
271,275,70,258,121
272,269,68,233,109
273,354,94,426,131
274,405,108,401,123
275,439,117,359,110
276,456,122,320,98
277,465,124,290,89
278,394,105,303,93
279,407,109,258,79
280,412,110,229,70
281,415,111,207,63
282,364,97,298,91
283,366,98,244,75
284,368,98,209,64
285,370,99,182,56
286,336,90,302,93
287,331,88,249,76
288,332,88,216,66
289,335,89,189,58
290,309,82,316,97
291,295,79,278,85
292,290,77,251,77
293,289,77,226,69
294,353,94,427,198
295,405,108,402,186
296,441,117,360,167
297,457,122,321,148
298,465,124,289,134
299,396,105,303,140
300,409,109,260,120
301,415,110,232,107
302,419,111,209,96
303,366,97,298,138
304,370,98,245,113
305,373,99,211,97
306,375,100,184,85
307,338,90,303,140
308,334,89,250,115
309,335,89,218,101
310,338,90,190,88
311,310,82,317,147
312,296,79,278,128
313,291,77,251,116
314,290,77,226,104
315,353,93,425,197
316,406,107,400,186
317,442,117,359,167
318,457,121,320,148
319,466,123,289,134
320,400,105,305,141
321,413,109,261,121
322,419,110,233,108
323,423,112,210,97
324,369,97,300,139
325,373,98,246,114
326,376,99,213,99
327,378,100,187,87
328,340,90,305,141
329,336,88,252,117
330,336,88,220,102
331,338,89,194,90
332,312,82,318,147
333,296,78,281,130
334,289,76,255,118
335,287,76,229,106
336,354,93,424,196
337,406,106,400,185
338,442,116,359,166
339,457,120,321,148
340,466,122,290,134
341,401,105,304,141
342,415,109,261,121
343,421,110,233,108
344,424,111,211,97
345,370,97,299,138
346,375,98,246,114
347,378,99,213,98
348,379,99,187,86
349,341,89,304,141
350,338,88,253,117
351,337,88,220,102
352,339,89,194,89
353,312,82,318,147
354,297,78,281,130
355,289,76,254,117
356,285,75,229,106
357,354,93,423,196
358,406,107,399,185
359,441,116,359,167
360,457,120,321,149
361,467,123,290,134
362,402,106,305,141
363,417,110,260,120
364,422,111,232,107
365,425,112,209,97
366,372,98,299,139
367,377,99,247,114
368,380,100,215,100
369,381,100,189,87
370,343,90,304,141
371,340,89,253,117
372,339,89,222,103
373,341,90,196,91
374,314,82,317,147
375,298,78,281,130
376,289,76,255,118
377,284,74,230,107
378,360,87,421,129
379,411,100,398,122
380,447,108,359,110
381,462,112,321,98
382,471,114,291,89
383,408,99,305,94
384,422,102,261,80
385,429,104,233,71
386,433,105,210,64
387,378,92,299,92
388,383,93,247,76
389,386,94,214,65
390,388,94,189,58
391,349,85,303,93
392,346,84,252,77
393,346,84,221,68
394,347,84,197,60
395,321,78,315,97
396,305,74,280,86
397,298,72,254,78
398,295,71,230,70
399,364,87,419,129
400,414,99,397,122
401,450,108,359,110
402,465,112,321,98
403,474,114,292,90
404,410,98,304,93
405,424,102,261,80
406,431,104,234,72
407,435,105,212,65
408,381,91,299,92
409,386,93,247,76
410,389,93,215,66
411,391,94,190,58
412,352,84,304,93
413,349,84,253,78
414,349,84,222,68
415,350,84,197,60
416,323,77,317,97
417,309,74,281,86
418,301,72,255,78
419,298,71,230,70
420,364,87,415,193
421,414,99,393,182
422,451,108,356,165
423,468,112,319,148
424,477,114,289,134
425,414,99,301,140
426,429,103,258,120
427,436,104,231,107
428,441,106,209,97
429,385,92,295,137
430,392,94,245,113
431,395,95,213,99
432,399,96,188,87
433,357,85,299,139
434,356,85,249,115
435,356,85,218,101
436,359,86,195,90
437,328,78,311,144
438,314,75,275,127
439,307,73,250,116
440,304,73,226,105
441,364,86,410,190
442,415,98,390,181
443,451,106,352,163
444,467,110,315,146
445,477,112,286,133
446,415,98,300,139
447,431,102,258,120
448,437,103,231,107
449,441,104,210,97
450,386,91,293,136
451,393,93,243,113
452,396,93,212,98
453,398,94,187,87
454,358,84,296,137
455,356,84,248,115
456,357,84,217,100
457,359,84,193,89
458,329,77,308,143
