,cx,cxROI,cy,cyROI
0,267,55,330,101
1,285,59,310,95
2,305,63,278,85
3,327,67,255,78
4,343,71,235,72
5,237,49,233,71
6,256,53,189,58
7,265,54,155,47
8,271,56,127,39
9,241,49,237,73
10,298,61,198,61
11,330,68,174,53
12,350,72,153,47
13,254,52,250,77
14,325,67,235,72
15,335,69,262,80
16,329,68,280,86
17,275,56,266,82
18,331,68,258,79
19,340,70,281,86
20,335,69,297,91
21,259,70,353,108
22,288,78,318,98
23,302,82,284,87
24,317,86,254,78
25,326,88,229,70
26,221,60,246,75
27,229,62,193,59
28,229,62,159,49
29,229,62,129,39
30,223,60,247,76
31,268,72,195,60
32,300,81,164,50
33,322,87,139,42
34,238,64,255,78
35,308,83,237,73
36,318,86,265,81
37,313,85,287,88
38,262,71,265,81
39,318,86,259,79
40,326,88,282,86
41,321,87,298,91
42,260,59,362,111
43,294,67,316,97
44,304,69,280,86
45,315,72,249,76
46,321,73,225,69
47,220,50,243,74
48,226,51,192,59
49,227,52,159,49
50,226,51,131,40
51,221,50,246,75
52,265,60,193,59
53,293,67,162,49
54,313,71,137,42
55,236,54,255,78
56,304,69,234,72
57,314,72,262,80
58,309,70,283,87
59,258,59,266,82
60,312,71,254,78
61,321,73,275,84
62,318,73,290,89
63,263,61,368,113
64,297,69,317,97
65,306,71,279,86
66,316,74,248,76
67,322,75,225,69
68,224,52,243,74
69,229,53,191,58
70,230,54,159,49
71,229,53,131,40
72,225,52,244,75
73,268,63,194,59
74,296,69,162,49
75,317,74,137,42
76,239,56,253,78
77,308,72,235,72
78,318,74,262,80
79,316,74,284,87
80,261,61,264,81
81,315,74,255,78
82,325,76,275,84
83,326,76,291,89
84,274,64,369,113
85,308,72,317,97
86,316,74,279,86
87,327,77,249,76
88,335,79,225,69
89,235,55,242,74
90,240,56,191,58
91,242,57,158,48
92,241,56,130,40
93,234,55,245,75
94,279,65,194,59
95,308,72,163,50
96,329,77,138,42
97,247,58,255,78
98,317,74,235,72
99,326,76,263,81
100,323,76,285,87
101,268,63,266,82
102,323,76,255,78
103,333,78,276,85
104,333,78,292,90
105,271,64,372,114
106,310,73,320,98
107,319,75,281,86
108,329,78,251,77
109,334,79,227,69
110,238,56,242,74
111,244,57,192,59
112,245,58,160,49
113,244,57,132,40
114,237,56,245,75
115,283,67,194,59
116,311,73,162,49
117,332,78,137,42
118,250,59,254,78
119,321,76,233,71
120,330,78,262,80
121,327,77,284,87
122,272,64,264,81
123,327,77,252,77
124,337,80,273,84
125,337,80,289,89
126,286,67,377,116
127,327,77,321,98
128,336,79,281,86
129,342,81,253,78
130,338,80,229,70
131,253,60,243,74
132,260,61,197,60
133,259,61,165,50
134,257,61,136,41
135,246,58,247,76
136,293,69,201,61
137,324,76,171,52
138,347,82,147,45
139,253,60,257,79
140,324,76,234,72
141,336,79,266,82
142,335,79,293,90
143,272,64,269,82
144,324,76,251,77
145,335,79,274,84
146,337,80,295,90
147,286,67,379,116
148,325,76,327,100
149,336,79,286,88
150,343,81,256,78
151,337,79,229,70
152,258,61,246,75
153,264,62,200,61
154,265,62,168,51
155,262,62,141,43
156,248,58,249,76
157,295,69,204,62
158,328,77,175,53
159,351,83,152,46
160,252,59,258,79
161,322,76,234,72
162,336,79,267,82
163,334,79,292,90
164,266,62,271,83
165,319,75,251,77
166,332,78,273,84
167,333,78,292,90
168,297,82,380,117
169,334,93,328,101
170,342,95,281,86
171,345,96,247,76
172,345,96,214,65
173,274,76,246,75
174,278,77,203,62
175,277,77,173,53
176,272,75,147,45
177,261,72,249,76
178,305,85,205,63
179,338,94,182,56
180,361,100,164,50
181,257,71,257,79
182,320,89,233,71
183,333,92,269,82
184,332,92,296,91
185,263,73,269,82
186,314,87,249,76
187,325,90,273,84
188,323,90,291,89
189,297,85,379,116
190,336,96,330,101
191,345,98,282,86
192,348,99,245,75
193,352,100,210,64
194,277,79,242,74
195,283,81,196,60
196,282,80,164,50
197,279,79,136,41
198,264,75,245,75
199,315,90,206,63
200,351,100,188,57
201,374,107,173,53
202,260,74,255,78
203,330,94,236,72
204,339,97,273,84
205,333,95,298,91
206,266,76,268,82
207,321,92,256,78
208,329,94,281,86
209,323,92,298,91
210,300,86,379,116
211,337,96,326,100
212,345,98,278,85
213,349,100,240,74
214,355,101,205,63
215,277,79,240,74
216,283,81,195,60
217,280,80,163,50
218,276,79,136,41
219,264,75,245,75
220,314,90,205,63
221,351,100,187,57
222,377,108,175,53
223,261,74,256,78
224,330,94,235,72
225,339,97,272,83
226,335,96,299,92
227,268,76,270,83
228,321,92,253,78
229,330,94,279,86
230,325,93,298,91
231,297,86,382,117
232,338,98,329,101
233,346,100,277,85
234,351,102,236,72
235,359,104,199,61
236,280,81,239,73
237,284,82,194,59
238,281,81,161,49
239,277,80,134,41
240,266,77,245,75
241,319,92,206,63
242,356,103,191,58
243,380,110,181,55
244,264,76,259,79
245,335,97,239,73
246,345,100,276,85
247,341,99,302,93
248,272,79,275,84
249,327,95,260,80
250,337,97,287,88
251,333,96,306,94
252,303,87,382,117
253,345,99,330,101
254,353,102,283,87
255,355,102,248,76
256,351,101,216,66
257,282,81,243,74
258,286,82,196,60
259,282,81,163,50
260,276,79,135,41
261,269,77,250,77
262,318,92,205,63
263,353,102,181,55
264,378,109,163,50
265,270,78,264,81
266,340,98,241,74
267,349,101,275,84
268,345,99,300,92
269,281,81,281,86
270,336,97,263,81
271,345,99,287,88
272,343,99,306,94
273,303,87,382,117
274,341,98,331,102
275,351,101,288,88
276,356,102,256,78
277,351,101,225,69
278,280,80,244,75
279,284,82,196,60
280,283,81,164,50
281,279,80,136,41
282,268,77,251,77
283,316,91,208,64
284,352,101,183,56
285,379,109,165,50
286,269,77,264,81
287,338,97,243,74
288,349,100,277,85
289,346,100,301,92
290,280,80,281,86
291,334,96,264,81
292,344,99,287,88
293,344,99,306,94
294,294,86,381,117
295,334,98,331,102
296,343,101,286,88
297,345,101,253,78
298,345,101,225,69
299,269,79,244,75
300,277,81,193,59
301,278,82,157,48
302,275,81,127,39
303,259,76,251,77
304,315,93,207,63
305,353,104,183,56
306,380,112,164,50
307,264,77,263,81
308,340,100,243,74
309,346,102,278,85
310,340,100,303,93
311,280,82,276,85
312,338,99,264,81
313,345,101,290,89
314,341,100,307,94
315,297,88,384,118
316,344,102,332,102
317,356,105,290,89
318,365,108,260,80
319,363,107,231,71
320,275,81,242,74
321,285,84,192,59
322,285,84,158,48
323,283,84,128,39
324,266,78,248,76
325,322,95,202,62
326,362,107,180,55
327,388,115,163,50
328,272,80,261,80
329,346,102,238,73
330,352,104,270,83
331,344,102,292,90
332,290,86,274,84
333,346,102,260,80
334,351,104,284,87
335,343,101,300,92
336,297,87,382,117
337,340,100,332,102
338,355,104,292,90
339,368,108,263,81
340,372,109,232,71
341,279,82,243,74
342,287,84,192,59
343,286,84,158,48
344,284,83,128,39
345,270,79,248,76
346,323,95,203,62
347,361,106,179,55
348,387,114,160,49
349,275,81,260,80
350,347,102,240,74
351,355,104,271,83
352,348,102,291,89
353,290,85,275,84
354,346,102,263,81
355,352,103,285,87
356,346,102,300,92
357,296,87,384,118
358,342,101,334,102
359,357,105,293,90
360,369,109,264,81
361,370,109,240,74
362,279,82,245,75
363,288,85,194,59
364,287,85,158,48
365,284,84,128,39
366,271,80,250,77
367,325,96,205,63
368,362,107,180,55
369,386,114,159,49
370,278,82,262,80
371,349,103,240,74
372,358,106,271,83
