,cx,cxROI,cy,cyROI
0,380,151,586,390
1,459,182,554,369
2,525,209,485,323
3,572,227,431,287
4,614,244,402,268
5,449,178,375,250
6,471,187,294,196
7,483,192,243,162
8,491,195,200,133
9,396,157,368,245
10,404,160,277,184
11,409,162,217,144
12,410,163,171,114
13,346,137,381,254
14,339,135,292,194
15,336,133,239,159
16,335,133,197,131
17,299,119,413,275
18,267,106,350,233
19,246,98,309,206
20,230,91,270,180
21,381,147,545,276
22,458,176,509,258
23,524,202,442,224
24,576,222,396,200
25,617,238,370,187
26,469,181,332,168
27,495,191,257,130
28,505,194,212,107
29,511,197,175,88
30,423,163,324,164
31,435,167,241,122
32,442,170,188,95
33,445,171,146,74
34,377,145,334,169
35,375,144,254,128
36,376,145,208,105
37,378,145,171,86
38,330,127,360,182
39,304,117,305,154
40,288,111,267,135
41,280,108,231,117
42,385,142,532,266
43,459,169,499,250
44,524,193,439,220
45,575,212,394,197
46,616,227,371,186
47,471,174,334,167
48,497,183,263,131
49,507,187,220,110
50,514,189,183,91
51,426,157,325,162
52,442,163,243,121
53,448,165,193,96
54,451,166,154,77
55,383,141,334,167
56,383,141,256,128
57,384,141,211,105
58,385,142,174,87
59,340,125,358,179
60,317,117,305,152
61,302,111,269,134
62,291,107,236,118
63,392,143,528,263
64,465,170,497,247
65,529,193,436,217
66,578,211,391,194
67,618,226,370,184
68,475,174,334,166
69,499,182,263,131
70,509,186,219,109
71,517,189,183,91
72,430,157,326,162
73,442,161,244,121
74,449,164,195,97
75,452,165,157,78
76,388,142,334,166
77,385,141,259,129
78,385,141,214,106
79,385,141,177,88
80,345,126,358,178
81,323,118,306,152
82,307,112,271,135
83,297,108,238,118
84,395,138,525,255
85,464,162,494,240
86,524,183,437,213
87,570,199,394,192
88,607,212,371,180
89,475,166,340,165
90,500,175,273,133
91,510,178,233,113
92,517,181,200,97
93,432,151,332,161
94,445,156,256,124
95,451,158,210,102
96,453,158,174,84
97,391,137,341,166
98,389,136,270,131
99,389,136,227,110
100,389,136,191,93
101,351,123,363,176
102,328,115,314,153
103,314,110,281,136
104,304,106,249,121
105,392,136,524,254
106,461,160,495,240
107,520,181,439,213
108,564,196,396,192
109,600,209,373,181
110,471,164,343,166
111,494,172,278,135
112,505,176,236,114
113,513,179,201,97
114,428,149,335,162
115,438,152,260,126
116,445,155,213,103
117,449,156,177,86
118,388,135,343,166
119,385,134,272,132
120,385,134,229,111
121,387,135,193,93
122,349,121,366,177
123,327,114,317,154
124,311,108,284,138
125,301,105,253,122
126,383,130,527,253
127,450,153,497,238
128,507,172,443,212
129,549,187,400,192
130,584,198,373,179
131,458,156,352,169
132,482,164,288,138
133,493,167,248,119
134,501,170,215,103
135,417,142,344,165
136,428,145,270,129
137,433,147,223,107
138,437,148,187,89
139,378,128,351,168
140,376,128,282,135
141,376,128,240,115
142,376,128,205,98
143,339,115,373,179
144,318,108,325,156
145,304,103,293,140
146,295,100,263,126
147,373,126,535,257
148,440,149,506,243
149,497,168,451,216
150,537,182,406,195
151,571,194,381,183
152,449,152,361,173
153,471,160,297,142
154,482,163,257,123
155,489,166,224,107
156,407,138,354,170
157,418,142,280,134
158,424,144,234,112
159,428,145,196,94
160,368,125,362,173
161,366,124,292,140
162,365,124,250,120
163,366,124,215,103
164,330,112,384,184
165,309,105,335,160
166,295,100,302,145
167,285,96,271,130
168,369,124,534,254
169,435,146,508,242
170,490,164,455,216
171,531,178,412,196
172,566,190,389,185
173,444,149,363,172
174,467,157,300,142
175,478,160,260,123
176,485,163,227,108
177,404,136,355,169
178,416,140,282,134
179,423,142,236,112
180,426,143,201,95
181,365,122,363,172
182,364,122,294,140
183,365,122,252,120
184,366,123,217,103
185,327,110,385,183
186,305,102,338,161
