,cx,cxROI,cy,cyROI
0,152,49,714,0
1,218,71,682,0
2,273,89,625,0
3,312,101,579,0
4,351,114,550,0
5,201,65,525,0
6,215,70,447,0
7,219,71,402,0
8,218,71,364,0
9,148,48,522,0
10,145,47,433,0
11,140,45,382,0
12,133,43,343,0
13,101,32,538,0
14,82,26,456,0
15,71,23,410,0
16,61,19,373,0
17,59,19,570,0
18,23,7,512,0
19,-1,0,478,0
20,-21,-6,447,0
21,239,92,655,308
22,302,117,596,280
23,356,137,531,250
24,393,152,480,226
25,426,165,445,209
26,310,120,442,208
27,339,131,371,174
28,350,135,325,153
29,357,138,283,133
30,271,105,430,202
31,289,111,352,165
32,299,115,301,141
33,306,118,255,120
34,232,89,436,205
35,236,91,365,171
36,238,92,320,150
37,241,93,281,132
38,194,75,461,217
39,177,68,407,191
40,166,64,375,176
41,156,60,342,161
42,296,104,576,279
43,368,129,521,252
44,423,149,462,223
45,466,164,420,203
46,504,177,397,192
47,380,133,377,182
48,401,141,317,153
49,409,144,281,136
50,415,146,249,120
51,343,120,370,179
52,357,125,302,146
53,363,127,262,126
54,368,129,228,110
55,306,107,375,181
56,307,108,312,151
57,309,108,274,132
58,312,109,243,117
59,269,94,393,190
60,249,87,347,168
61,236,83,316,153
62,227,79,287,139
63,330,107,498,239
64,399,130,451,216
65,454,148,397,190
66,497,162,358,172
67,527,172,334,160
68,419,136,319,153
69,440,143,268,128
70,448,146,234,112
71,454,148,204,98
72,386,126,311,149
73,401,130,251,120
74,408,133,215,103
75,413,134,183,87
76,352,114,313,150
77,355,115,257,123
78,358,116,223,107
79,361,117,194,93
80,318,103,326,156
81,302,98,284,136
82,293,95,256,123
83,288,94,229,110
84,349,95,437,205
85,411,113,406,190
86,465,127,358,168
87,503,138,323,151
88,530,145,304,142
89,429,117,283,132
90,452,124,236,110
91,461,126,209,98
92,467,128,185,86
93,397,109,276,129
94,414,113,223,104
95,421,115,192,90
96,425,116,168,78
97,366,100,279,130
98,371,102,225,105
99,374,102,195,91
100,377,103,170,79
101,333,91,292,137
102,318,87,252,118
103,309,84,226,106
104,303,83,203,95
105,357,104,414,213
106,416,121,393,202
107,467,136,352,181
108,506,148,320,164
109,533,156,301,155
110,434,127,280,144
111,454,133,233,120
112,461,135,207,106
113,467,136,184,94
114,402,117,271,139
115,417,122,217,111
116,423,123,186,95
117,428,125,163,83
118,369,108,273,140
119,372,108,219,112
120,374,109,189,97
121,377,110,165,85
122,336,98,284,146
123,321,94,246,126
124,313,91,221,113
125,308,90,197,101
126,361,103,407,206
127,418,119,389,197
128,469,134,349,177
129,505,144,318,161
130,531,152,298,151
131,434,124,278,141
132,454,130,233,118
133,463,132,206,104
134,469,134,185,94
135,402,115,269,136
136,417,119,218,110
137,424,121,187,95
138,430,123,164,83
139,371,106,271,137
140,375,107,220,111
141,377,108,192,97
142,381,109,170,86
143,338,96,282,143
144,325,93,245,124
145,317,90,220,111
146,313,89,197,100
147,362,102,406,204
148,419,119,389,196
149,469,133,351,176
150,503,143,319,160
151,530,150,301,151
152,434,123,280,141
153,454,129,236,118
154,463,131,209,105
155,470,133,187,94
156,403,114,271,136
157,418,118,220,110
158,425,120,190,95
159,430,122,166,83
160,372,105,273,137
161,376,106,222,111
162,379,107,193,97
163,382,108,170,85
164,340,96,284,143
165,326,92,248,125
166,317,90,223,112
167,313,89,200,100
168,358,101,419,210
169,416,118,402,201
170,463,131,365,183
171,497,141,332,166
172,525,149,314,157
173,429,121,295,147
174,449,127,249,124
175,458,130,222,111
176,464,131,200,100
177,398,113,286,143
178,411,116,234,117
179,418,118,203,101
180,422,120,179,89
181,367,104,288,144
182,370,105,237,118
183,373,106,208,104
184,376,106,184,92
185,336,95,300,150
186,323,91,263,131
187,315,89,238,119
188,311,88,215,107
189,359,102,426,211
190,415,118,409,202
191,462,132,373,184
192,494,141,340,168
193,520,148,320,158
194,427,122,303,150
195,446,127,258,127
196,455,130,230,114
197,461,131,208,103
198,396,113,295,146
199,407,116,242,119
200,414,118,209,103
201,419,119,184,91
202,366,104,297,147
203,367,104,246,121
204,369,105,216,107
205,371,106,191,94
206,336,96,310,153
207,321,91,273,135
208,313,89,247,122
209,309,88,223,110
210,357,102,431,213
211,413,118,412,203
212,459,131,374,184
213,491,140,342,169
214,516,147,321,158
215,425,121,306,151
216,443,127,261,129
217,451,129,233,115
218,457,131,210,103
219,394,112,298,147
220,404,115,245,121
221,411,117,213,105
222,417,119,188,92
223,364,104,300,148
224,366,104,249,123
225,367,105,218,107
226,371,106,193,95
227,334,95,313,154
228,321,92,276,136
229,314,90,250,123
230,311,89,226,111
231,350,92,443,136
232,401,106,403,124
233,423,112,358,110
234,435,115,325,100
235,444,117,292,90
236,373,99,301,92
237,382,101,257,79
238,390,103,227,69
239,398,105,202,62
240,357,94,302,93
241,380,100,255,78
242,403,107,225,69
243,420,111,200,61
244,343,91,312,96
245,397,105,295,90
246,414,109,328,101
247,417,110,355,109
248,337,89,330,101
249,385,102,315,97
250,399,105,340,104
251,401,106,363,111
252,338,89,442,136
253,389,103,403,124
254,415,109,359,110
255,430,113,328,101
256,438,116,296,91
257,366,96,299,92
258,379,100,256,78
259,384,101,227,69
260,387,102,200,61
261,351,92,299,92
262,390,103,261,80
263,418,110,236,72
264,438,116,215,66
265,340,90,309,95
266,401,106,299,92
267,412,109,335,103
268,410,108,361,111
269,339,89,327,100
270,391,103,318,98
271,400,105,344,106
272,397,105,364,112
273,319,86,435,203
274,372,101,391,183
275,393,106,352,164
276,408,110,322,150
277,413,112,293,137
278,339,92,288,134
279,349,94,242,113
280,351,95,211,98
281,350,95,182,85
282,326,88,292,136
283,379,103,257,120
284,411,111,237,110
285,434,117,219,102
286,321,87,306,143
287,391,106,298,139
288,393,106,332,155
289,383,104,354,165
290,325,88,327,153
291,380,103,318,148
292,382,103,343,160
293,374,101,360,168
294,315,78,435,206
295,368,91,390,184
296,391,97,349,165
297,407,101,319,151
298,409,101,291,137
299,332,82,288,136
300,341,84,241,114
301,343,85,209,98
302,341,84,180,85
303,319,79,291,137
304,375,93,257,121
305,410,101,240,113
306,434,107,224,106
307,315,78,305,144
308,387,96,297,140
309,391,97,331,156
310,381,94,352,166
311,322,79,326,154
312,377,93,318,150
313,381,94,342,161
314,374,92,359,170
315,312,95,445,210
316,363,110,397,188
317,381,116,356,168
318,394,120,329,155
319,399,121,303,143
320,312,95,296,140
321,318,96,245,116
322,316,96,210,99
323,312,95,179,84
324,300,91,304,143
325,360,109,269,127
326,401,122,253,119
327,431,131,238,112
328,302,92,320,151
329,377,114,312,147
330,378,115,344,162
331,367,111,365,172
332,315,95,341,161
333,372,113,337,159
334,374,113,361,170
335,365,111,375,177
336,306,94,456,219
337,357,110,407,196
338,376,116,364,175
339,388,119,336,161
340,391,120,310,149
341,306,94,303,146
342,312,96,252,121
343,309,95,216,104
344,303,93,185,89
345,292,90,311,149
346,358,110,282,135
347,401,123,270,130
348,431,133,258,124
349,294,90,329,158
350,372,114,321,154
351,373,115,355,171
352,363,112,377,181
353,307,94,351,169
354,367,113,344,165
355,370,114,368,177
356,362,111,382,184
357,303,87,462,225
358,355,102,410,200
359,375,108,367,179
360,388,111,339,165
361,389,112,311,152
362,308,88,304,148
363,313,90,253,123
364,309,89,217,106
365,303,87,184,89
366,293,84,312,152
367,359,103,284,138
368,403,116,271,132
369,433,124,257,125
370,292,84,329,160
371,371,106,323,157
372,372,107,357,174
373,361,104,379,185
374,304,87,351,171
375,363,104,345,168
376,366,105,370,180
377,359,103,385,188
378,302,87,463,227
379,353,101,411,202
380,374,107,368,180
381,388,111,340,167
382,390,112,312,153
383,310,89,303,148
384,314,90,254,124
385,310,89,218,107
386,305,87,186,91
387,295,85,311,152
388,361,104,284,139
389,404,116,272,133
390,434,125,260,127
391,294,84,329,161
392,371,106,323,158
393,372,107,358,176
394,361,104,379,186
395,304,87,352,173
396,362,104,345,169
397,366,105,370,181
398,359,103,386,189
399,304,87,466,231
400,355,102,417,207
401,378,108,374,185
402,394,113,346,172
403,396,114,317,157
404,317,91,307,152
405,326,93,257,127
406,324,93,221,109
407,320,92,189,93
408,303,87,313,155
409,367,105,287,142
410,410,118,274,136
411,440,126,261,129
412,299,86,329,163
413,376,108,326,162
414,378,108,360,179
415,369,106,381,189
416,307,88,351,174
417,365,105,347,172
418,370,106,371,184
419,362,104,387,192
420,300,86,466,233
421,355,101,417,208
422,381,109,373,186
423,397,113,345,172
424,397,113,316,158
425,323,92,307,153
426,334,95,258,129
427,334,95,223,111
428,331,94,192,96
429,307,88,313,156
430,370,106,283,141
431,410,117,269,134
432,438,125,255,127
433,302,86,329,164
434,379,108,325,162
435,379,108,360,180
436,368,105,381,190
437,307,88,350,175
438,365,104,345,172
439,368,105,371,185
440,361,103,387,193
441,301,86,467,231
442,355,102,419,207
443,380,109,375,185
444,396,113,346,171
445,397,114,316,156
446,321,92,308,152
447,333,95,258,127
448,335,96,223,110
449,334,96,191,94
450,307,88,313,155
451,370,106,284,140
452,409,117,271,134
453,436,125,256,126
454,302,86,328,162
455,380,109,325,161
456,380,109,361,178
457,368,105,381,188
458,309,88,350,173
459,366,105,345,171
460,371,106,371,183
461,362,104,387,191
462,300,85,469,229
463,356,101,419,205
464,381,108,373,182
465,395,112,341,167
466,393,112,314,153
467,321,91,310,151
468,332,94,261,127
469,334,95,227,111
470,334,95,196,96
471,306,87,314,153
472,367,104,284,139
473,405,115,272,133
474,431,123,257,126
475,301,86,328,160
476,378,108,323,158
477,380,108,360,176
478,368,105,380,186
479,308,88,350,171
480,364,104,340,166
481,369,105,367,179
482,361,103,385,188
483,300,85,468,226
484,355,100,420,203
485,381,108,375,181
486,396,112,344,166
487,394,111,316,152
488,321,91,311,150
489,332,94,263,127
490,334,94,229,110
491,333,94,198,95
492,307,87,314,151
493,366,103,283,136
494,403,114,270,130
495,426,120,256,123
496,301,85,328,158
497,375,106,321,155
498,379,107,358,173
499,368,104,378,182
500,307,87,349,168
501,363,102,340,164
502,368,104,367,177
503,359,101,384,185
504,297,83,468,226
505,353,99,418,202
506,378,106,373,180
507,395,111,340,164
508,393,110,315,152
509,315,88,310,150
510,330,93,263,127
511,333,93,231,111
512,334,94,201,97
513,302,85,313,151
514,364,102,281,136
515,401,113,268,129
516,424,119,253,122
517,299,84,327,158
518,372,104,319,154
519,375,105,357,173
520,364,102,377,182
521,307,86,347,168
522,363,102,338,163
523,366,103,366,177
524,355,100,383,185
525,298,91,465,224
526,355,108,413,199
527,379,116,369,177
528,395,120,338,162
529,391,119,313,150
530,318,97,308,148
531,330,101,260,125
532,332,101,227,109
533,332,101,197,94
534,304,93,312,150
535,363,111,280,134
536,400,122,265,127
537,423,129,250,120
538,299,91,326,157
539,372,113,317,152
540,375,114,354,170
541,364,111,375,180
542,306,93,348,167
543,361,110,337,162
544,366,112,362,174
545,357,109,379,182
546,299,76,463,220
547,355,90,413,196
548,380,97,369,175
549,396,101,337,160
550,391,100,312,148
551,318,81,307,146
552,330,84,259,123
553,332,85,226,107
554,331,84,197,93
555,305,78,311,148
556,362,92,278,132
557,398,101,264,125
558,420,107,247,117
559,300,76,325,154
560,372,95,316,150
561,376,96,352,167
562,364,93,371,176
563,307,78,346,164
564,362,92,336,160
565,366,93,361,171
566,356,91,376,179
567,304,77,457,218
568,360,91,405,194
569,384,98,363,173
570,398,101,333,159
571,393,100,309,148
572,322,82,301,144
573,333,85,254,121
574,336,85,221,105
575,336,85,192,92
576,309,78,306,146
577,366,93,274,131
578,402,102,259,124
579,427,109,243,116
580,305,77,321,153
581,377,96,313,149
582,379,96,349,167
583,369,94,371,177
584,312,79,342,163
585,366,93,332,159
586,370,94,357,171
587,362,92,374,179
588,304,85,460,220
589,358,101,414,198
590,383,108,369,176
591,399,112,337,161
592,396,111,311,149
593,324,91,304,145
594,334,94,256,122
595,337,95,222,106
596,337,95,192,92
597,310,87,308,147
598,369,104,274,131
599,405,114,261,125
600,427,120,245,117
601,305,86,321,153
602,378,106,313,149
603,382,108,350,167
604,371,104,370,177
605,311,87,343,164
606,366,103,333,159
607,371,104,359,172
608,363,102,376,180
609,305,86,462,223
610,362,102,412,199
611,387,110,366,176
612,401,114,335,161
613,398,113,310,149
614,327,92,303,146
615,340,96,256,123
616,342,97,222,107
617,341,96,192,92
618,313,89,307,148
619,372,105,276,133
620,408,116,261,126
621,431,122,244,117
622,308,87,321,155
623,383,108,315,152
624,385,109,351,169
625,374,106,371,179
626,315,89,343,165
627,370,105,334,161
628,375,106,359,173
629,367,104,376,181
630,308,86,461,223
631,364,102,411,199
632,389,109,367,177
633,404,113,337,163
634,401,113,311,150
635,330,93,304,147
636,341,96,256,124
637,344,97,224,108
638,343,96,194,94
639,315,88,308,149
640,374,105,276,133
641,410,115,261,126
642,435,122,245,118
643,310,87,322,156
644,385,108,316,153
645,387,109,353,171
646,376,106,373,180
647,316,89,343,166
648,372,104,335,162
649,376,106,361,174
650,367,103,378,183
651,307,87,463,223
652,363,102,414,200
653,389,110,369,178
654,405,114,338,163
655,402,114,312,150
656,329,93,305,147
657,341,96,257,124
658,344,97,224,108
659,344,97,195,94
660,315,89,308,148
661,373,105,276,133
662,410,116,261,126
663,433,122,244,117
664,310,87,322,155
665,384,108,316,152
666,386,109,352,170
667,374,106,372,179
668,316,89,345,166
669,371,105,336,162
670,375,106,361,174
671,365,103,377,182
672,306,93,466,223
673,362,111,416,199
674,387,118,370,177
675,402,123,339,162
676,401,123,312,149
677,326,100,309,148
678,340,104,260,124
679,343,105,227,109
680,343,105,197,94
681,313,96,312,149
682,371,113,278,133
683,407,124,261,125
684,430,132,244,117
685,308,94,326,156
686,382,117,317,152
687,385,118,354,170
688,374,114,376,180
689,314,96,347,166
690,372,114,337,161
691,376,115,365,175
692,366,112,382,183
693,307,86,464,221
694,363,102,414,197
695,388,109,369,175
696,403,113,337,160
697,399,112,313,149
698,326,92,306,145
699,338,95,258,122
700,341,96,226,107
701,341,96,197,93
702,312,88,311,148
703,370,104,276,131
704,406,114,261,124
705,428,121,245,116
706,307,86,326,155
707,379,107,314,149
708,383,108,350,166
709,372,105,370,176
710,314,88,348,165
711,369,104,335,159
712,374,105,360,171
713,365,103,377,179
714,304,78,464,221
715,362,93,414,197
716,385,99,368,175
717,400,103,337,161
718,399,102,313,149
719,324,83,307,146
720,338,87,258,123
721,340,87,226,107
722,340,87,196,93
723,311,80,311,148
724,369,95,277,132
725,404,104,260,124
726,426,109,242,115
727,307,79,325,155
728,380,97,315,150
729,384,99,351,167
730,372,95,372,177
731,314,80,347,165
732,370,95,335,160
733,375,96,360,172
734,366,94,378,180
735,304,85,460,219
736,360,101,410,195
737,384,108,366,174
738,400,112,334,159
739,398,112,311,148
740,322,90,303,144
741,333,93,256,121
742,336,94,223,106
743,336,94,194,92
744,308,86,307,146
745,367,103,273,130
746,402,113,257,122
747,425,119,239,113
748,304,85,321,152
749,376,106,311,148
750,379,106,348,165
751,368,103,369,175
752,311,87,342,162
753,366,103,333,158
754,369,104,359,171
755,360,101,376,179
756,304,77,455,217
757,360,92,406,193
758,385,98,361,172
759,401,102,330,157
760,397,101,307,146
761,324,83,299,142
762,336,86,251,119
763,338,86,218,104
764,338,86,189,90
765,310,79,303,144
766,367,94,271,129
767,402,103,253,120
768,426,109,235,112
769,305,78,318,151
770,377,96,309,147
771,380,97,345,164
772,369,94,365,174
773,312,79,339,161
774,367,94,329,157
775,371,95,354,169
776,362,92,371,177
777,302,84,456,218
778,360,101,407,195
779,384,108,362,173
780,401,112,331,158
781,398,111,306,146
782,324,91,299,143
783,336,94,252,120
784,339,95,220,105
785,338,95,191,91
786,310,87,302,144
787,366,102,270,129
788,402,113,252,120
789,425,119,234,112
790,305,85,316,151
791,379,106,308,147
792,382,107,344,164
793,371,104,365,174
794,312,87,338,161
795,369,103,328,157
796,373,104,354,169
797,364,102,371,177
798,304,77,452,214
799,361,91,401,190
800,383,97,358,170
