,cx,cxROI,cy,cyROI
0,522,152,638,326
1,540,157,581,296
2,582,170,532,271
3,628,183,518,264
4,668,195,507,259
5,545,159,517,264
6,576,168,459,234
7,599,175,421,215
8,619,180,388,198
9,538,157,560,286
10,640,187,528,269
11,710,207,513,262
12,760,222,506,258
13,551,160,610,311
14,668,195,583,297
15,702,205,581,296
16,705,205,587,300
17,573,167,649,331
18,660,192,624,318
19,683,199,618,315
20,690,201,624,318
21,524,158,607,281
22,533,160,548,254
23,559,168,494,229
24,596,179,461,213
25,627,189,443,205
26,541,163,452,209
27,575,173,408,189
28,593,178,375,173
29,606,182,345,160
30,547,164,471,218
31,636,191,438,203
32,687,207,427,198
33,721,217,413,191
34,562,169,500,231
35,652,196,476,220
36,665,200,504,233
37,657,198,524,243
38,583,175,530,245
39,654,197,508,235
40,661,199,523,242
41,652,196,538,249
42,549,172,586,279
43,560,176,528,251
44,592,186,479,228
45,634,199,459,218
46,670,210,450,214
47,581,182,436,207
48,611,192,377,179
49,624,196,340,161
50,636,200,307,146
51,585,184,456,217
52,668,210,432,205
53,717,225,424,201
54,751,236,415,197
55,597,187,485,231
56,676,212,477,227
57,667,210,501,238
58,646,203,514,244
59,615,193,516,245
60,678,213,506,241
61,670,210,523,249
62,653,205,533,253
63,551,175,589,285
64,563,179,531,257
65,597,190,479,232
66,641,204,457,221
67,678,216,445,215
68,584,186,435,210
69,616,196,376,182
70,630,200,338,163
71,642,204,305,147
72,588,187,452,219
73,671,213,427,206
74,717,228,421,204
75,751,239,411,199
76,599,190,480,232
77,680,216,474,229
78,670,213,498,241
79,651,207,510,247
80,616,196,511,247
81,679,216,502,243
82,672,214,520,252
83,655,208,529,256
84,554,180,596,283
85,565,183,537,255
86,595,193,483,230
87,631,205,455,216
88,665,216,438,208
89,587,190,437,208
90,621,201,377,179
91,635,206,338,161
92,646,209,304,144
93,590,191,455,216
94,675,219,431,205
95,725,235,426,202
96,762,247,418,199
97,601,195,483,230
98,681,221,480,228
99,675,219,507,241
100,658,213,521,248
101,618,200,514,244
102,684,222,508,242
103,678,220,529,252
104,662,215,542,258
105,552,180,597,287
106,565,184,537,258
107,599,196,483,232
108,641,209,457,220
109,677,221,441,212
110,585,191,435,209
111,620,202,376,181
112,634,207,337,162
113,646,211,302,145
114,588,192,455,219
115,674,220,430,207
116,723,236,423,203
117,759,248,414,199
118,599,196,485,233
119,682,223,479,230
120,673,220,505,243
121,653,213,518,249
122,616,201,517,249
123,682,223,508,244
124,674,220,528,254
125,656,214,539,259
126,555,183,592,288
127,572,189,532,259
128,607,200,477,232
129,649,214,449,218
130,684,226,432,210
131,587,193,426,207
132,620,204,366,178
133,634,209,327,159
134,645,213,293,142
135,588,194,446,217
136,677,223,420,204
137,728,240,414,201
138,765,252,406,197
139,599,197,477,232
140,684,226,471,229
141,675,223,499,243
142,655,216,513,250
143,617,203,510,248
144,684,226,500,243
145,677,223,520,253
146,660,218,531,258
147,563,183,574,279
148,579,189,513,249
149,614,200,457,222
150,656,214,428,208
151,691,225,410,199
152,598,195,412,200
153,633,206,352,171
154,648,211,314,152
155,659,215,280,136
156,602,196,430,209
157,693,226,406,197
158,742,242,402,195
159,776,253,396,192
160,614,200,459,223
161,699,228,456,221
162,686,224,482,234
163,662,216,494,240
164,631,206,491,238
165,696,227,486,236
166,684,223,505,245
167,663,216,513,249
168,569,187,573,276
169,584,192,512,246
170,618,203,457,220
171,659,216,430,207
172,694,228,414,199
173,606,199,410,197
174,640,210,351,169
175,653,214,311,149
176,663,218,276,133
177,608,199,428,206
178,693,227,405,195
179,742,244,399,192
180,780,256,391,188
181,618,203,457,220
182,702,230,455,219
183,690,226,481,231
184,669,220,493,237
185,634,208,490,236
186,701,230,483,232
187,691,227,502,241
188,671,220,511,246
189,574,185,559,266
190,588,190,499,237
191,621,200,445,211
192,660,213,416,198
193,695,224,398,189
194,609,196,397,189
195,644,208,339,161
196,658,212,302,143
197,668,216,269,128
198,613,198,414,197
199,702,227,392,186
200,753,243,390,185
201,790,255,384,182
202,625,202,443,211
203,707,228,444,211
204,693,224,473,225
205,670,216,486,231
206,643,207,475,226
207,706,228,472,224
208,694,224,494,235
209,674,217,504,240
210,551,181,557,269
211,565,185,493,238
212,597,196,438,212
213,641,210,411,199
214,678,222,398,192
215,582,191,387,187
216,616,202,330,159
217,630,207,292,141
218,643,211,260,126
219,584,192,403,195
220,673,221,380,184
221,721,237,375,181
222,754,247,365,176
223,594,195,431,208
224,681,223,429,207
225,674,221,460,222
226,656,215,475,230
227,610,200,463,224
228,678,222,460,222
229,673,221,482,233
230,657,216,491,237
231,544,181,560,272
232,560,186,498,242
233,594,197,444,215
234,637,212,417,202
235,672,223,400,194
236,573,190,393,191
237,607,202,332,161
238,620,206,292,141
239,630,209,258,125
240,574,191,407,197
241,659,219,380,184
242,710,236,373,181
243,747,248,363,176
244,584,194,434,210
245,670,222,429,208
246,669,222,460,223
247,656,218,476,231
248,602,200,463,225
249,668,222,457,222
250,667,221,479,232
251,656,218,491,238
252,526,177,558,272
253,546,183,496,241
254,577,194,442,215
255,619,208,415,202
256,655,220,399,194
257,549,184,382,186
258,577,194,324,157
259,587,197,284,138
260,595,200,251,122
261,548,184,399,194
262,634,213,373,181
263,685,230,369,179
264,720,242,361,175
265,557,187,429,209
266,645,217,421,205
267,648,218,454,221
268,634,213,472,230
269,573,192,463,225
270,641,215,453,220
271,642,216,474,231
272,628,211,487,237
273,525,178,561,260
274,541,183,499,231
275,571,193,442,205
276,608,206,407,188
277,637,215,383,177
278,544,184,386,179
279,574,194,325,150
280,585,198,285,132
281,592,200,251,116
282,544,184,402,186
283,634,214,376,174
284,684,231,373,173
285,718,243,365,169
286,554,187,431,199
287,642,217,425,197
288,644,218,458,212
289,633,214,476,220
290,572,193,465,215
291,640,217,454,210
292,640,217,477,221
293,629,213,490,227
294,535,180,558,265
295,553,187,496,236
296,584,197,442,210
297,623,210,412,196
298,656,221,391,186
299,556,188,384,182
300,585,197,322,153
301,596,201,283,134
302,605,204,249,118
303,556,188,400,190
304,641,216,374,178
305,693,234,368,175
306,730,246,361,171
307,566,191,428,203
308,654,221,424,201
309,655,221,454,216
310,642,217,472,224
311,584,197,460,219
312,651,220,455,216
313,647,218,477,227
314,632,213,488,232
315,555,186,560,260
316,569,190,494,229
317,600,201,437,203
318,636,213,408,189
319,668,223,390,181
320,583,195,388,180
321,611,204,328,152
322,622,208,289,134
323,632,211,255,118
324,584,195,406,188
325,671,224,382,177
326,720,241,374,174
327,756,253,366,170
328,595,199,435,202
329,683,228,430,200
330,677,226,457,212
331,660,221,472,219
332,614,205,467,217
333,680,227,462,214
334,675,226,481,223
335,662,221,490,227
336,558,185,558,264
337,568,188,494,233
338,597,198,438,207
339,633,210,407,192
340,666,221,389,184
341,586,194,392,185
342,619,205,331,156
343,631,209,292,138
344,640,212,257,121
345,590,195,409,193
346,677,224,385,182
347,726,241,379,179
348,761,252,367,173
349,602,199,437,206
350,688,228,433,205
351,679,225,460,217
352,658,218,472,223
353,620,205,468,221
354,688,228,462,218
355,680,225,481,227
356,661,219,490,232
357,582,189,551,261
358,596,194,491,233
359,626,203,435,206
360,661,215,406,192
361,692,225,389,184
362,614,200,387,183
363,646,210,329,156
364,660,215,291,138
365,672,218,258,122
366,615,200,404,191
367,702,228,381,180
368,752,244,377,179
369,787,256,371,176
370,625,203,433,205
371,712,231,431,204
372,702,228,457,217
373,680,221,470,223
374,642,209,465,220
