,cx,cxROI,cy,cyROI
0,325,92,450,225
1,384,109,436,218
2,433,123,398,199
3,464,132,363,182
4,493,140,340,170
5,388,110,324,162
6,410,116,282,141
7,423,120,255,127
8,430,122,234,117
9,352,100,314,157
10,365,104,264,132
11,374,106,232,116
12,381,108,209,104
13,317,90,318,159
14,321,91,265,132
15,325,92,235,117
16,329,93,212,106
17,283,80,333,166
18,267,76,294,147
19,258,73,267,133
20,254,72,242,121
21,365,102,429,217
22,426,119,407,206
23,475,133,368,186
24,508,142,337,170
25,535,150,318,161
26,435,122,300,152
27,457,128,258,130
28,466,130,232,117
29,472,132,212,107
30,404,113,293,148
31,419,117,244,123
32,426,119,216,109
33,431,120,194,98
34,373,104,295,149
35,376,105,247,125
36,380,106,223,113
37,383,107,204,103
38,338,94,307,155
39,324,90,272,137
40,317,88,249,126
41,312,87,228,115
42,372,106,425,213
43,428,122,409,205
44,476,136,371,186
45,511,146,339,169
46,538,153,320,160
47,442,126,299,149
48,465,132,254,127
49,475,135,227,113
50,482,137,204,102
51,410,117,290,145
52,426,121,238,119
53,434,124,207,103
54,439,125,183,91
55,379,108,293,146
56,384,109,243,121
57,387,110,215,107
58,391,111,192,96
59,348,99,306,153
60,336,96,271,135
61,328,93,248,124
62,323,92,225,112
63,368,104,425,213
64,424,120,411,206
65,472,133,373,187
66,507,143,343,171
67,534,151,325,162
68,440,124,302,151
69,465,131,257,128
70,477,135,230,115
71,484,137,207,103
72,410,116,293,146
73,427,121,242,121
74,436,123,210,105
75,442,125,186,93
76,379,107,295,147
77,386,109,246,123
78,391,110,218,109
79,395,112,195,97
80,349,98,307,153
81,339,96,272,136
82,331,93,248,124
83,327,92,226,113
84,368,104,426,213
85,423,119,413,207
86,472,133,375,188
87,507,143,345,172
88,534,151,327,163
89,440,124,303,151
90,464,131,258,129
91,476,134,230,115
92,484,136,207,103
93,410,115,294,147
94,426,120,243,121
95,436,123,211,105
96,442,125,188,94
97,380,107,296,148
98,386,109,247,123
99,390,110,219,109
100,395,111,197,98
101,350,98,309,154
102,341,96,274,137
103,334,94,250,125
104,329,93,228,114
105,363,103,431,213
106,417,119,413,204
107,464,132,378,186
108,497,142,346,171
109,523,149,327,161
110,434,124,309,152
111,456,130,265,131
112,468,133,236,116
113,477,136,213,105
114,403,115,300,148
115,418,119,248,122
116,428,122,215,106
117,434,124,189,93
118,373,106,302,149
119,377,107,251,124
120,379,108,218,107
121,383,109,192,94
122,342,97,315,155
123,330,94,277,136
124,323,92,251,124
125,320,91,227,112
126,360,101,429,210
127,415,117,412,201
128,461,130,376,184
129,491,138,344,168
130,515,145,323,158
131,431,121,310,151
132,453,128,265,129
133,464,131,237,116
134,472,133,214,104
135,401,113,300,147
136,416,117,248,121
137,424,119,216,105
138,429,121,191,93
139,371,104,302,148
140,373,105,252,123
141,375,106,221,108
142,378,106,195,95
143,340,96,314,153
144,330,93,277,135
145,324,91,251,123
146,321,90,227,111
147,358,92,434,133
148,405,104,406,125
149,435,112,364,112
150,447,115,326,100
151,461,118,296,91
152,407,104,310,95
153,418,107,259,79
154,424,109,228,70
155,428,110,202,62
156,383,98,309,95
157,392,101,250,77
158,401,103,212,65
159,407,104,182,56
160,359,92,318,98
161,385,99,290,89
162,408,105,317,97
163,419,108,343,105
164,337,86,335,103
165,365,94,315,97
166,386,99,335,103
167,395,101,356,109
168,353,91,434,133
169,399,102,403,124
170,423,109,361,111
171,429,110,327,100
172,420,108,297,91
173,393,101,300,92
174,405,104,258,79
175,412,106,228,70
176,418,107,201,61
177,372,95,299,92
178,395,101,254,78
179,411,105,223,68
180,423,109,198,61
181,352,90,305,94
182,397,102,299,92
183,407,104,336,103
184,408,105,362,111
185,337,86,322,99
186,380,97,318,98
187,392,101,346,106
188,393,101,368,113
189,350,90,435,134
190,394,101,404,124
191,420,108,363,111
192,429,110,330,101
193,418,108,302,93
194,385,99,300,92
195,399,103,258,79
196,407,105,228,70
197,412,106,202,62
198,365,94,299,92
199,392,101,255,78
200,411,106,226,69
201,424,109,202,62
202,347,89,307,94
203,399,103,303,93
204,408,105,338,104
205,405,104,362,111
206,337,87,325,100
207,384,99,324,99
208,393,101,350,107
209,390,100,369,113
210,347,81,436,134
211,392,92,404,124
212,421,99,363,111
213,430,101,328,101
214,413,97,307,94
215,380,89,302,93
216,395,93,258,79
217,402,94,230,70
218,407,96,204,62
219,360,84,301,92
220,390,92,262,80
221,411,96,236,72
222,425,100,214,65
223,344,81,309,95
224,395,93,307,94
225,401,94,342,105
226,396,93,364,112
227,335,79,326,100
228,382,90,326,100
229,388,91,353,108
230,384,90,373,115
231,344,88,435,134
232,390,100,404,124
233,420,108,367,113
234,433,111,335,103
235,421,108,313,96
236,377,97,303,93
237,389,100,257,79
238,393,101,228,70
239,394,101,200,61
240,360,93,302,93
241,399,103,274,84
242,427,110,254,78
243,448,115,236,72
244,346,89,311,95
245,401,103,317,97
246,403,104,352,108
247,396,102,374,115
248,339,87,329,101
249,387,100,332,102
250,391,101,358,110
251,385,99,376,115
252,334,88,433,215
253,385,102,403,200
254,416,110,367,182
255,432,114,339,168
256,430,114,310,154
257,374,99,297,147
258,390,103,249,123
259,394,104,217,107
260,396,105,186,92
261,358,95,297,147
262,409,108,276,137
263,444,117,262,130
264,470,124,249,123
265,347,92,307,152
266,410,108,319,158
267,406,107,352,175
268,393,104,368,182
269,345,91,327,162
270,395,104,335,166
271,393,104,359,178
272,382,101,371,184
273,335,90,435,216
274,386,104,403,200
275,419,112,362,180
276,435,117,330,164
277,428,115,306,152
278,377,101,294,146
279,391,105,246,122
280,396,106,214,106
281,398,107,184,91
282,359,96,294,146
283,409,110,273,136
284,445,119,261,130
285,472,127,250,124
286,347,93,305,152
287,409,110,316,157
288,406,109,351,175
289,395,106,370,184
290,343,92,326,162
291,394,106,333,166
292,394,106,359,179
293,385,103,373,185
294,331,90,436,202
295,385,105,400,186
296,418,114,359,167
