,cx,cxROI,cy,cyROI
0,403,111,565,174
1,442,122,550,169
2,466,128,509,156
3,479,132,473,145
4,492,136,441,135
5,427,118,449,138
6,435,120,399,123
7,441,121,364,112
8,446,123,335,103
9,398,110,451,139
10,397,109,398,122
11,404,111,361,111
12,414,114,331,102
13,370,102,467,143
14,365,100,420,129
15,379,104,404,124
16,393,108,399,123
17,344,95,493,152
18,340,94,455,140
19,354,97,447,137
20,370,102,449,138
21,408,108,535,254
22,457,121,501,237
23,491,130,454,215
24,509,135,415,197
25,528,140,383,181
26,456,121,398,189
27,468,124,351,166
28,475,126,319,151
29,481,127,291,138
30,428,113,393,186
31,434,115,346,164
32,441,117,314,149
33,449,119,286,135
34,401,106,397,188
35,402,106,354,168
36,406,107,324,153
37,413,109,296,140
38,375,99,411,195
39,370,98,374,177
40,373,99,350,166
41,380,100,327,155
42,416,108,520,244
43,464,120,497,233
44,499,129,450,211
45,516,134,412,193
46,532,138,382,179
47,458,119,389,182
48,473,123,341,160
49,481,125,311,145
50,487,126,286,134
51,431,112,384,180
52,438,113,328,153
53,445,115,292,137
54,451,117,263,123
55,405,105,389,182
56,404,105,335,157
57,409,106,301,141
58,417,108,273,128
59,379,98,403,189
60,368,95,364,170
61,369,95,337,158
62,375,97,313,146
63,391,101,521,248
64,443,114,500,238
65,486,126,456,217
66,513,133,418,199
67,534,138,392,187
68,449,116,388,185
69,466,120,342,163
70,474,122,313,149
71,478,123,289,138
72,418,108,382,182
73,428,111,328,156
74,434,112,295,140
75,438,113,269,128
76,388,100,387,184
77,388,100,334,159
78,391,101,304,145
79,394,102,280,133
80,358,92,402,192
81,341,88,366,174
82,333,86,340,162
83,328,85,316,150
84,353,91,500,245
85,410,106,481,236
86,456,118,437,214
87,485,125,401,197
88,510,132,379,186
89,416,107,368,180
90,434,112,321,157
91,441,114,292,143
92,445,115,268,131
93,385,99,363,178
94,395,102,310,152
95,401,104,278,136
96,404,104,252,123
97,354,91,369,181
98,355,92,318,156
99,357,92,288,141
100,359,93,262,128
101,322,83,384,188
102,307,79,349,171
103,298,77,325,159
104,293,75,301,147
105,348,89,495,243
106,403,103,475,233
107,450,116,432,212
108,480,123,397,195
109,505,130,375,184
110,410,105,366,179
111,428,110,318,156
112,436,112,289,142
113,441,113,264,129
114,378,97,360,177
115,389,100,306,150
116,395,101,273,134
117,400,103,248,121
118,347,89,365,179
119,349,89,314,154
120,351,90,285,140
