,cx,cxROI,cy,cyROI
0,620,95,183,86
1,664,102,183,86
2,707,108,173,81
3,739,113,158,74
4,759,116,139,65
5,703,108,138,65
6,733,112,110,52
7,745,114,94,44
8,755,116,80,37
9,684,105,123,58
10,711,109,92,43
11,723,111,72,34
12,732,112,57,26
13,662,101,115,54
14,683,105,85,40
15,694,106,66,31
16,703,108,53,25
17,637,98,111,52
18,643,98,85,40
19,647,99,67,31
20,651,100,53,25
21,669,134,198,95
22,717,144,187,89
23,758,152,173,83
24,793,159,158,75
25,818,164,147,70
26,753,151,145,69
27,786,158,130,62
28,806,162,116,55
29,821,165,104,49
30,739,148,131,62
31,765,154,107,51
32,781,157,86,41
33,793,159,69,33
34,720,145,121,58
35,741,149,97,46
36,753,151,79,37
37,762,153,64,30
38,696,140,118,56
39,705,142,94,45
40,711,143,77,37
41,717,144,62,29
42,728,116,216,106
43,772,123,206,101
44,807,128,196,96
45,837,133,184,90
46,861,137,176,86
47,801,127,156,76
48,824,131,136,67
49,836,133,123,60
50,846,134,109,53
51,784,124,145,71
52,803,127,121,59
53,814,129,105,51
54,823,131,91,44
55,764,121,139,68
56,780,124,115,56
57,790,125,101,49
58,799,127,90,44
59,742,118,139,68
60,746,118,116,57
61,751,119,101,49
62,757,120,89,43
63,753,114,211,98
64,790,119,207,96
65,823,124,201,94
66,850,128,191,89
67,868,131,180,84
68,811,122,163,76
69,831,125,141,65
70,841,127,128,59
71,849,128,115,53
72,794,120,153,71
73,810,122,126,58
74,820,124,109,51
75,827,125,95,44
76,775,117,148,69
77,787,119,120,56
78,794,120,104,48
79,802,121,92,43
80,753,114,147,68
81,755,114,124,58
82,757,114,108,50
83,762,115,95,44
84,755,117,228,70
85,790,122,223,68
86,822,127,213,65
87,846,131,199,61
88,863,134,187,57
89,806,125,176,54
90,823,127,153,47
91,832,129,140,43
92,840,130,128,39
93,788,122,168,51
94,801,124,139,42
95,809,125,123,37
96,815,126,110,33
97,769,119,165,50
98,778,120,138,42
99,785,122,122,37
100,792,123,110,33
101,749,116,166,51
102,749,116,144,44
103,750,116,130,40
104,753,117,117,36
105,744,117,243,74
106,777,123,236,72
107,807,127,224,69
108,831,131,210,64
109,847,134,197,60
110,790,125,188,57
111,806,127,164,50
112,813,128,149,45
113,818,129,136,41
114,773,122,181,55
115,785,124,152,46
116,791,125,135,41
117,796,126,121,37
118,754,119,179,55
119,762,120,151,46
120,767,121,135,41
121,772,122,123,37
122,735,116,182,56
123,732,116,160,49
124,732,116,145,44
125,734,116,132,40
126,739,120,264,81
127,771,125,258,79
128,801,130,246,75
129,825,134,234,72
130,844,137,223,68
131,788,128,205,63
132,806,130,180,55
133,815,132,165,50
134,821,133,152,46
135,771,125,196,60
136,785,127,166,51
137,792,128,148,45
138,796,129,134,41
139,753,122,194,59
140,763,123,164,50
141,769,124,148,45
142,774,125,136,41
143,734,119,197,60
144,733,119,173,53
145,733,119,159,49
146,734,119,146,45
147,741,119,270,83
148,774,124,265,81
149,804,129,253,78
150,829,133,242,74
151,847,136,232,71
152,791,127,212,65
153,810,130,188,57
154,819,131,173,53
155,827,133,160,49
156,775,124,203,62
157,790,127,174,53
158,798,128,155,47
159,804,129,141,43
160,757,121,200,61
161,768,123,171,52
162,775,124,155,47
163,780,125,142,43
164,738,118,203,62
165,737,118,180,55
166,738,118,164,50
167,739,118,151,46
168,753,120,300,92
169,784,125,296,91
170,815,130,285,87
171,840,134,277,85
172,860,137,270,83
173,809,129,243,74
174,830,132,219,67
175,841,134,205,63
176,849,135,192,59
177,793,127,233,71
178,810,129,203,62
179,820,131,185,57
180,827,132,171,52
181,775,124,230,70
182,788,126,200,61
183,796,127,183,56
184,804,128,172,53
185,756,121,232,71
186,757,121,206,63
187,758,121,191,58
188,761,121,178,54
189,773,122,312,96
190,808,128,310,95
191,839,133,301,92
192,865,137,292,90
193,884,140,285,87
194,831,131,255,78
195,852,135,233,71
196,863,136,219,67
197,872,138,207,63
198,815,129,245,75
199,832,131,216,66
200,842,133,199,61
201,850,134,186,57
202,797,126,241,74
203,809,128,213,65
204,818,129,197,60
205,825,130,186,57
206,777,123,243,74
207,778,123,218,67
208,780,123,202,62
209,783,124,189,58
210,778,123,315,146
211,812,128,313,145
212,845,134,302,140
213,870,137,294,136
214,890,141,288,133
215,836,132,258,119
216,856,135,236,109
217,867,137,222,102
218,876,138,210,97
219,820,130,248,115
220,837,132,220,102
221,847,134,203,94
222,855,135,189,87
223,802,127,244,113
224,815,129,215,99
225,823,130,199,92
226,831,131,187,86
227,782,124,246,114
228,783,124,222,102
229,785,124,206,95
230,789,125,192,89
231,806,125,308,94
232,840,131,306,94
233,871,136,298,91
234,895,139,290,89
235,914,142,286,88
236,859,134,253,78
237,877,137,232,71
238,886,138,219,67
239,893,139,207,63
240,845,132,243,74
241,860,134,215,66
242,869,135,198,61
243,875,136,185,57
244,828,129,239,73
245,839,131,210,64
246,846,132,195,60
247,853,133,182,56
248,809,126,239,73
249,810,126,216,66
250,812,126,200,61
251,815,127,186,57
252,838,128,303,93
253,870,133,301,92
254,898,138,294,90
255,922,141,288,88
256,940,144,285,87
257,890,136,250,77
258,908,139,230,70
259,918,141,218,67
260,925,142,207,63
261,877,134,239,73
262,894,137,212,65
263,904,139,196,60
264,912,140,182,56
265,861,132,234,72
266,874,134,206,63
267,882,135,190,58
268,890,136,178,54
269,844,129,233,71
270,847,130,208,64
271,851,130,193,59
272,857,131,180,55
273,844,127,297,91
274,875,131,298,91
275,905,136,291,89
276,929,140,285,87
277,947,142,282,86
278,897,135,247,76
279,915,137,228,70
280,925,139,215,66
281,932,140,205,63
282,884,133,236,72
283,901,135,209,64
284,912,137,192,59
285,921,138,179,55
286,868,130,231,71
287,882,132,202,62
288,892,134,186,57
