,cx,cxROI,cy,cyROI
0,357,34,223,68
1,381,36,212,65
2,400,38,194,59
3,410,39,180,55
4,421,40,165,50
5,384,37,173,53
6,409,39,199,61
7,411,39,220,67
8,405,39,228,70
9,366,35,177,54
10,395,38,213,65
11,396,38,230,70
12,391,37,232,71
13,352,34,186,57
14,378,36,221,68
15,380,36,235,72
16,375,36,236,72
17,339,32,200,61
18,352,34,224,69
19,353,34,232,71
20,351,34,232,71
21,363,53,241,74
22,381,56,243,74
23,400,59,238,73
24,411,60,231,71
25,423,62,224,69
26,398,58,185,57
27,414,61,176,54
28,426,62,166,51
29,435,64,160,49
30,383,56,179,55
31,408,60,199,61
32,407,60,223,68
33,401,59,235,72
34,368,54,185,57
35,392,57,212,65
36,389,57,230,70
37,382,56,235,72
38,354,52,198,61
39,373,55,217,66
40,373,55,232,71
41,367,54,235,72
42,371,58,253,78
43,389,61,252,77
44,409,64,243,74
45,425,66,240,74
46,440,69,242,74
47,410,64,191,58
48,427,67,176,54
49,441,69,177,54
50,452,70,185,57
51,392,61,184,56
52,412,64,212,65
53,407,63,233,71
54,400,62,236,72
55,375,58,190,58
56,395,62,225,69
57,391,61,240,74
58,385,60,238,73
59,360,56,204,62
60,376,59,232,71
61,375,58,244,75
62,369,57,242,74
63,366,54,260,80
64,392,58,257,79
65,417,61,249,76
66,435,64,248,76
67,450,66,252,77
68,414,61,194,59
69,433,64,180,55
70,448,66,187,57
71,459,68,200,61
72,396,58,187,57
73,418,62,218,67
74,411,61,239,73
75,403,59,242,74
76,378,56,194,59
77,400,59,230,70
78,394,58,245,75
79,387,57,243,74
80,362,53,206,63
81,380,56,236,72
82,377,55,247,76
83,370,54,245,75
84,361,53,262,80
85,392,57,259,79
86,418,61,251,77
87,437,64,250,77
88,452,66,254,78
89,416,61,197,60
90,439,64,183,56
91,454,67,191,58
92,464,68,203,62
93,398,58,190,58
94,421,62,222,68
95,414,61,242,74
96,406,59,243,74
97,380,56,197,60
98,403,59,236,72
99,396,58,250,77
100,388,57,247,76
101,363,53,210,64
102,382,56,241,74
103,379,55,251,77
104,373,55,248,76
105,358,52,264,81
106,390,57,261,80
107,417,61,254,78
108,436,64,254,78
109,451,66,259,79
110,415,60,200,61
111,438,64,187,57
112,455,66,195,60
113,466,68,207,63
114,399,58,193,59
115,422,61,226,69
116,413,60,246,75
117,402,59,248,76
118,382,56,200,61
119,404,59,239,73
120,395,58,253,78
121,386,56,251,77
122,367,53,212,65
123,385,56,244,75
124,381,55,255,78
125,374,54,252,77
126,358,52,264,81
127,391,57,259,79
128,417,61,251,77
129,436,64,252,77
130,451,66,259,79
131,416,61,200,61
132,437,64,186,57
133,454,66,192,59
134,465,68,203,62
135,399,58,195,60
136,422,61,227,69
137,414,60,247,76
138,405,59,249,76
139,381,55,201,61
140,403,59,239,73
141,395,58,253,78
142,386,56,251,77
143,365,53,213,65
144,384,56,244,75
145,380,55,254,78
146,373,54,252,77
147,356,52,266,82
148,388,56,263,81
149,415,60,256,78
150,434,63,257,79
151,449,65,262,80
152,415,60,202,62
153,438,64,189,58
154,455,66,196,60
155,466,68,209,64
156,398,58,196,60
157,421,61,229,70
158,413,60,250,77
159,403,59,254,78
160,380,55,203,62
161,403,59,241,74
162,394,57,256,78
163,384,56,255,78
164,364,53,215,66
165,384,56,245,75
166,379,55,257,79
167,371,54,255,78
168,355,55,265,81
169,389,60,262,80
170,416,65,255,78
171,434,67,256,78
172,449,70,262,80
173,416,65,203,62
174,439,68,189,58
175,455,71,196,60
176,464,72,210,64
177,398,62,197,60
178,421,65,230,70
179,412,64,250,77
180,403,62,251,77
181,380,59,203,62
182,402,62,243,74
183,393,61,256,78
184,384,60,252,77
185,364,56,215,66
186,383,59,247,76
187,378,59,257,79
188,371,57,253,78
189,357,52,266,82
190,390,57,262,80
191,416,61,255,78
192,436,64,257,79
193,450,66,263,81
194,416,61,202,62
195,439,64,189,58
196,455,66,197,60
197,465,68,210,64
198,399,58,197,60
199,421,61,230,70
200,412,60,248,76
201,403,59,247,76
202,381,55,204,62
203,403,59,242,74
204,394,57,254,78
205,385,56,251,77
206,365,53,216,66
207,384,56,248,76
208,379,55,257,79
209,371,54,254,78
210,357,52,267,82
211,391,57,262,80
212,417,61,255,78
213,437,64,256,78
214,450,66,263,81
215,418,61,203,62
216,440,64,190,58
217,456,66,197,60
218,466,68,210,64
219,400,58,197,60
220,423,62,231,71
221,413,60,252,77
222,403,59,254,78
223,382,56,203,62
224,404,59,244,75
225,395,58,257,79
226,386,56,254,78
227,366,53,215,66
228,385,56,248,76
229,380,55,258,79
230,373,54,255,78
231,361,52,265,81
232,395,57,262,80
233,421,61,255,78
234,441,64,257,79
235,456,66,263,81
236,420,61,202,62
237,445,65,191,58
238,460,67,198,61
239,470,68,209,64
240,402,58,197,60
241,425,62,229,70
242,417,60,249,76
243,409,59,251,77
244,384,56,204,62
245,407,59,241,74
246,399,58,255,78
247,390,56,252,77
248,368,53,217,66
249,388,56,246,75
250,383,55,256,78
251,375,54,253,78
252,360,55,265,81
253,393,60,262,80
254,419,64,256,78
255,438,67,258,79
256,452,69,264,81
257,421,65,205,63
258,443,68,191,58
259,459,71,198,61
260,469,72,211,65
261,404,62,199,61
262,425,65,232,71
263,417,64,251,77
264,408,63,252,77
265,386,59,204,62
266,407,62,244,75
267,398,61,258,79
268,389,60,255,78
269,370,57,216,66
270,388,60,247,76
271,384,59,258,79
272,377,58,256,78
273,361,55,264,81
274,393,60,260,80
275,419,64,254,78
276,438,67,256,78
277,452,69,262,80
278,420,64,203,62
279,443,68,190,58
280,459,71,198,61
281,469,72,211,65
282,403,62,197,60
283,425,65,230,70
284,417,64,249,76
285,408,63,250,77
286,385,59,204,62
287,407,62,242,74
288,399,61,255,78
289,390,60,253,78
290,369,57,215,66
291,388,60,246,75
292,385,59,257,79
293,377,58,255,78
294,362,56,266,82
295,394,61,262,80
296,420,65,256,78
297,438,68,258,79
298,451,70,264,81
299,421,65,204,62
300,443,69,190,58
301,459,71,198,61
302,469,73,212,65
303,404,63,198,61
304,425,66,232,71
305,417,65,251,77
306,409,63,251,77
307,385,60,204,62
308,406,63,245,75
309,399,62,258,79
310,391,61,253,78
311,368,57,216,66
312,386,60,248,76
313,383,59,258,79
314,376,58,254,78
315,359,55,266,82
316,392,60,263,81
317,419,65,256,78
318,438,68,258,79
319,452,70,265,81
320,419,65,204,62
321,441,68,191,58
322,457,71,198,61
323,467,72,211,65
324,402,62,198,61
325,424,65,232,71
326,415,64,251,77
327,405,62,253,78
328,384,59,204,62
329,405,62,244,75
330,396,61,258,79
331,387,60,255,78
332,368,57,215,66
333,387,60,247,76
334,382,59,258,79
335,375,58,255,78
336,360,55,267,82
337,392,60,263,81
338,419,64,257,79
339,437,67,258,79
340,450,69,265,81
341,419,64,205,63
342,441,68,193,59
343,457,70,200,61
344,467,72,212,65
345,401,62,199,61
346,423,65,234,72
347,414,64,251,77
348,406,62,249,76
349,383,59,205,63
350,404,62,245,75
351,396,61,256,78
352,388,60,251,77
353,367,56,217,66
354,385,59,249,76
355,382,59,259,79
356,374,57,254,78
357,360,55,266,82
358,393,60,264,81
359,419,64,258,79
360,437,67,259,79
361,450,69,264,81
362,420,64,206,63
363,441,67,193,59
364,456,70,200,61
365,466,71,212,65
366,403,62,200,61
367,423,65,233,71
368,414,63,252,77
369,405,62,253,78
370,384,59,205,63
371,404,62,244,75
372,396,60,258,79
373,388,59,255,78
374,367,56,217,66
375,385,59,248,76
376,381,58,259,79
377,375,57,256,78
378,358,55,268,82
379,391,60,265,81
380,417,64,258,79
381,436,67,259,79
382,449,69,266,82
383,418,64,206,63
384,440,68,193,59
385,457,71,200,61
386,466,72,214,65
387,401,62,200,61
388,423,65,234,72
389,414,64,254,78
390,405,62,255,78
391,383,59,206,63
392,405,62,246,75
393,395,61,260,80
394,386,60,257,79
395,367,57,217,66
396,385,59,249,76
397,380,59,260,80
398,372,57,257,79
399,358,52,268,82
400,391,57,264,81
401,417,60,257,79
402,435,63,259,79
403,448,65,266,82
404,417,60,205,63
