,cx,cxROI,cy,cyROI
0,453,75,366,112
1,483,80,368,113
2,513,85,357,110
3,534,89,343,105
4,552,92,328,101
5,494,82,305,94
6,508,84,276,85
7,516,86,257,79
8,521,87,240,74
9,473,79,297,91
10,485,81,264,81
11,493,82,242,74
12,498,83,224,69
13,453,75,295,90
14,463,77,265,81
15,470,78,244,75
16,474,79,227,69
17,436,72,299,92
18,443,74,272,83
19,447,74,254,78
20,451,75,239,73
21,467,91,345,163
22,507,99,332,157
23,542,106,313,148
24,567,111,297,141
25,587,115,287,136
26,530,103,281,133
27,549,107,257,122
28,560,109,242,114
29,570,111,230,109
30,511,100,271,128
31,525,102,248,117
32,534,104,232,110
33,543,106,218,103
34,492,96,266,126
35,502,98,242,114
36,510,100,223,105
37,516,101,206,97
38,474,92,265,125
39,474,92,239,113
40,474,92,221,104
41,475,93,204,96
42,489,99,319,147
43,534,108,304,141
44,571,115,285,132
45,601,122,269,124
46,622,126,257,119
47,554,112,247,114
48,570,115,223,103
49,581,118,208,96
50,590,119,195,90
51,535,108,236,109
52,547,111,211,97
53,555,112,195,90
54,564,114,183,84
55,515,104,231,107
56,524,106,207,96
57,531,107,189,87
58,538,109,176,81
59,492,99,232,107
60,493,100,210,97
61,492,99,193,89
62,493,100,179,83
63,503,104,301,142
64,542,112,295,139
65,577,119,280,132
66,603,125,265,125
67,622,129,251,118
68,561,116,232,109
69,580,120,207,98
70,591,122,190,89
71,600,124,175,82
72,541,112,223,105
73,555,115,192,90
74,564,117,173,81
75,571,118,159,75
76,520,108,220,104
77,527,109,190,89
78,533,110,173,81
79,538,111,159,75
80,496,103,225,106
81,492,102,202,95
82,490,101,186,88
83,490,101,171,80
84,490,104,306,144
85,528,112,297,139
86,563,119,280,131
87,588,124,264,124
88,607,128,250,117
89,543,115,234,110
90,562,119,205,96
91,571,121,188,88
92,579,123,173,81
93,523,111,226,106
94,535,113,194,91
95,542,115,173,81
96,548,116,158,74
97,501,106,225,105
98,506,107,193,90
99,511,108,174,81
100,516,109,159,74
101,478,101,231,108
102,473,100,206,96
103,469,99,190,89
104,468,99,176,82
105,477,102,312,96
106,514,110,301,92
107,546,117,284,87
108,570,122,268,82
109,588,126,254,78
110,527,113,237,73
111,544,116,209,64
112,553,118,192,59
113,560,120,178,54
114,506,108,230,70
115,518,111,197,60
116,524,112,177,54
117,528,113,161,49
118,484,103,230,70
119,489,105,197,60
120,492,105,178,54
121,496,106,163,50
122,461,99,237,73
123,455,97,213,65
124,450,96,197,60
125,448,96,182,56
126,473,102,315,146
127,509,110,305,141
128,542,117,286,133
129,567,123,269,125
130,586,127,256,119
131,524,113,239,111
132,541,117,210,97
133,550,119,193,89
134,557,120,178,82
135,503,109,231,107
136,513,111,198,92
137,519,112,178,82
138,524,113,161,74
139,481,104,230,107
140,486,105,199,92
141,489,106,180,83
142,493,107,165,76
143,459,99,237,110
144,452,98,214,99
145,448,97,199,92
146,447,97,185,86
147,466,102,318,148
148,502,110,309,144
149,536,118,290,135
150,562,123,273,127
151,581,128,260,121
152,519,114,239,111
153,536,118,211,98
154,545,120,193,90
155,551,121,178,83
156,498,109,231,108
157,509,112,198,92
158,515,113,177,82
159,518,114,160,74
160,477,105,231,108
161,482,106,198,92
162,484,106,179,83
163,487,107,165,77
164,454,100,237,110
165,447,98,213,99
166,443,97,197,92
167,441,97,183,85
168,465,97,314,147
169,501,105,306,144
170,535,112,288,135
171,561,117,273,128
172,582,122,262,123
173,519,109,237,111
174,536,112,209,98
175,545,114,190,89
176,552,116,175,82
177,498,104,229,107
178,508,106,192,90
179,513,107,169,79
180,517,108,151,71
181,476,100,228,107
182,481,101,193,90
183,484,101,172,80
184,487,102,154,72
185,454,95,235,110
186,447,93,209,98
187,443,93,192,90
188,441,92,176,82
189,464,97,313,146
190,500,105,304,142
191,533,112,287,134
192,560,117,273,128
193,580,121,263,123
194,518,108,236,110
195,536,112,208,97
196,545,114,190,89
197,552,116,174,81
198,497,104,227,106
199,507,106,191,89
200,513,107,168,78
201,517,108,150,70
202,476,100,227,106
203,480,100,191,89
204,483,101,169,79
205,486,102,150,70
206,455,95,233,109
207,448,94,207,97
208,444,93,188,88
209,441,92,171,80
210,459,93,298,139
211,497,100,288,134
212,528,107,273,127
213,552,112,259,120
214,573,116,249,116
215,514,104,225,105
216,523,106,195,91
217,531,107,177,82
218,536,108,162,75
219,499,101,221,103
220,514,104,191,89
221,520,105,210,98
222,518,105,229,106
223,483,98,221,103
224,497,100,195,91
225,503,102,218,101
226,500,101,235,109
227,464,94,223,104
228,478,97,205,95
229,485,98,221,103
230,483,98,236,110
231,455,70,286,88
232,492,76,276,85
233,519,80,261,80
234,541,84,251,77
235,560,87,240,74
236,502,78,211,65
237,508,78,181,55
238,523,81,167,51
239,535,83,158,48
240,492,76,207,63
241,527,81,199,61
242,522,81,229,70
243,507,78,240,74
244,480,74,206,63
245,514,79,210,64
246,505,78,237,73
247,490,76,242,74
248,468,72,209,64
249,497,77,215,66
250,491,76,234,72
251,476,74,237,73
252,453,69,282,86
253,488,75,276,85
254,516,79,262,80
255,538,82,251,77
256,557,85,238,73
257,501,77,209,64
258,506,77,179,55
259,523,80,166,51
260,536,82,160,49
261,491,75,205,63
262,527,81,198,61
263,523,80,227,69
264,508,78,237,73
265,480,73,203,62
266,514,79,208,64
267,506,77,235,72
268,489,75,239,73
269,469,72,206,63
270,497,76,215,66
271,492,75,234,72
272,475,73,237,73
273,444,68,266,82
274,478,73,260,80
275,506,77,247,76
276,529,81,239,73
277,550,84,232,71
278,499,76,193,59
279,515,79,167,51
280,534,82,158,48
281,549,84,155,47
282,488,75,188,57
283,526,80,192,59
284,518,79,220,67
285,502,77,226,69
286,477,73,189,58
287,511,78,205,63
288,500,76,228,70
289,486,74,229,70
