,cx,cxROI,cy,cyROI
0,503,108,297,91
1,528,114,270,83
2,543,117,236,72
3,556,120,211,65
4,562,121,188,57
5,491,106,206,63
6,488,105,173,53
7,501,108,153,47
8,516,111,144,44
9,478,103,211,65
10,508,109,187,57
11,524,113,213,65
12,518,112,227,69
13,468,101,217,66
14,501,108,197,60
15,515,111,225,69
16,505,109,240,74
17,460,99,227,69
18,490,106,210,64
19,502,108,230,70
20,494,106,243,74
21,503,108,297,91
22,532,114,272,83
23,548,118,239,73
24,560,120,213,65
25,569,122,192,59
26,497,107,205,63
27,494,106,171,52
28,510,109,152,46
29,526,113,145,44
30,483,104,209,64
31,515,111,188,57
32,528,113,216,66
33,518,111,228,70
34,473,101,216,66
35,509,109,201,61
36,518,111,229,70
37,505,108,240,74
38,464,100,226,69
39,496,106,212,65
40,505,108,232,71
41,495,106,243,74
42,508,106,299,92
43,538,112,277,85
44,558,116,245,75
45,575,120,222,68
46,587,122,203,62
47,512,107,203,62
48,516,108,169,52
49,534,111,155,47
50,551,115,151,46
51,497,104,206,63
52,535,112,189,58
53,543,113,219,67
54,532,111,231,71
55,486,101,213,65
56,527,110,203,62
57,532,111,232,71
58,520,108,242,74
59,478,100,223,68
60,513,107,214,65
61,519,108,235,72
62,508,106,245,75
63,507,101,300,92
64,542,108,280,86
65,567,113,252,77
66,587,117,232,71
67,602,120,215,66
68,528,105,202,62
69,536,107,168,51
70,556,111,157,48
71,574,114,156,48
72,512,102,203,62
73,552,110,195,60
74,557,111,224,69
75,546,109,235,72
76,500,100,210,64
77,542,108,208,64
78,544,108,237,73
79,531,106,245,75
80,491,98,220,67
81,528,105,218,67
82,530,106,239,73
83,518,103,247,76
84,506,99,302,93
85,544,107,282,86
86,571,112,256,78
87,592,116,238,73
88,608,119,222,68
89,535,105,204,62
90,546,107,174,53
91,566,111,163,50
92,583,114,161,49
93,518,101,204,62
94,558,109,198,61
95,562,110,228,70
96,550,108,240,74
97,505,99,210,64
98,546,107,213,65
99,546,107,241,74
100,534,105,248,76
101,496,97,222,68
102,531,104,222,68
103,532,104,243,74
104,519,102,250,77
105,504,86,307,147
106,546,93,295,141
107,579,99,274,131
108,604,103,261,125
109,627,107,253,121
110,559,95,212,101
111,579,99,183,87
112,601,102,181,86
113,619,105,188,90
114,540,92,207,99
115,584,99,221,105
116,578,98,251,120
117,564,96,258,123
118,525,89,213,102
119,568,97,237,113
120,559,95,262,125
121,546,93,264,126
122,514,87,226,108
123,548,93,247,118
124,542,92,265,126
125,530,90,266,127
126,491,79,310,144
127,540,87,307,143
128,578,93,293,136
129,605,98,290,135
130,623,101,287,133
131,572,92,226,105
132,605,98,207,96
133,625,101,218,101
134,636,103,237,110
135,554,90,217,101
136,591,96,250,116
137,580,94,272,126
138,565,91,273,127
139,538,87,223,104
140,571,92,263,122
141,557,90,281,131
142,543,88,278,129
143,525,85,235,109
144,550,89,271,126
145,540,87,285,133
146,528,85,281,131
147,486,73,308,145
148,537,80,312,147
149,576,86,305,144
150,604,91,308,145
151,626,94,315,148
