,cx,cxROI,cy,cyROI
0,406,85,353,174
1,446,94,348,171
2,485,102,333,164
3,514,108,318,156
4,539,113,307,151
5,466,98,273,134
6,489,103,241,118
7,501,105,222,109
8,509,107,207,102
9,443,93,263,129
10,461,97,226,111
11,471,99,202,99
12,478,100,183,90
13,419,88,262,129
14,430,90,224,110
15,438,92,203,100
16,445,93,186,91
17,393,82,268,132
18,388,81,238,117
19,385,81,219,107
20,383,80,201,99
21,414,88,341,158
22,456,97,334,155
23,497,106,317,147
24,527,112,302,140
25,551,117,293,136
26,482,102,256,119
27,504,107,226,105
28,515,109,208,96
29,524,111,192,89
30,460,98,246,114
31,478,101,211,98
32,488,104,187,87
33,496,105,169,78
34,436,92,243,113
35,449,95,208,96
36,456,97,187,87
37,464,98,172,80
38,408,87,248,115
39,406,86,220,102
40,405,86,202,93
41,405,86,185,86
42,416,88,336,166
43,456,97,328,162
44,496,105,311,153
45,526,112,298,147
46,550,117,288,142
47,482,102,253,125
48,506,107,222,109
49,518,110,203,100
50,527,112,187,92
51,461,98,243,120
52,481,102,207,102
53,492,104,184,90
54,500,106,166,82
55,438,93,240,118
56,452,96,204,100
57,461,98,184,90
58,469,100,169,83
59,413,88,244,120
60,411,87,216,106
61,410,87,197,97
62,410,87,181,89
63,419,87,312,152
64,460,96,305,149
65,498,104,287,140
66,527,110,274,134
67,550,115,266,130
68,487,101,233,114
69,509,106,202,99
70,520,108,184,90
71,529,110,168,82
72,465,97,223,109
73,483,101,188,92
74,493,103,164,80
75,501,104,146,71
76,443,92,220,107
77,456,95,185,90
78,464,97,165,80
79,471,98,149,73
80,417,87,225,110
81,416,87,197,96
82,415,86,178,87
83,415,86,161,78
84,424,89,298,143
85,463,97,289,139
86,499,105,270,130
87,526,110,256,123
88,549,115,248,119
89,485,102,219,105
90,505,106,187,90
91,515,108,168,80
92,522,110,152,73
93,464,97,209,100
94,476,100,171,82
95,482,101,148,71
96,486,102,130,62
97,441,93,207,99
98,448,94,169,81
99,452,95,145,69
100,456,96,126,60
101,417,87,213,102
102,413,87,183,88
103,411,86,163,78
104,411,86,144,69
105,428,95,293,140
106,462,103,285,136
107,499,111,265,126
108,528,117,254,121
109,551,123,248,118
110,483,107,208,99
111,494,110,172,82
112,502,112,150,71
113,507,113,131,62
114,463,103,204,97
115,471,105,163,78
116,480,107,181,86
117,482,107,203,97
118,442,98,206,98
119,448,100,170,81
120,459,102,190,91
121,459,102,209,100
122,419,93,213,102
123,424,94,187,89
124,434,96,201,96
125,436,97,217,103
126,430,96,294,141
127,464,104,286,137
128,501,112,267,128
129,530,118,257,123
130,554,124,253,121
131,482,108,207,99
132,493,110,172,82
133,501,112,150,72
134,508,113,131,62
135,462,103,204,98
136,477,106,173,83
137,487,109,196,94
138,488,109,218,104
139,441,98,208,99
140,459,102,189,90
141,468,104,216,103
142,467,104,235,112
143,419,93,216,103
144,437,97,202,97
145,448,100,224,107
146,448,100,241,115
147,440,71,302,140
148,474,77,297,138
149,507,82,282,131
150,532,86,274,127
151,553,89,269,125
152,494,80,218,101
153,502,81,185,86
154,515,83,168,78
155,528,85,156,72
156,477,77,214,99
157,506,82,213,99
158,513,83,237,110
159,510,82,253,117
160,461,74,218,101
161,490,79,226,105
162,493,80,253,117
163,486,78,268,124
164,445,72,227,105
165,472,76,234,108
166,475,77,255,118
167,469,76,268,124
168,449,71,300,92
169,485,77,293,90
170,513,82,279,86
171,534,85,272,83
172,553,88,267,82
173,505,80,219,67
174,516,82,189,58
175,533,85,177,54
176,548,87,173,53
177,491,78,214,65
178,529,84,225,69
179,524,83,251,77
180,511,81,260,80
181,478,76,220,67
182,511,81,240,74
183,504,80,262,80
184,492,78,265,81
185,465,74,232,71
186,492,78,248,76
187,488,78,264,81
188,477,76,266,82
189,453,70,290,136
190,490,75,287,134
191,518,80,276,129
192,539,83,270,126
193,558,86,268,125
194,517,79,216,101
195,535,82,189,88
196,554,85,182,85
197,569,88,184,86
198,502,77,210,98
199,538,83,231,108
200,529,81,253,118
201,515,79,257,120
202,489,75,216,101
203,520,80,245,115
204,509,78,263,123
205,497,76,262,122
206,477,73,228,107
207,502,77,254,119
208,494,76,267,125
209,482,74,265,124
210,455,69,288,135
211,491,75,286,134
212,519,79,275,129
213,541,82,271,127
214,559,85,271,127
215,522,79,216,101
216,539,82,191,89
217,558,85,185,87
218,572,87,187,88
219,507,77,211,99
220,540,82,233,109
221,531,81,255,120
222,518,79,258,121
223,493,75,216,101
224,522,79,246,115
225,511,78,265,124
226,499,76,264,124
227,481,73,228,107
228,503,77,254,119
229,495,75,267,125
230,483,73,265,124
231,457,67,284,133
232,496,72,284,133
233,526,77,277,130
234,547,80,277,130
235,566,83,282,132
236,531,77,220,103
237,553,81,197,92
238,573,84,195,91
239,588,86,200,93
240,516,75,213,99
241,546,80,243,114
242,534,78,264,123
243,522,76,265,124
244,500,73,219,102
245,527,77,255,119
246,514,75,271,127
247,503,73,267,125
248,486,71,231,108
249,506,74,261,122
250,497,72,272,127
251,486,71,267,125
252,458,72,283,135
253,498,78,286,136
254,529,83,281,134
255,551,87,284,135
256,569,90,290,138
257,538,85,224,107
258,561,88,204,97
259,580,91,202,96
260,595,94,208,99
261,523,82,217,103
262,550,87,251,119
263,537,85,269,128
264,525,83,269,128
265,507,80,222,106
266,530,84,262,125
267,516,81,275,131
268,505,80,270,129
269,492,78,234,111
270,510,80,267,127
271,500,79,277,132
272,490,77,272,129
273,457,71,282,131
274,500,78,285,132
275,529,83,281,130
276,551,86,285,132
277,570,89,292,135
278,537,84,224,104
279,561,88,205,95
280,582,91,204,94
281,597,93,209,97
282,524,82,219,101
283,552,86,252,117
284,537,84,270,125
285,524,82,269,125
286,508,79,224,104
287,531,83,264,122
288,515,80,277,128
289,504,79,271,126
290,494,77,236,109
291,511,80,269,125
292,500,78,279,129
293,490,76,273,127
294,456,71,282,131
295,498,77,285,132
296,527,82,281,130
297,549,85,284,132
298,569,88,291,135
299,536,83,225,104
300,561,87,206,95
301,582,90,204,94
302,596,93,210,97
303,522,81,220,102
304,551,86,253,117
305,536,83,272,126
306,523,81,273,127
307,507,79,226,105
308,530,82,264,122
309,515,80,277,128
310,503,78,272,126
311,492,76,237,110
312,510,79,269,125
313,499,77,279,129
314,488,76,273,127
315,451,70,286,134
316,493,77,289,135
317,523,82,284,133
318,546,85,287,134
319,567,89,293,137
320,532,83,229,107
321,557,87,209,98
322,577,90,207,97
323,591,92,213,99
324,518,81,223,104
325,548,86,256,120
326,532,83,274,128
327,518,81,274,128
328,503,78,228,107
329,526,82,267,125
330,510,80,280,131
331,498,78,274,128
332,487,76,239,112
333,506,79,270,126
334,495,77,280,131
335,485,76,274,128
336,454,70,287,134
337,493,77,293,137
338,524,81,287,134
339,548,85,290,136
340,570,89,295,138
341,534,83,230,107
342,558,87,211,99
343,579,90,210,98
344,594,92,216,101
345,522,81,222,104
346,551,86,255,119
347,534,83,276,129
348,519,81,277,130
349,507,79,227,106
350,530,82,265,124
351,514,80,280,131
352,501,78,276,129
353,492,76,237,111
354,510,79,268,125
355,498,77,279,130
356,487,76,275,129
357,452,70,289,136
358,492,76,295,138
359,524,81,289,136
360,547,85,293,137
361,569,88,298,140
362,533,83,232,109
363,558,87,213,100
364,578,90,212,99
365,592,92,218,102
366,520,81,224,105
367,547,85,258,121
368,532,83,278,130
369,518,80,279,131
370,505,78,228,107
371,527,82,269,126
372,510,79,283,133
373,498,77,278,130
374,490,76,239,112
375,506,79,272,128
376,495,77,283,133
377,484,75,278,130
378,441,69,296,140
379,482,75,301,142
380,514,80,295,139
381,539,84,297,140
382,560,87,302,143
383,523,82,237,112
384,548,86,219,103
385,569,89,218,103
386,584,91,224,106
387,509,79,230,108
388,539,84,264,125
389,525,82,285,134
390,510,80,287,135
391,494,77,235,111
392,517,81,277,131
393,501,78,291,137
394,490,76,286,135
395,479,75,247,116
396,498,78,279,132
397,487,76,290,137
398,476,74,285,134
399,439,64,299,142
400,480,70,303,144
401,512,75,296,141
402,538,79,298,142
403,561,82,303,144
404,520,76,235,112
405,545,80,218,104
406,567,83,217,103
407,582,85,223,106
408,506,74,229,109
409,537,78,266,127
410,522,76,287,137
411,508,74,288,137
412,490,71,235,112
413,516,75,278,132
414,500,73,292,139
415,487,71,287,137
416,475,69,248,118
417,496,72,282,134
418,485,71,293,139
419,473,69,289,138
420,426,62,305,147
421,469,68,309,149
422,504,73,302,145
423,530,77,303,146
424,552,80,307,148
425,509,74,242,116
426,535,78,222,107
427,556,81,221,106
428,571,83,228,110
429,494,72,235,113
430,526,76,271,130
431,510,74,291,140
432,495,72,291,140
433,478,69,241,116
434,504,73,284,137
435,488,71,297,143
436,476,69,291,140
437,462,67,253,122
438,483,70,288,139
439,471,68,298,144
440,460,67,293,141
441,420,62,304,146
442,464,68,307,147
443,497,73,300,144
444,523,77,303,146
445,545,80,309,148
446,504,74,239,115
447,530,78,220,106
448,552,81,219,105
449,566,83,226,108
450,489,72,233,112
451,519,76,272,131
452,505,74,293,141
453,492,72,293,141
454,472,69,240,115
455,497,73,285,137
456,482,71,298,143
457,471,69,292,140
458,455,67,254,122
459,476,70,290,139
460,465,68,301,145
461,454,67,295,142
462,419,62,304,148
463,464,68,308,150
464,498,73,302,147
465,525,77,304,148
466,548,81,309,150
467,505,74,238,116
468,530,78,220,107
469,552,81,219,106
470,568,84,225,109
471,491,72,231,112
472,521,77,272,132
473,505,74,292,142
474,491,72,290,141
475,474,70,238,116
476,499,74,286,139
477,481,71,299,145
478,469,69,292,142
479,459,68,252,122
480,477,70,291,141
481,464,68,301,146
482,453,67,294,143
483,418,62,306,150
484,464,69,309,151
485,500,74,303,148
486,527,78,305,149
487,550,82,312,153
488,507,75,239,117
489,533,79,222,109
490,555,82,221,108
491,572,85,226,111
492,492,73,232,114
493,522,77,275,135
494,505,75,294,144
495,490,73,292,143
496,475,70,240,118
497,500,74,289,142
498,482,71,301,147
499,470,70,294,144
500,458,68,254,124
501,478,71,293,144
502,465,69,302,148
503,455,67,296,145
504,418,62,304,149
505,465,69,307,151
506,500,74,301,148
507,527,78,304,149
508,551,81,311,153
509,507,75,238,117
510,534,79,222,109
511,556,82,221,108
512,573,85,226,111
513,490,72,233,114
514,522,77,275,135
515,506,75,297,146
516,491,72,297,146
517,472,70,241,118
518,499,74,289,142
519,481,71,303,149
520,468,69,297,146
521,455,67,255,125
522,476,70,292,143
523,464,68,303,149
524,453,67,297,146
525,418,61,304,150
526,469,68,309,153
527,502,73,304,150
528,529,77,308,152
529,553,80,314,155
530,506,73,241,119
531,534,78,224,111
532,557,81,222,110
533,573,83,226,112
534,492,71,238,118
535,525,76,277,137
536,505,73,296,146
537,490,71,292,144
538,475,69,246,121
539,502,73,291,144
540,482,70,303,150
541,470,68,295,146
542,460,67,260,128
543,480,70,296,146
544,466,68,305,151
545,455,66,298,147
546,421,62,307,152
547,468,69,312,154
548,504,74,306,151
549,532,78,310,153
550,556,82,317,157
551,511,75,242,119
552,539,79,227,112
553,562,82,226,112
554,578,85,231,114
555,496,73,236,117
556,529,78,279,138
557,511,75,300,148
558,495,73,299,148
559,479,70,244,120
560,506,74,292,144
561,488,72,305,151
562,475,70,298,147
563,463,68,258,127
564,483,71,296,146
565,471,69,306,151
566,461,68,300,148
567,421,66,305,151
568,471,73,310,154
569,504,79,304,151
570,531,83,308,153
571,557,87,316,157
572,511,80,244,121
573,539,84,228,113
574,562,88,226,112
575,578,90,230,114
576,496,77,240,119
577,528,82,281,139
578,508,79,300,149
579,493,77,298,148
580,478,75,249,123
581,505,79,293,145
582,486,76,306,152
583,473,74,299,148
584,461,72,263,130
585,482,75,298,148
586,469,73,308,153
587,457,71,301,149
588,422,61,310,154
589,470,69,314,156
590,505,74,309,153
591,533,78,313,155
592,558,81,320,159
593,511,75,246,122
594,540,79,231,114
595,563,82,230,114
596,579,85,236,117
597,497,72,241,119
598,530,77,283,140
599,510,74,303,150
600,495,72,300,149
601,481,70,248,123
602,508,74,296,147
603,488,71,308,153
604,476,69,301,149
605,465,68,262,130
606,485,71,299,148
607,472,69,309,153
608,462,67,302,150
609,421,61,311,152
610,466,68,316,155
611,502,73,309,151
612,529,77,312,153
613,553,81,320,157
614,509,74,247,121
615,535,78,230,113
616,557,81,229,112
617,573,84,233,114
618,495,72,241,118
619,524,76,283,139
620,508,74,302,148
621,493,72,301,147
622,477,70,249,122
623,502,73,296,145
624,485,71,308,151
625,473,69,301,147
626,460,67,262,128
627,480,70,301,147
628,468,68,310,152
629,457,67,303,148
630,417,61,313,154
631,463,68,318,156
632,499,73,311,153
633,526,77,314,154
634,550,81,321,158
635,505,74,248,122
636,532,78,231,113
637,554,81,230,113
638,569,84,237,116
639,489,72,243,119
640,522,77,285,140
641,505,74,304,149
642,489,72,304,149
643,472,69,251,123
644,498,73,300,147
645,480,70,312,153
646,468,69,305,150
647,456,67,265,130
648,476,70,303,149
649,464,68,312,153
650,454,67,306,150
651,414,61,317,156
652,461,68,321,158
653,496,74,314,155
654,524,78,315,155
655,548,81,321,158
656,502,74,250,123
657,528,78,232,114
658,550,82,231,114
659,565,84,238,117
660,488,72,245,121
661,519,77,286,141
662,502,74,304,150
663,488,72,302,149
664,471,70,252,124
665,496,74,301,148
666,479,71,312,154
667,467,69,304,150
668,456,68,267,132
669,475,70,305,150
670,462,68,314,155
671,451,67,306,151
672,413,61,317,155
673,459,68,320,157
674,495,73,313,153
675,522,77,315,154
676,545,80,322,158
677,499,74,251,123
678,525,77,232,114
679,546,81,230,113
680,561,83,235,115
681,483,71,245,120
682,514,76,286,140
683,498,73,305,149
684,484,71,302,148
685,466,69,253,124
686,492,73,299,147
687,475,70,311,152
688,464,68,304,149
689,450,66,267,131
690,471,69,304,149
691,458,67,314,154
692,447,66,307,150
693,411,61,317,155
694,456,68,321,157
695,492,73,312,153
696,520,77,314,154
697,543,81,319,156
698,498,74,250,122
699,525,78,232,114
700,547,81,231,113
