,cx,cxROI,cy,cyROI
0,371,90,474,146
1,405,98,442,136
2,426,103,387,119
3,446,108,351,108
4,467,113,332,102
5,373,90,336,103
6,356,86,287,88
7,347,84,257,79
8,336,81,231,71
9,340,82,345,106
10,355,86,343,105
11,377,91,384,118
12,379,92,399,123
13,315,76,366,112
14,340,82,379,116
15,362,87,411,126
16,363,88,420,129
17,294,71,391,120
18,322,78,407,125
19,344,83,428,131
20,345,83,432,133
21,372,90,472,145
22,406,98,440,135
23,427,103,386,119
24,446,108,352,108
25,467,113,334,102
26,374,90,335,103
27,358,86,285,87
28,347,84,255,78
29,336,81,229,70
30,341,82,345,106
31,354,86,341,105
32,376,91,382,117
33,378,91,396,122
34,315,76,365,112
35,338,82,377,116
36,359,87,409,126
37,360,87,417,128
38,293,71,389,119
39,318,77,403,124
40,338,82,425,131
41,339,82,428,131
42,371,89,473,145
43,406,98,441,135
44,426,103,389,119
45,445,107,355,109
46,465,112,338,104
47,374,90,337,103
48,358,86,287,88
49,348,84,256,78
50,337,81,230,70
51,341,82,346,106
52,355,85,341,105
53,377,91,382,117
54,379,91,398,122
55,315,76,366,112
56,339,82,376,115
57,361,87,409,126
58,361,87,419,129
59,293,70,390,120
60,320,77,404,124
61,340,82,425,131
62,340,82,430,132
63,369,89,471,145
64,403,97,441,135
65,429,103,392,120
66,452,109,361,111
67,476,115,346,106
68,379,91,335,103
69,365,88,285,87
70,357,86,254,78
71,349,84,228,70
72,344,83,342,105
73,361,87,342,105
74,380,92,382,117
75,379,91,395,121
76,317,76,362,111
77,343,83,375,115
78,362,87,408,125
79,360,87,414,127
80,294,71,386,119
81,323,78,403,124
82,341,82,424,130
83,339,82,427,131
84,368,89,471,145
85,402,97,441,135
86,429,103,393,121
87,453,109,363,111
88,477,115,347,106
89,381,92,337,103
90,368,89,285,87
91,359,86,253,78
92,349,84,227,69
93,346,83,343,105
94,361,87,341,105
95,379,91,382,117
96,380,92,399,123
97,318,77,361,111
98,342,82,375,115
99,359,86,409,126
100,359,86,419,129
101,293,70,384,118
102,319,77,399,123
103,337,81,422,130
104,337,81,427,131
105,361,87,474,146
106,396,96,443,136
107,422,102,394,121
108,447,108,362,111
109,472,115,346,106
110,377,91,339,104
111,362,88,286,88
112,353,86,255,78
113,341,83,228,70
114,342,83,345,106
115,354,86,342,105
116,373,90,385,118
117,373,90,395,121
118,314,76,362,111
119,334,81,373,115
120,354,86,409,126
121,353,86,414,127
122,289,70,384,118
123,311,75,399,123
124,330,80,422,130
125,328,79,425,131
126,361,87,473,145
127,396,96,443,136
128,422,102,393,121
129,446,108,361,111
130,472,115,346,106
131,372,90,337,103
132,358,87,285,87
133,350,85,254,78
134,339,82,226,69
135,338,82,344,106
136,352,85,340,104
137,371,90,384,118
138,370,90,398,122
139,310,75,362,111
140,333,81,373,115
141,353,86,409,126
142,351,85,417,128
143,285,69,385,118
144,311,75,400,123
145,329,80,424,130
146,327,79,428,131
147,359,88,476,146
148,393,97,443,136
149,419,103,392,120
150,442,109,360,111
151,470,116,345,106
152,368,90,335,103
153,351,86,284,87
154,340,83,253,78
155,328,80,226,69
156,333,82,343,105
157,347,85,341,105
158,366,90,384,118
159,364,89,394,121
160,305,75,362,111
161,327,80,375,115
162,349,86,408,125
163,347,85,413,127
164,281,69,387,119
165,305,75,401,123
166,326,80,422,130
167,324,79,425,131
168,358,87,473,145
169,392,95,442,136
170,420,102,392,120
171,444,108,361,111
172,468,114,346,106
173,368,89,336,103
174,351,85,284,87
175,341,83,253,78
176,330,80,226,69
177,333,81,343,105
178,345,84,340,104
179,366,89,382,117
180,367,89,397,122
181,306,74,363,111
182,326,79,375,115
183,348,85,410,126
184,349,85,419,129
185,281,68,386,119
186,304,74,400,123
187,326,79,424,130
188,328,80,429,132
189,360,86,473,220
190,396,95,443,206
191,423,102,393,183
192,448,108,363,169
193,474,114,349,162
194,371,89,339,158
195,355,85,288,134
196,345,83,256,119
197,334,80,230,107
198,336,81,346,161
199,349,84,342,159
200,370,89,386,180
201,371,89,402,187
202,308,74,365,170
203,332,80,377,175
204,352,84,413,192
205,352,84,422,196
206,283,68,389,181
207,309,74,402,187
208,329,79,426,198
209,330,79,431,201
210,363,87,473,224
211,399,96,443,210
212,429,103,394,187
213,456,110,365,173
214,483,116,353,167
215,377,91,338,160
216,361,87,287,136
217,352,85,255,121
218,341,82,228,108
219,341,82,345,163
220,357,86,343,162
221,376,91,388,184
222,375,90,400,190
223,313,75,364,172
224,339,82,380,180
225,357,86,414,196
226,355,85,420,199
227,288,69,387,183
228,315,76,405,192
229,334,80,428,203
230,334,80,431,204
231,364,88,475,225
232,401,97,445,211
233,429,104,394,187
234,456,111,365,173
235,484,117,354,168
236,379,92,339,161
237,364,88,287,136
238,354,86,255,121
239,343,83,228,108
240,343,83,345,163
241,359,87,345,163
242,377,91,389,184
243,376,91,402,190
244,315,76,364,172
245,339,82,379,180
246,358,87,414,196
247,357,87,421,199
248,290,70,387,183
249,317,77,404,191
250,335,81,427,202
251,334,81,431,204
252,380,92,477,227
253,416,101,448,214
254,443,107,399,190
255,473,115,371,177
256,502,122,356,170
257,395,96,340,162
258,381,92,289,138
259,373,90,257,122
260,362,88,229,109
261,360,87,346,165
262,376,91,344,164
263,395,96,387,184
264,395,96,403,192
265,331,80,365,174
266,359,87,380,181
267,377,91,416,198
268,373,90,423,202
269,306,74,389,185
270,336,81,405,193
271,354,86,430,205
272,351,85,434,207
273,382,94,483,233
274,418,103,453,218
275,447,110,403,194
276,476,117,372,179
277,508,125,359,173
278,400,99,341,164
279,388,96,290,140
280,381,94,256,123
281,372,92,228,110
282,363,89,346,167
283,382,94,346,167
284,400,99,393,189
285,396,98,407,196
286,334,82,365,176
287,362,89,381,184
288,379,93,418,202
289,375,92,425,205
290,309,76,390,188
291,338,83,406,196
292,355,87,431,208
293,352,87,435,210
294,378,94,483,233
295,415,103,453,218
296,443,110,402,194
297,473,117,370,178
298,504,125,357,172
299,394,98,340,164
300,380,94,288,139
301,371,92,255,123
302,360,89,226,109
303,357,88,344,166
304,377,93,349,168
305,395,98,393,189
306,392,97,404,195
307,327,81,364,175
308,356,88,383,185
309,375,93,419,202
310,372,92,424,204
311,302,75,390,188
312,331,82,408,197
313,349,86,434,209
314,346,86,437,211
315,375,94,483,232
316,412,103,454,218
317,441,110,401,193
318,470,118,368,177
319,500,125,354,170
320,391,98,339,163
321,377,94,285,137
322,368,92,253,121
323,358,90,224,107
324,353,88,344,165
325,372,93,344,165
326,391,98,389,187
327,389,97,401,193
328,324,81,364,175
329,352,88,380,183
330,371,93,416,200
331,368,92,423,203
332,299,75,389,187
333,330,83,408,196
334,347,87,433,208
335,342,86,436,210
336,373,93,480,230
337,410,102,450,216
338,439,110,397,190
339,467,117,364,174
340,497,124,351,168
341,389,97,336,161
342,376,94,283,135
343,367,92,250,120
344,356,89,222,106
345,351,88,341,163
346,371,93,344,165
347,390,97,388,186
348,387,97,399,191
349,321,80,361,173
350,350,87,379,182
351,369,92,414,198
352,365,91,419,201
353,296,74,386,185
354,326,81,407,195
355,344,86,430,206
356,341,85,432,207
357,352,88,477,228
358,387,97,445,213
359,415,104,392,187
360,444,111,360,172
361,475,119,345,165
362,361,90,333,159
363,346,87,279,133
364,337,84,246,117
365,327,82,219,104
366,325,81,341,163
367,342,86,340,162
368,364,91,384,184
369,366,92,401,192
370,295,74,362,173
371,323,81,375,179
372,343,86,411,196
373,343,86,420,201
374,270,67,388,185
375,300,75,403,193
376,322,81,427,204
