,cx,cxROI,cy,cyROI
0,385,78,426,204
1,432,87,412,197
2,477,96,385,185
3,509,103,362,173
4,507,102,352,169
5,444,90,290,139
6,435,88,237,113
7,448,91,228,109
8,457,92,243,116
9,398,80,288,138
10,421,85,281,135
11,430,87,337,161
12,423,85,351,168
13,359,72,301,144
14,386,78,320,153
15,396,80,363,174
16,389,79,369,177
17,324,65,322,154
18,348,70,343,164
19,362,73,372,178
20,358,72,376,180
21,382,100,424,204
22,431,113,411,198
23,476,124,380,183
24,508,133,359,173
25,522,137,342,165
26,444,116,294,142
27,433,113,233,112
28,441,115,212,102
29,449,117,211,101
30,403,105,295,142
31,414,108,264,127
32,424,111,314,151
33,425,111,337,162
34,366,96,306,147
35,380,99,303,146
36,392,102,348,168
37,390,102,360,174
38,330,86,325,157
39,346,90,326,157
40,358,93,359,173
41,356,93,365,176
42,387,102,424,201
43,434,114,408,194
44,477,125,376,179
45,508,134,355,169
46,532,140,337,160
47,444,117,292,139
48,436,115,233,110
49,445,117,210,100
50,454,119,204,97
51,405,106,293,139
52,418,110,257,122
53,428,113,311,148
54,427,112,339,161
55,368,97,306,145
56,384,101,296,141
57,396,104,344,163
58,393,103,360,171
59,332,87,327,155
60,350,92,323,153
61,365,96,356,169
62,363,95,366,174
63,390,103,422,202
64,439,116,408,195
65,483,128,376,180
66,513,136,355,170
67,535,142,338,161
68,447,119,288,138
69,441,117,230,110
70,451,120,205,98
71,461,122,193,92
72,409,108,289,138
73,428,114,260,124
74,437,116,313,149
75,435,115,343,164
76,373,99,302,144
77,393,104,294,140
78,404,107,340,162
79,401,106,358,171
80,337,89,323,154
81,357,95,322,154
82,373,99,355,170
83,373,99,365,174
84,388,116,420,201
85,435,130,408,196
86,480,143,376,180
87,512,153,356,171
88,535,160,340,163
89,449,134,290,139
90,453,135,227,109
91,458,137,192,92
92,461,137,161,77
93,413,123,291,139
94,424,126,253,121
95,433,129,301,144
96,432,129,328,157
97,377,112,305,146
98,391,116,293,140
99,402,120,340,163
100,402,120,356,171
101,342,102,323,155
102,357,106,317,152
103,372,111,353,169
104,373,111,365,175
105,388,116,421,203
106,436,130,408,197
107,481,144,375,181
108,514,154,356,172
109,538,161,341,164
110,450,135,292,141
111,452,135,229,110
112,456,136,193,93
113,457,137,161,77
114,414,124,294,142
115,424,127,253,122
116,432,129,301,145
