,cx,cxROI,cy,cyROI
0,431,115,423,199
1,473,126,416,195
2,515,138,402,189
3,548,146,409,192
4,567,151,425,200
5,514,137,307,144
6,526,140,245,115
7,530,142,204,96
8,530,142,169,79
9,476,127,301,141
10,471,126,293,137
11,468,125,344,161
12,473,126,359,169
13,439,117,302,142
14,434,116,307,144
15,440,117,354,166
16,446,119,367,172
17,405,108,307,144
18,404,108,315,148
19,411,110,351,165
20,419,112,364,171
21,430,115,423,200
22,472,126,416,197
23,515,138,401,189
24,549,147,407,192
25,569,152,426,201
26,514,137,307,145
27,527,141,245,116
28,530,142,204,96
29,529,141,170,80
30,477,127,302,143
31,471,126,294,139
32,468,125,344,162
33,474,127,360,170
34,442,118,303,143
35,435,116,306,144
36,440,117,352,166
37,448,120,368,174
38,408,109,309,146
39,406,108,312,147
40,412,110,349,165
41,418,112,364,172
42,429,114,425,201
43,472,126,419,198
44,515,137,404,191
45,548,146,409,193
46,568,151,425,201
47,515,137,310,146
48,527,140,249,117
49,530,141,207,98
50,529,141,172,81
51,477,127,304,143
52,470,125,295,139
53,468,125,345,163
54,473,126,362,171
55,442,118,305,144
56,434,115,308,145
57,439,117,354,167
58,446,119,368,174
59,407,108,310,146
60,405,108,315,149
61,411,109,350,165
62,418,111,363,171
63,430,114,424,200
64,472,125,418,197
65,515,137,404,191
66,549,146,413,195
67,569,151,429,203
68,515,137,310,146
69,528,140,248,117
70,532,141,207,98
71,531,141,172,81
72,477,127,306,144
73,474,126,294,139
74,470,125,344,162
75,473,126,361,170
76,441,117,307,145
77,437,116,304,143
78,441,117,352,166
79,446,118,368,174
80,407,108,313,148
81,407,108,312,147
82,413,110,349,165
83,418,111,363,171
84,432,115,424,200
85,474,126,417,197
86,517,138,400,189
87,551,147,407,192
88,573,153,424,200
89,516,137,309,146
90,528,141,247,116
91,531,141,206,97
92,532,142,172,81
93,479,127,302,143
94,473,126,295,139
95,470,125,345,163
96,476,127,362,171
97,444,118,304,143
98,436,116,307,145
99,442,118,353,167
100,450,120,368,174
101,410,109,310,146
102,407,108,315,149
103,414,110,352,166
104,421,112,366,173
105,431,115,423,199
106,473,126,416,196
107,516,137,401,189
108,549,146,409,193
109,570,152,426,201
110,517,138,307,144
111,528,141,246,116
112,532,142,205,96
113,532,142,171,80
114,479,127,300,141
115,473,126,294,138
116,471,125,345,162
117,477,127,360,170
118,444,118,301,142
119,437,116,308,145
120,443,118,355,167
121,450,120,369,174
122,410,109,307,144
123,407,108,315,148
124,414,110,351,165
125,421,112,364,171
126,430,114,423,200
127,472,126,416,197
128,514,137,402,190
129,549,146,407,192
130,571,152,423,200
131,516,137,308,145
