,cx,cxROI,cy,cyROI
0,296,75,408,190
1,342,87,384,179
2,383,97,343,160
3,407,103,314,146
4,410,104,292,136
5,327,83,276,128
6,314,80,230,107
7,307,78,205,95
8,302,77,186,86
9,292,74,286,133
10,285,72,251,117
11,302,77,291,135
12,314,80,321,149
13,260,66,304,141
14,260,66,286,133
15,280,71,325,151
16,289,73,346,161
17,230,58,326,152
18,233,59,312,145
19,253,64,341,159
20,263,67,355,165
21,302,71,403,195
22,347,82,384,186
23,385,91,344,166
24,410,97,314,152
25,429,101,289,140
26,333,79,275,133
27,320,76,223,108
28,314,74,190,92
29,309,73,161,78
30,299,71,285,138
31,294,69,249,120
32,310,73,288,139
33,319,75,317,153
34,268,63,304,147
35,271,64,287,139
36,289,68,325,157
37,295,70,345,167
38,240,57,328,158
39,245,58,312,151
40,262,62,340,164
41,268,63,355,172
42,309,83,405,197
43,352,94,384,187
44,390,105,342,166
45,416,112,310,151
46,438,118,288,140
47,339,91,275,134
48,326,87,219,106
49,321,86,184,89
50,315,84,155,75
51,306,82,284,138
52,306,82,246,119
53,325,87,289,140
54,333,89,319,155
55,275,74,303,147
56,282,76,286,139
57,302,81,327,159
58,307,82,347,169
59,245,66,327,159
60,254,68,311,151
61,274,73,339,165
62,278,74,354,172
63,313,84,406,195
64,355,95,384,184
65,393,105,340,163
66,418,112,309,148
67,437,117,287,137
68,340,91,275,132
69,327,87,220,105
70,323,86,186,89
71,319,85,159,76
72,308,82,285,136
73,310,83,247,118
74,329,88,289,138
75,336,90,320,153
76,278,74,304,146
77,287,77,283,135
78,306,82,325,156
79,308,82,347,166
80,248,66,328,157
81,260,69,308,148
82,278,74,337,161
83,280,75,352,169
84,313,84,408,194
85,354,95,385,183
86,391,105,343,163
87,416,111,313,149
88,434,116,288,137
89,341,91,277,131
90,330,88,222,105
91,325,87,188,89
92,319,85,160,76
93,308,82,286,136
94,310,83,249,118
95,329,88,292,139
96,338,90,322,153
97,278,74,305,145
98,285,76,284,135
99,306,82,324,154
100,312,83,347,165
101,249,66,329,156
102,259,69,314,149
103,280,75,341,162
104,286,76,356,169
105,312,83,409,195
106,353,94,387,185
107,390,104,346,165
108,416,111,316,151
109,435,116,293,140
110,340,90,279,133
111,328,87,225,107
112,321,85,191,91
113,314,83,163,78
114,308,82,287,137
115,309,82,251,120
116,327,87,296,141
117,335,89,327,156
118,278,74,306,146
119,284,75,287,137
120,303,80,330,158
121,308,82,350,167
122,248,66,328,157
123,258,68,313,149
124,277,74,342,163
125,281,75,356,170
126,311,91,410,206
127,352,103,389,196
128,388,114,348,175
129,422,124,323,162
130,452,133,309,155
131,344,101,281,141
132,331,97,223,112
133,322,95,187,94
134,313,92,156,78
135,312,92,289,145
136,310,91,254,128
137,328,96,298,150
138,335,98,326,164
139,281,82,308,155
140,286,84,289,145
141,303,89,329,165
142,307,90,348,175
143,251,74,330,166
144,260,76,314,158
145,276,81,342,172
146,278,82,355,178
147,312,92,411,190
148,352,104,389,180
149,389,115,349,161
150,424,125,324,150
151,454,134,309,143
152,343,101,281,130
153,330,97,222,102
154,322,95,186,86
155,314,93,155,71
156,311,92,289,134
157,310,92,253,117
158,328,97,296,137
159,335,99,324,150
160,281,83,307,142
161,286,84,289,134
162,304,90,328,152
163,307,91,346,160
164,251,74,329,152
165,261,77,314,145
166,278,82,341,158
167,279,82,353,163
168,310,93,409,194
169,354,106,388,184
170,391,117,348,165
171,430,129,327,155
172,465,139,319,151
173,345,103,276,131
174,332,99,215,102
175,321,96,179,85
176,310,93,149,70
177,312,93,286,135
178,311,93,254,120
179,327,98,300,142
180,335,100,330,156
181,281,84,307,145
182,287,86,291,138
183,305,91,334,158
184,312,93,354,168
185,253,75,331,157
186,261,78,321,152
187,280,84,351,166
188,287,86,365,173
189,308,93,412,194
190,352,106,391,184
191,389,118,353,166
192,426,129,332,156
193,461,140,324,153
194,347,105,281,132
195,333,101,218,102
196,321,97,179,84
197,309,93,147,69
198,314,95,291,137
199,309,93,258,121
200,325,98,306,144
201,334,101,337,159
202,282,85,312,147
203,282,85,294,138
204,302,91,339,160
205,312,94,362,170
206,251,76,335,158
207,253,76,321,151
208,273,82,353,166
209,283,86,369,174
210,305,91,412,194
