,cx,cxROI,cy,cyROI
0,474,135,530,246
1,534,152,526,244
2,587,167,502,233
3,623,178,475,221
4,651,186,453,210
5,560,160,405,188
6,593,169,351,163
7,611,174,317,147
8,623,178,288,134
9,520,148,388,180
10,544,155,324,150
11,559,159,282,131
12,569,162,250,116
13,478,136,388,180
14,485,138,325,151
15,493,140,284,132
16,500,142,251,116
17,435,124,402,187
18,425,121,355,165
19,419,119,324,150
20,418,119,296,137
21,464,132,500,254
22,524,149,489,249
23,574,164,462,235
24,609,174,433,220
25,637,182,419,213
26,556,158,372,189
27,590,168,327,166
28,610,174,298,151
29,624,178,275,140
30,523,149,355,180
31,548,156,294,149
32,563,160,258,131
33,574,164,230,117
34,488,139,351,178
35,497,142,293,149
36,505,144,257,130
37,513,146,228,116
38,448,128,359,182
39,438,125,315,160
40,433,123,283,144
41,431,123,255,129
42,465,134,516,261
43,525,152,505,256
44,575,166,476,241
45,608,176,444,225
46,630,182,421,213
47,553,160,389,197
48,587,170,341,172
49,605,175,310,157
50,617,178,284,143
51,521,151,372,188
52,544,157,308,156
53,556,161,269,136
54,565,163,239,121
55,487,141,368,186
56,496,143,308,156
57,502,145,271,137
58,508,147,241,122
59,450,130,377,191
60,437,126,333,168
61,429,124,304,154
62,424,122,277,140
63,468,132,509,258
64,525,148,494,250
65,576,162,464,235
66,611,172,432,219
67,620,175,398,201
68,563,159,396,200
69,584,165,354,179
70,595,168,328,166
71,604,170,306,155
72,534,151,379,192
73,550,155,327,165
74,558,157,296,150
75,565,159,271,137
76,503,142,374,189
77,516,145,322,163
78,523,147,292,148
79,531,150,267,135
80,467,132,378,191
81,464,131,334,169
82,462,130,304,154
83,463,130,275,139
84,471,105,499,231
85,533,119,484,224
86,583,131,450,208
87,610,137,411,190
88,602,135,378,175
89,569,128,403,186
90,586,131,371,172
91,575,129,394,182
92,561,126,419,194
93,540,121,391,181
94,556,125,364,168
95,544,122,399,185
96,532,119,430,199
97,510,114,383,177
98,525,118,354,164
99,517,116,392,181
100,508,114,424,196
101,477,107,378,175
102,484,108,335,155
103,488,109,309,143
104,493,110,284,131
105,471,102,494,240
106,525,114,488,237
107,574,125,456,221
108,599,130,412,200
109,579,126,384,186
110,559,121,405,196
111,573,124,374,181
112,560,122,402,195
113,549,119,429,208
114,534,116,396,192
115,548,119,362,175
116,537,117,399,193
117,526,114,429,208
118,508,110,388,188
119,520,113,361,175
120,515,112,400,194
121,508,110,432,210
122,480,104,383,186
123,482,105,339,164
124,485,105,312,151
125,489,106,286,139
126,477,104,495,237
127,526,115,491,235
128,576,126,460,221
129,601,131,418,200
130,584,128,388,186
131,565,124,408,196
132,579,127,383,184
133,566,124,407,195
134,555,121,431,207
135,540,118,397,190
136,555,121,367,176
137,541,118,405,194
138,529,116,435,209
139,513,112,389,186
140,524,115,363,174
141,516,113,403,193
142,508,111,434,208
143,484,106,383,184
144,488,107,338,162
145,491,107,309,148
146,495,108,279,134
147,476,103,498,240
148,525,114,494,238
149,576,125,465,224
150,601,130,423,203
151,585,127,392,188
152,566,123,412,198
153,582,126,385,185
154,568,123,410,197
155,556,121,435,209
156,540,117,401,193
157,555,120,371,178
158,540,117,408,196
159,528,115,438,211
160,512,111,392,188
161,525,114,367,176
162,516,112,406,195
163,507,110,437,210
164,483,105,387,186
165,487,106,343,165
166,491,107,314,151
167,496,108,285,137
168,479,105,501,239
169,526,115,496,236
170,576,126,464,221
171,601,131,423,202
172,585,128,394,188
173,564,123,410,195
174,577,126,382,182
175,564,123,410,195
176,553,121,436,208
177,538,118,401,191
178,552,121,371,177
179,539,118,411,196
180,527,115,442,211
181,510,111,393,187
182,521,114,370,176
183,515,113,411,196
184,508,111,441,210
185,482,105,389,185
186,487,106,344,164
187,492,108,315,150
188,497,109,287,137
189,477,103,505,241
190,525,114,501,240
191,576,125,467,223
192,600,130,425,203
193,582,126,397,190
194,560,122,412,197
195,574,125,383,183
196,563,122,414,198
197,553,120,440,210
198,535,116,404,193
199,549,119,374,179
200,537,117,415,198
201,526,114,446,213
202,507,110,398,190
203,520,113,373,178
204,514,112,415,198
205,507,110,447,214
206,478,104,394,188
207,482,105,350,167
208,488,106,323,154
209,494,107,296,141
210,475,103,507,244
211,525,114,501,241
212,575,125,469,226
213,600,130,427,205
214,582,126,398,191
215,561,122,415,200
216,575,125,386,186
217,562,122,415,200
218,552,120,441,212
219,535,116,406,195
220,550,119,375,180
221,537,117,414,199
222,525,114,446,214
223,507,110,400,192
224,519,113,375,180
225,513,111,416,200
226,506,110,448,215
227,477,103,395,190
228,482,105,352,169
229,486,105,324,156
230,492,107,296,142
231,474,102,507,244
232,523,113,503,242
233,574,124,471,226
234,599,130,429,206
235,581,126,400,192
236,562,122,417,200
237,576,125,388,186
238,563,122,416,200
239,552,119,442,213
240,535,116,408,196
241,550,119,378,182
242,536,116,417,200
243,524,113,447,215
244,507,110,401,193
245,519,112,375,180
246,512,111,415,200
247,505,109,447,215
248,478,103,396,190
249,480,104,353,170
250,484,105,326,157
251,489,106,299,144
252,474,103,508,244
253,523,113,501,241
254,573,124,470,226
255,599,130,429,206
256,582,126,400,192
257,561,122,417,200
258,574,125,388,186
259,562,122,416,200
260,552,120,442,213
261,535,116,408,196
262,550,119,376,181
263,537,117,415,200
264,526,114,446,214
265,507,110,402,193
266,518,112,376,181
267,513,111,416,200
268,506,110,447,215
269,477,103,397,191
270,480,104,353,170
271,485,105,327,157
272,490,106,301,145
273,476,103,507,243
274,525,113,501,240
275,575,124,469,225
276,600,129,428,205
277,582,125,400,192
278,560,121,415,199
279,571,123,387,185
280,558,120,418,200
281,548,118,445,213
282,534,115,407,195
283,547,118,378,181
284,535,115,419,201
285,524,113,450,216
286,507,109,401,192
287,517,111,377,181
288,512,110,419,201
289,505,109,450,216
290,478,103,397,190
291,482,104,354,170
292,487,105,328,157
293,492,106,301,144
294,476,103,507,243
295,525,113,502,241
296,575,124,470,225
297,600,129,429,206
298,581,125,401,192
299,560,121,415,199
300,573,124,388,186
301,561,121,416,199
302,550,119,443,212
303,534,115,407,195
304,548,118,378,181
305,536,115,418,200
306,525,113,449,215
307,506,109,401,192
308,517,111,376,180
309,513,111,417,200
310,507,109,448,215
311,476,103,398,191
312,480,103,354,170
313,485,104,328,157
314,490,106,301,144
315,475,102,505,242
316,524,112,500,240
317,574,123,469,225
318,599,128,428,205
319,582,125,399,191
320,558,119,415,199
321,574,123,388,186
322,561,120,417,200
323,549,117,443,212
324,533,114,406,195
325,549,117,377,181
326,536,115,417,200
327,524,112,448,215
328,505,108,400,192
329,518,111,377,181
330,513,110,418,200
331,506,108,449,215
332,476,102,396,190
333,480,103,354,170
334,485,104,327,157
335,490,105,301,144
336,476,102,505,241
337,525,112,500,239
