,cx,cxROI,cy,cyROI
0,298,74,583,270
1,349,87,583,270
2,388,97,563,261
3,410,102,541,250
4,430,107,524,243
5,372,93,478,221
6,396,99,425,197
7,410,102,386,179
8,419,105,355,164
9,328,82,466,216
10,340,85,411,190
11,349,87,367,170
12,358,89,334,154
13,286,71,471,218
14,285,71,415,192
15,283,70,373,173
16,284,71,343,159
17,248,62,492,228
18,232,58,449,208
19,220,55,420,194
20,212,53,396,183
21,317,106,585,297
22,378,126,572,290
23,427,143,539,273
24,461,154,507,257
25,493,165,487,247
26,389,130,442,224
27,416,139,386,196
28,431,144,347,176
29,442,148,315,160
30,347,116,426,216
31,361,121,360,183
32,372,124,315,160
33,381,127,279,141
34,306,102,429,218
35,305,102,365,185
36,307,103,322,163
37,310,104,286,145
38,267,89,450,228
39,249,83,403,204
40,238,79,372,189
41,230,77,343,174
42,316,107,582,271
43,379,128,563,262
44,430,145,528,246
45,467,158,497,231
46,500,169,478,223
47,392,132,431,201
48,423,143,376,175
49,439,148,342,159
50,449,152,312,145
51,352,119,417,194
52,369,125,348,162
53,379,128,306,142
54,386,130,272,126
55,312,105,421,196
56,314,106,352,164
57,315,106,310,144
58,316,107,276,128
59,271,91,439,204
60,254,86,390,182
61,243,82,359,167
62,236,80,328,153
63,322,108,573,295
64,382,129,553,284
65,433,146,514,264
66,471,159,484,249
67,502,169,464,239
68,398,134,420,216
69,428,144,365,188
70,444,150,332,171
71,455,153,304,156
72,358,121,406,209
73,374,126,337,173
74,385,130,296,152
75,393,132,264,136
76,318,107,409,210
77,318,107,343,176
78,318,107,302,155
79,321,108,267,137
80,279,94,427,220
81,261,88,382,196
82,249,84,351,180
83,242,81,320,164
84,323,110,563,261
85,385,131,543,251
86,435,148,507,235
87,469,159,474,219
88,498,169,450,208
89,399,135,411,190
90,429,146,353,163
91,444,151,317,147
92,455,154,287,133
93,358,121,398,184
94,374,127,327,151
95,383,130,284,131
96,390,132,251,116
97,318,108,401,186
98,319,108,335,155
99,320,109,293,135
100,323,110,257,119
101,280,95,419,194
102,262,89,373,173
103,250,85,343,159
104,242,82,314,145
105,328,99,562,285
106,387,117,542,275
107,438,132,511,259
108,472,143,479,243
109,496,150,452,229
110,407,123,420,213
111,434,131,365,185
112,447,135,329,167
113,456,138,298,151
114,365,110,405,205
115,376,113,334,169
116,384,116,291,147
117,391,118,255,129
118,326,98,406,206
119,324,98,343,174
120,325,98,300,152
121,327,99,264,134
122,288,87,422,214
123,265,80,381,193
124,250,75,351,178
125,239,72,323,164
126,340,90,561,272
127,400,105,531,258
128,444,117,490,238
129,468,123,450,218
130,467,123,414,201
131,421,111,425,206
132,430,113,383,186
133,430,113,414,201
134,427,113,448,217
135,389,103,423,205
136,402,106,388,188
137,404,106,430,209
138,399,105,467,227
139,355,94,423,205
140,364,96,387,188
141,368,97,427,207
142,369,97,462,224
143,321,85,426,207
144,310,82,376,182
145,304,80,346,168
146,299,79,316,153
147,348,80,552,264
148,402,92,534,255
149,447,103,495,237
150,471,108,451,216
151,459,106,417,199
