,cx,cxROI,cy,cyROI
0,328,113,587,284
1,396,136,560,271
2,455,157,500,242
3,489,168,451,218
4,520,179,417,202
5,404,139,413,200
6,428,147,346,167
7,440,151,305,147
8,448,154,269,130
9,361,124,403,195
10,374,129,330,159
11,382,131,283,137
12,387,133,244,118
13,318,109,410,198
14,318,109,339,164
15,320,110,297,143
16,323,111,261,126
17,275,94,432,209
18,253,87,381,184
19,239,82,347,168
20,229,79,313,151
21,358,113,529,259
22,432,137,488,239
23,489,155,423,207
24,529,167,376,184
25,562,178,347,170
26,448,142,343,168
27,474,150,285,139
28,487,154,247,121
29,497,157,213,104
30,412,130,333,163
31,430,136,271,132
32,442,140,229,112
33,453,143,193,94
34,376,119,335,164
35,380,120,276,135
36,384,121,239,117
37,389,123,207,101
38,340,107,351,172
39,326,103,306,150
40,317,100,275,134
41,312,98,245,120
42,366,120,466,224
43,435,143,435,209
44,491,161,378,182
45,529,173,334,160
46,558,183,312,150
47,454,149,302,145
48,481,158,247,119
49,492,161,214,103
50,500,164,186,89
51,420,138,292,140
52,439,144,234,112
53,446,146,198,95
54,451,148,169,81
55,386,126,294,141
56,394,129,237,114
57,398,130,203,97
58,402,132,175,84
59,351,115,308,148
60,336,110,268,129
61,327,107,241,116
62,322,105,216,104
63,365,116,445,210
64,430,137,422,199
65,484,155,370,175
66,522,167,328,155
67,550,176,303,143
68,446,142,293,138
69,471,150,239,113
70,483,154,206,97
71,491,157,179,84
72,411,131,284,134
73,428,137,223,105
74,437,139,187,88
75,444,142,159,75
76,376,120,287,135
77,382,122,231,109
78,385,123,199,94
79,390,124,173,81
80,341,109,302,143
81,328,105,262,124
82,319,102,234,110
83,314,100,209,98
84,365,116,442,208
85,429,136,421,198
86,482,153,370,174
87,517,164,329,154
88,545,173,304,143
89,441,140,292,137
90,464,147,238,112
91,475,151,204,96
92,483,153,177,83
93,405,129,284,133
94,419,133,223,104
95,427,136,186,87
96,435,138,158,74
97,371,118,288,135
98,373,118,231,108
99,375,119,198,93
100,379,120,172,80
101,337,107,305,143
102,320,102,265,124
103,310,98,238,112
104,304,96,213,100
105,368,117,441,207
106,431,137,420,197
107,484,154,371,174
108,519,165,331,155
109,545,173,306,143
110,442,140,292,137
111,465,148,238,111
112,476,151,205,96
113,483,153,177,83
114,406,129,284,133
115,419,133,223,104
116,427,136,186,87
117,432,137,157,73
118,372,118,288,135
119,374,119,231,108
120,377,120,199,93
121,380,121,173,81
122,338,107,304,142
123,322,102,265,124
124,311,99,238,111
125,304,96,213,99
126,370,117,442,206
127,433,138,422,197
128,485,154,372,174
129,520,165,332,155
130,547,174,308,144
131,443,141,293,137
132,467,148,240,112
133,479,152,207,96
134,487,155,179,83
135,408,130,285,133
136,422,134,224,104
137,430,137,187,87
138,435,138,158,73
139,374,119,289,135
140,377,120,232,108
141,380,121,200,93
142,383,122,174,81
143,340,108,306,143
144,324,103,266,124
145,314,100,239,111
146,307,97,213,99
147,376,119,441,206
148,439,139,423,197
149,491,156,374,175
150,526,167,335,156
151,553,175,311,145
152,451,143,295,138
153,475,151,241,112
154,486,154,208,97
155,493,156,180,84
156,415,131,286,133
157,431,137,225,105
158,438,139,187,87
159,442,140,158,73
160,381,121,290,135
161,384,122,232,108
162,387,123,200,93
163,390,124,174,81
164,346,110,306,143
165,330,104,266,124
166,319,101,239,111
167,312,99,213,99
168,376,120,447,207
169,438,140,428,199
170,489,156,378,175
171,523,167,338,157
172,553,177,315,146
173,448,143,298,138
174,473,151,245,113
175,486,155,211,98
176,494,158,183,85
177,413,132,289,134
178,428,137,228,106
179,436,139,190,88
180,441,141,161,74
181,379,121,293,136
182,382,122,235,109
183,385,123,201,93
184,388,124,174,80
185,345,110,310,144
186,327,104,270,125
187,316,101,242,112
188,309,98,216,100
189,374,120,452,210
190,437,141,432,201
191,488,157,381,177
192,523,169,341,159
193,552,178,317,147
194,448,144,302,140
195,473,152,248,115
196,486,157,214,99
197,494,159,186,86
198,413,133,293,136
199,429,138,231,107
200,437,141,192,89
201,442,142,162,75
202,378,122,297,138
203,382,123,238,111
204,386,124,204,95
205,390,126,176,82
206,343,110,314,146
207,326,105,272,126
208,316,102,244,113
209,308,99,217,101
210,371,113,461,215
211,433,132,442,206
212,485,148,392,182
213,522,159,351,163
214,553,168,327,152
215,448,136,312,145
216,474,144,257,119
217,487,148,222,103
218,495,151,194,90
219,413,126,302,140
220,430,131,240,112
221,438,133,202,94
222,443,135,172,80
223,378,115,306,142
224,383,116,246,114
225,387,118,211,98
226,391,119,183,85
227,343,104,323,150
228,325,99,280,130
229,314,95,251,117
230,307,93,224,104
231,370,113,466,217
232,432,132,445,207
233,484,148,396,184
234,519,158,355,165
235,549,168,331,154
236,448,137,318,148
237,471,144,262,122
238,482,147,227,105
239,490,150,198,92
240,412,126,308,143
241,426,130,245,114
242,434,132,204,95
243,439,134,172,80
244,378,115,312,145
245,382,116,252,117
246,387,118,216,100
247,391,119,187,87
248,343,105,328,153
249,325,99,286,133
250,313,95,257,119
251,305,93,229,106
252,369,103,466,218
253,432,121,447,209
254,484,135,397,185
255,517,145,353,165
256,545,152,327,153
257,447,125,322,150
258,467,130,266,124
259,475,133,231,108
260,482,135,201,94
261,413,115,311,145
262,425,119,249,116
263,431,120,210,98
264,435,122,178,83
265,379,106,314,146
266,383,107,254,118
267,388,108,217,101
268,392,109,187,87
269,344,96,328,153
270,326,91,286,133
271,314,88,257,120
272,306,85,229,107
273,366,104,468,234
274,427,121,444,222
275,476,135,388,194
276,505,144,340,170
277,528,150,310,155
278,448,127,330,165
279,455,129,279,139
280,455,129,282,141
281,452,128,303,151
282,417,118,321,160
283,419,119,262,131
284,424,120,269,134
285,424,120,296,148
286,386,110,319,159
287,386,110,262,131
288,395,112,263,131
289,401,114,279,139
290,354,100,324,162
291,347,98,280,140
292,344,98,250,125
293,344,98,227,113
294,362,101,460,229
295,425,119,438,218
296,472,132,384,191
297,499,139,336,167
298,521,146,305,152
299,447,125,332,165
300,454,127,281,140
301,455,127,295,147
302,449,125,320,159
303,415,116,323,161
304,417,116,265,132
305,421,118,282,140
306,418,117,313,156
307,384,107,319,159
308,382,107,262,130
309,391,109,272,135
310,394,110,294,146
311,354,99,322,160
312,348,97,277,138
313,348,97,248,123
314,349,97,225,112
315,343,95,453,213
316,403,112,428,202
317,444,123,381,179
318,461,128,330,155
319,460,127,285,134
320,429,119,330,155
321,441,122,286,135
322,434,120,308,145
323,424,117,336,158
324,399,110,321,151
325,412,114,270,127
326,406,112,299,141
