,cx,cxROI,cy,cyROI
0,486,137,678,443
1,535,150,661,432
2,575,162,626,409
3,597,168,592,387
4,614,173,564,368
5,526,148,543,355
6,542,152,486,317
7,553,155,450,294
8,560,157,421,275
9,487,137,537,351
10,488,137,472,308
11,489,137,430,281
12,488,137,396,259
13,452,127,548,358
14,431,121,488,319
15,416,117,448,293
16,404,113,416,272
17,422,119,574,375
18,388,109,536,350
19,365,102,513,335
20,348,98,491,321
21,469,134,688,442
22,524,150,662,425
23,565,162,621,399
24,591,169,585,376
25,610,175,557,358
26,514,147,537,345
27,532,152,478,307
28,542,155,443,284
29,548,157,414,266
30,474,136,531,341
31,477,137,462,297
32,479,137,421,270
33,478,137,390,250
34,437,125,542,348
35,419,120,480,308
36,407,117,439,282
37,397,114,405,260
38,405,116,569,365
39,372,106,532,342
40,350,100,508,326
41,333,95,484,311
42,451,124,675,434
43,506,139,647,416
44,549,151,602,387
45,576,158,565,363
46,602,166,540,347
47,499,137,520,334
48,519,143,463,297
49,529,145,429,275
50,534,147,400,257
51,459,126,514,330
52,463,127,444,285
53,466,128,403,259
54,465,128,371,238
55,422,116,524,336
56,404,111,461,296
57,394,108,422,271
58,387,106,388,249
59,389,107,550,353
60,356,98,513,329
61,335,92,490,315
62,318,87,466,299
63,435,124,647,427
64,491,140,619,409
65,536,152,578,382
66,564,160,544,359
67,587,167,518,342
68,489,139,493,325
69,510,145,439,290
70,522,148,406,268
71,530,151,380,251
72,449,128,485,320
73,456,130,417,275
74,462,131,377,249
75,466,132,347,229
76,412,117,495,327
77,399,113,432,285
78,390,111,393,259
79,386,110,359,237
80,376,107,520,343
81,346,98,483,319
82,326,92,458,302
83,310,88,431,284
84,425,119,623,409
85,482,135,597,392
86,527,148,558,366
87,558,157,524,344
88,580,163,497,326
89,484,136,471,309
90,507,142,419,275
91,521,146,386,253
92,531,149,360,236
93,444,125,462,303
94,454,128,396,260
95,462,130,357,234
96,468,131,325,213
97,406,114,469,308
98,397,111,410,269
99,390,109,373,245
100,386,108,339,222
101,369,104,492,323
102,342,96,455,298
103,322,90,430,282
104,307,86,403,264
105,425,119,622,406
106,481,135,598,391
107,526,148,559,365
108,556,156,526,344
109,579,163,500,327
110,484,136,473,309
111,507,142,419,274
112,520,146,385,251
113,528,148,358,234
114,444,125,463,302
115,454,128,397,259
116,461,130,357,233
117,465,131,326,213
118,406,114,470,307
119,395,111,411,268
120,389,109,372,243
121,385,108,339,221
122,370,104,492,321
123,341,96,456,298
124,321,90,430,281
125,307,86,405,264
126,422,114,591,182
127,475,128,557,171
128,514,138,513,158
129,528,142,474,146
130,510,137,444,136
131,482,130,455,140
132,488,131,425,131
133,488,131,465,143
134,485,131,499,153
135,442,119,456,140
136,453,122,425,131
137,460,124,475,146
138,459,124,515,158
139,403,108,462,142
140,408,110,432,133
141,426,115,480,148
142,435,117,517,159
143,368,99,471,145
144,340,91,425,131
145,325,87,399,123
146,312,84,369,113
147,420,109,583,179
148,474,123,553,170
149,514,134,510,157
150,530,138,469,144
151,512,133,443,136
152,471,122,454,139
153,479,124,425,131
154,479,124,465,143
155,475,123,500,154
156,434,113,455,140
157,445,116,429,132
158,451,117,478,147
159,450,117,517,159
160,397,103,461,142
161,405,105,435,134
162,421,109,480,148
163,429,111,518,159
164,364,94,471,145
165,340,88,428,131
166,324,84,401,123
167,310,80,373,115
168,413,90,585,180
169,458,100,548,168
170,486,106,500,154
171,486,106,455,140
172,461,101,428,131
173,456,100,446,137
174,458,100,417,128
175,463,101,449,138
176,465,102,477,147
177,424,93,448,138
178,428,93,424,130
179,437,95,468,144
180,438,96,504,155
181,393,86,454,139
182,398,87,426,131
183,416,91,466,143
184,425,93,501,154
185,363,79,465,143
186,346,75,424,130
187,336,73,399,123
188,327,71,375,115
189,412,108,557,171
190,457,119,529,163
191,487,127,483,148
192,490,128,439,135
193,467,122,415,127
194,472,123,429,132
195,481,126,402,123
196,477,125,432,133
197,472,123,459,141
198,440,115,427,131
199,447,117,408,125
200,449,117,448,138
201,450,118,478,147
202,408,107,430,132
203,414,108,410,126
204,423,111,451,139
205,427,112,484,149
206,377,98,438,135
207,364,95,397,122
208,356,93,371,114
209,350,91,345,106
210,413,107,542,167
211,458,119,522,160
212,492,127,476,146
213,499,129,428,131
214,472,122,405,124
215,476,123,424,130
216,484,125,394,121
217,477,124,426,131
218,471,122,451,139
219,443,115,420,129
220,448,116,395,121
221,446,116,439,135
222,443,115,472,145
223,412,107,421,129
224,419,109,390,120
225,427,111,431,132
226,430,111,467,143
227,382,99,428,131
228,373,97,386,119
229,368,95,359,110
230,364,94,333,102
231,418,110,526,162
232,461,122,509,156
233,497,131,461,142
234,507,134,412,127
235,482,127,385,118
236,485,128,415,127
237,491,130,384,118
238,481,127,409,126
239,475,125,431,132
240,455,120,408,125
241,454,120,378,116
242,452,119,416,128
243,449,118,448,138
244,425,112,405,124
