,cx,cxROI,cy,cyROI
0,377,120,735,488
1,454,145,699,465
2,514,164,633,421
3,558,178,583,387
4,602,192,554,368
5,438,139,540,359
6,461,147,460,306
7,476,152,412,274
8,487,155,373,248
9,386,123,535,355
10,393,125,444,295
11,400,127,387,257
12,405,129,341,226
13,337,107,548,364
14,329,105,459,305
15,327,104,406,270
16,328,104,363,241
17,291,92,578,384
18,257,82,517,343
19,236,75,477,317
20,222,70,441,293
21,399,160,655,335
22,483,194,590,302
23,546,219,509,260
24,594,238,458,234
25,636,255,427,218
26,485,195,425,217
27,507,203,353,180
28,521,209,305,156
29,533,214,264,135
30,440,177,419,214
31,448,180,341,174
32,460,185,295,151
33,472,189,256,131
34,396,159,425,217
35,397,159,352,180
36,402,161,302,154
37,408,164,259,132
38,352,141,447,229
39,329,132,387,198
40,314,126,348,178
41,304,122,311,159
42,402,158,547,289
43,488,192,487,257
44,561,221,417,220
45,610,240,367,194
46,651,256,333,176
47,510,201,325,171
48,533,210,254,134
49,547,215,208,110
50,561,221,166,87
51,466,183,315,166
52,479,188,238,125
53,492,194,191,101
54,507,200,153,80
55,422,166,317,167
56,426,168,247,130
57,433,170,198,104
58,442,174,155,82
59,376,148,336,177
60,362,142,277,146
61,351,138,239,126
62,345,136,200,105
63,416,149,489,250
64,494,177,460,235
65,563,201,398,203
66,613,219,347,177
67,652,233,321,164
68,514,184,293,150
69,540,193,227,116
70,553,198,187,95
71,563,201,154,78
72,471,168,282,144
73,486,174,204,104
74,495,177,157,80
75,501,179,120,61
76,429,153,287,147
77,430,154,214,109
78,433,155,171,87
79,438,157,135,69
80,386,138,306,156
81,364,130,252,129
82,350,125,216,110
83,340,121,181,92
84,422,150,491,248
85,497,177,466,236
86,565,201,401,203
87,613,218,355,179
88,654,233,333,168
89,514,183,298,151
90,540,192,232,117
91,553,197,191,96
92,563,201,158,80
93,470,167,287,145
94,485,173,210,106
95,494,176,162,82
96,501,178,126,63
97,428,152,293,148
98,432,154,218,110
99,436,155,175,88
100,440,157,140,70
101,386,137,314,159
102,362,129,260,131
103,348,124,223,113
104,340,121,189,95
105,424,150,490,247
106,498,177,465,234
107,565,200,404,203
108,612,217,358,180
109,652,231,335,168
110,513,182,300,151
111,540,191,234,117
112,553,196,193,97
113,562,199,159,80
114,469,166,289,145
115,485,172,212,106
116,494,175,164,82
117,500,177,127,64
118,428,152,295,148
119,431,153,220,110
120,435,154,177,89
121,439,156,142,71
122,386,137,315,158
123,363,129,262,132
124,349,124,226,113
125,340,120,191,96
126,423,149,491,244
127,495,174,467,232
128,560,197,407,202
129,606,213,360,179
130,647,228,338,168
131,512,180,304,151
132,539,190,238,118
133,551,194,197,98
134,560,197,163,81
135,469,165,293,146
136,485,171,217,108
137,494,174,169,84
138,499,176,131,65
139,428,151,299,149
140,432,152,225,112
141,437,154,181,90
142,441,155,144,71
143,385,135,319,159
144,361,127,266,132
145,347,122,230,114
146,338,119,196,97
147,426,147,492,244
148,499,172,467,232
149,562,194,404,200
150,610,211,358,178
151,651,225,338,168
152,514,177,309,153
153,541,187,245,121
154,554,191,205,101
155,564,195,173,86
156,473,163,298,148
157,491,169,222,110
158,501,173,176,87
159,507,175,138,68
160,433,149,302,150
161,440,152,228,113
162,446,154,184,91
163,452,156,148,73
164,392,135,321,159
165,368,127,268,133
166,354,122,232,115
167,344,119,198,98
168,429,148,491,243
169,501,173,466,231
170,564,195,405,200
171,610,211,360,178
172,650,224,337,167
173,516,178,311,154
174,540,186,246,121
175,553,191,205,101
176,563,194,172,85
177,475,164,300,148
178,490,169,224,111
179,500,173,177,87
180,507,175,139,68
181,434,150,304,150
182,440,152,231,114
183,447,154,188,93
184,453,156,153,75
185,393,136,323,160
186,369,127,270,133
187,355,122,234,116
188,346,119,200,99
189,431,148,495,243
190,502,173,472,232
191,563,194,413,203
192,608,209,367,180
193,647,223,342,168
194,517,178,316,155
195,542,187,251,123
196,554,191,210,103
197,563,194,177,87
198,476,164,305,149
199,492,169,228,112
200,501,173,181,88
201,507,175,143,70
202,435,150,309,151
203,442,152,235,115
204,447,154,192,94
205,452,156,157,77
206,394,136,329,161
207,370,127,277,136
208,355,122,241,118
209,344,118,207,101
210,436,150,502,245
211,506,174,478,233
212,566,195,421,205
213,609,210,375,183
214,646,223,349,170
215,518,178,324,158
216,544,187,258,126
217,558,192,217,106
218,567,195,184,89
219,478,165,313,153
220,495,170,235,114
221,504,174,186,90
222,509,175,148,72
223,437,150,317,154
224,443,152,242,118
225,449,155,197,96
226,454,156,161,78
227,396,136,337,164
228,371,128,284,138
229,356,122,247,120
230,345,119,213,104
231,440,152,507,249
232,511,176,483,237
233,572,197,424,208
234,615,212,379,186
235,653,225,356,175
236,523,181,328,161
237,550,190,262,128
238,564,195,222,109
239,573,198,188,92
240,483,167,316,155
241,500,173,239,117
242,509,176,191,93
243,514,177,152,74
244,443,153,320,157
245,448,155,244,119
246,453,156,198,97
247,458,158,161,79
248,403,139,340,167
249,376,130,287,141
250,361,124,250,122
251,351,121,215,105
252,443,154,508,249
253,513,178,482,236
254,574,200,421,206
255,620,216,376,184
256,661,230,354,173
257,525,182,327,160
258,550,191,261,127
259,563,196,221,108
260,572,199,186,91
261,484,168,316,154
262,500,174,239,117
263,510,177,191,93
264,516,179,150,73
265,444,154,321,157
266,451,157,245,120
267,457,159,200,98
268,463,161,163,79
269,403,140,342,167
270,379,132,288,141
271,364,126,250,122
272,354,123,214,104
273,446,154,509,248
274,515,178,483,235
275,575,199,423,206
276,618,214,378,184
277,656,227,356,173
278,528,183,327,159
279,553,191,262,127
280,566,196,222,108
281,575,199,189,92
282,487,168,316,154
283,505,175,239,116
284,515,178,192,93
285,521,180,153,74
286,448,155,321,156
287,456,158,245,119
288,462,160,201,97
289,466,161,164,79
290,407,141,341,166
291,383,132,288,140
292,368,127,250,121
293,357,123,214,104
294,448,155,508,247
295,517,178,481,234
296,577,199,421,205
297,620,214,377,183
298,658,227,354,172
299,531,183,327,159
300,556,192,262,127
301,569,196,222,108
302,579,200,189,92
303,490,169,316,154
304,507,175,240,117
305,516,178,192,93
306,523,181,153,74
307,450,155,320,156
308,457,158,245,119
309,463,160,200,97
310,468,161,163,79
311,409,141,340,165
312,385,133,287,139
313,371,128,249,121
314,361,124,214,104
315,449,156,510,247
316,517,180,483,234
317,576,201,423,205
318,619,216,378,183
319,656,229,355,172
320,530,185,326,158
321,554,193,261,126
322,568,198,221,107
323,578,201,187,90
324,490,171,316,153
325,507,177,240,116
326,517,180,193,93
327,523,182,153,74
328,451,157,321,155
329,458,159,246,119
330,465,162,201,97
331,470,164,163,79
332,410,143,341,165
333,386,134,287,139
334,372,129,249,120
335,361,126,212,102
336,449,156,510,248
337,518,180,483,235
338,578,201,422,205
339,621,216,376,183
340,659,229,353,172
341,531,185,326,158
342,556,193,261,127
343,569,198,222,108
344,579,201,188,91
345,491,171,316,154
346,507,176,240,117
347,517,180,193,94
348,524,182,153,74
349,451,157,321,156
350,458,159,245,119
351,465,162,201,97
352,470,163,164,79
353,411,143,342,166
354,387,134,288,140
355,373,129,250,121
356,363,126,213,103
357,448,156,510,247
358,516,180,484,235
359,576,201,425,206
360,618,215,378,183
361,656,229,352,171
362,531,185,328,159
363,555,193,262,127
364,568,198,221,107
365,578,201,187,90
366,491,171,317,154
367,508,177,241,117
368,517,180,193,93
369,524,182,153,74
370,452,157,322,156
371,459,160,246,119
372,465,162,201,97
373,471,164,163,79
374,411,143,342,166
375,387,135,288,140
376,373,130,250,121
377,364,127,214,104
378,449,156,511,249
379,518,180,484,235
380,578,201,423,206
381,622,216,378,184
382,660,229,355,173
383,532,185,329,160
384,556,193,263,128
385,569,198,223,108
386,578,201,189,92
387,492,171,319,155
388,509,177,243,118
389,518,180,195,95
390,524,182,155,75
391,452,157,324,157
392,460,160,248,120
393,466,162,203,98
394,471,164,165,80
395,411,143,344,167
396,386,134,291,141
397,372,129,253,123
398,362,126,217,105
399,448,156,512,249
400,517,180,486,236
401,577,201,425,207
402,620,216,379,184
403,658,229,356,173
404,530,185,329,160
405,554,193,263,128
406,568,198,223,108
407,578,201,189,92
408,490,171,319,155
409,506,176,242,117
410,515,179,194,94
411,522,182,154,75
412,451,157,325,158
413,458,159,249,121
414,465,162,204,99
415,471,164,166,80
416,410,143,345,168
417,386,134,292,142
418,372,129,254,123
419,362,126,218,106
420,447,156,516,250
421,516,180,489,237
422,575,201,428,208
423,619,216,381,185
424,658,230,357,173
425,531,185,332,161
426,555,194,266,129
427,569,199,225,109
428,579,202,192,93
429,491,171,321,156
430,507,177,244,118
431,516,180,196,95
432,523,183,156,75
433,451,157,327,158
434,458,160,250,121
435,464,162,204,99
436,469,164,167,81
437,410,143,348,169
438,385,134,294,142
439,370,129,256,124
440,360,125,219,106
441,448,157,517,250
442,516,181,490,237
443,575,202,429,207
444,616,216,383,185
445,651,228,357,173
446,529,185,332,160
447,554,194,265,128
448,567,199,225,109
449,577,202,191,92
450,490,172,321,155
451,506,177,244,118
452,515,181,196,95
453,522,183,156,75
454,450,158,327,158
455,457,160,251,121
456,464,163,206,99
457,470,165,168,81
458,410,144,349,169
459,385,135,295,142
460,370,130,257,124
461,360,126,221,107
462,449,157,517,251
463,518,181,489,237
464,577,201,427,207
465,620,217,382,185
466,657,229,360,175
467,530,185,333,161
468,555,194,267,129
469,569,199,227,110
470,579,202,193,93
471,490,171,323,157
472,506,177,246,119
473,516,180,197,95
474,522,182,157,76
475,450,157,329,159
476,457,159,251,122
477,464,162,206,100
478,470,164,168,81
479,409,143,350,170
480,384,134,296,143
481,369,129,257,124
482,359,125,221,107
483,446,157,519,252
484,515,181,491,238
485,574,202,431,209
486,615,216,385,187
487,651,229,359,174
488,529,186,334,162
489,553,194,267,129
490,567,199,227,110
491,578,203,192,93
492,489,172,324,157
493,505,177,247,120
494,514,181,199,96
495,521,183,158,76
496,450,158,329,159
497,456,160,253,122
498,463,163,207,100
499,468,164,168,81
500,409,144,350,170
501,384,135,296,143
502,369,130,258,125
503,359,126,220,106
504,446,156,521,251
505,514,180,491,237
506,572,200,431,208
507,612,214,384,185
508,648,227,358,173
509,528,185,337,162
510,552,193,271,130
511,565,198,230,111
512,576,202,196,94
513,488,171,327,158
514,504,176,250,120
515,514,180,201,97
516,520,182,161,77
517,449,157,332,160
518,456,159,255,123
519,463,162,209,101
520,469,164,170,82
521,408,143,354,171
522,383,134,299,144
523,368,129,260,125
524,359,125,223,107
525,445,155,520,250
526,513,178,491,236
527,570,198,430,207
528,610,212,383,184
529,644,224,357,172
530,525,182,337,162
531,549,191,271,130
532,562,195,232,111
533,573,199,198,95
534,486,169,327,157
535,502,174,250,120
536,512,178,203,97
537,519,180,163,78
538,447,155,332,160
539,455,158,255,122
540,462,160,210,101
541,468,163,173,83
542,407,141,352,169
543,383,133,298,143
544,369,128,260,125
545,359,125,223,107
546,439,132,522,245
547,504,151,490,230
548,556,167,427,201
549,587,177,377,177
550,611,184,343,161
551,518,156,349,164
552,537,161,291,137
553,552,166,260,122
554,567,170,233,109
555,484,145,338,159
556,500,150,277,130
557,518,156,242,113
558,538,162,213,100
559,448,135,339,159
560,458,138,276,129
561,476,143,239,112
562,496,149,208,97
563,410,123,351,165
564,393,118,296,139
565,386,116,258,121
566,385,116,221,104
567,436,129,514,241
568,502,149,485,227
569,552,163,422,198
570,580,172,370,173
571,599,177,331,155
572,512,152,352,165
573,530,157,300,140
574,546,162,276,129
575,562,166,258,121
576,480,142,342,160
577,493,146,287,134
578,511,151,264,123
579,531,157,252,118
580,447,132,343,161
581,456,135,287,134
582,476,141,260,122
583,498,147,246,115
584,410,121,351,164
585,396,117,296,138
586,393,116,255,119
587,398,118,220,103
588,425,133,489,226
589,491,154,466,216
590,537,168,400,185
591,560,175,343,159
592,557,174,302,140
593,503,157,341,158
594,519,162,288,133
595,529,166,308,142
596,528,165,338,156
597,472,148,331,153
598,485,152,272,126
599,497,156,305,141
600,496,155,346,160
601,440,138,327,151
602,445,139,263,122
603,460,144,287,133
604,466,146,319,147
605,407,127,329,152
606,406,127,277,128
607,412,129,242,112
608,418,131,211,97
609,425,130,479,234
610,491,151,455,223
611,535,164,396,194
612,556,171,341,167
613,552,169,299,146
614,501,154,337,165
615,514,158,285,139
616,523,160,308,151
617,520,160,339,166
618,469,144,328,160
619,482,148,271,132
620,493,151,305,149
621,490,150,345,169
622,438,134,323,158
623,442,136,259,126
624,456,140,286,140
625,460,141,321,157
626,405,124,324,158
627,403,124,272,133
628,410,126,238,116
629,417,128,209,102
630,417,118,471,230
631,481,136,450,220
632,528,150,390,190
633,547,155,333,162
634,530,150,295,144
635,493,140,328,160
636,505,143,279,136
637,510,145,309,151
638,504,143,342,167
639,459,130,319,155
640,470,133,267,130
641,475,135,307,150
642,468,133,348,170
643,426,121,314,153
644,428,121,255,124
645,440,125,287,140
646,442,125,322,157
647,393,111,316,154
648,390,110,264,129
649,395,112,231,112
650,400,113,202,98
651,414,126,470,219
652,474,144,444,207
653,516,157,381,177
654,528,161,327,152
655,509,155,291,135
656,477,145,321,149
657,484,147,277,129
658,489,149,313,146
659,488,149,349,162
660,442,135,315,147
661,448,136,268,125
662,454,138,313,146
663,451,137,355,165
664,406,124,315,147
665,405,123,257,119
666,420,128,293,136
667,427,130,331,154
668,371,113,321,149
669,363,110,267,124
670,364,111,234,109
671,366,111,203,94
672,409,125,473,222
673,472,145,449,211
674,514,158,382,179
675,526,161,323,152
676,503,154,289,136
677,473,145,321,151
678,480,147,276,129
679,483,148,316,148
680,478,147,353,166
681,437,134,316,148
682,441,135,267,125
683,447,137,315,148
684,444,136,357,168
685,401,123,316,148
686,397,122,259,121
687,411,126,299,140
688,419,128,339,159
689,366,112,324,152
690,357,109,270,127
691,357,109,235,110
692,359,110,203,95
693,408,123,479,147
694,467,141,449,138
695,507,153,380,117
696,517,156,322,99
697,490,148,289,89
698,463,140,319,98
699,468,141,277,85
700,474,143,319,98
701,475,143,357,110
702,427,129,318,98
703,431,130,274,84
704,439,133,325,100
705,439,133,367,113
706,391,118,324,99
707,388,117,273,84
708,404,122,320,98
709,414,125,361,111
710,356,107,335,103
711,344,104,282,86
712,342,103,248,76
713,341,103,215,66
714,410,102,483,148
715,466,116,446,137
716,498,124,374,115
717,504,126,317,97
718,477,119,287,88
719,451,112,317,97
720,453,113,277,85
721,464,116,321,98
722,468,117,359,110
723,415,103,321,98
724,416,104,278,85
725,431,107,330,101
726,434,108,371,114
727,380,95,330,101
728,375,93,283,87
729,396,99,331,102
730,408,102,370,114
731,345,86,346,106
732,332,83,294,90
733,331,82,261,80
734,330,82,228,70
735,408,102,486,149
736,465,116,446,137
737,497,125,375,115
738,502,126,318,98
739,474,119,288,88
740,448,112,320,98
741,450,113,280,86
742,460,115,322,99
743,462,116,361,111
744,412,103,323,99
745,413,103,280,86
746,426,107,332,102
747,429,107,374,115
748,376,94,333,102
749,371,93,283,87
750,391,98,330,101
751,403,101,369,113
752,341,85,350,107
753,330,83,297,91
754,328,82,264,81
755,328,82,232,71
756,410,104,491,151
757,457,116,448,138
758,479,121,372,114
759,480,122,317,97
760,453,115,289,89
761,428,109,319,98
762,426,108,279,86
763,445,113,325,100
764,454,115,364,112
765,394,100,329,101
766,394,100,287,88
767,415,105,344,106
768,420,106,385,118
769,360,91,346,106
770,359,91,304,93
771,384,97,356,109
772,395,100,393,121
773,327,83,369,113
774,314,79,316,97
775,319,81,285,87
776,322,82,255,78
777,411,106,502,233
778,450,116,452,210
779,460,118,373,173
780,455,117,319,148
781,428,110,295,137
782,405,104,326,151
783,401,103,285,132
784,425,109,334,155
785,437,113,372,173
786,372,96,342,159
787,371,95,300,139
788,400,103,357,166
789,409,105,395,183
790,342,88,366,170
791,341,88,323,150
792,372,96,371,172
793,386,99,404,187
794,314,81,395,183
795,298,77,346,160
796,304,78,316,147
797,308,79,286,133
798,411,107,515,238
799,444,115,462,214
800,447,116,384,178
801,438,114,330,153
802,410,106,305,141
803,380,99,339,157
804,378,98,298,138
805,411,107,340,157
806,426,111,376,174
807,349,91,359,166
808,353,92,319,147
809,392,102,369,171
810,407,106,405,187
811,323,84,387,179
812,330,86,349,161
813,367,95,392,181
814,381,99,423,196
815,299,78,422,195
816,291,75,378,175
817,301,78,350,162
818,305,79,323,149
819,416,109,526,247
820,448,118,470,221
821,448,118,388,182
822,438,115,332,156
823,408,107,312,146
824,372,98,342,161
825,378,99,304,143
826,414,109,348,163
827,430,113,384,180
828,341,90,364,171
829,354,93,321,151
830,396,104,373,175
831,408,107,410,193
832,317,83,394,185
833,332,87,354,166
834,372,98,397,186
835,386,101,427,201
836,299,78,432,203
837,294,77,389,183
838,305,80,360,169
839,309,81,329,154
840,430,114,540,253
841,460,122,479,224
842,458,121,399,187
843,448,119,345,161
844,421,111,324,152
845,364,96,362,169
846,387,102,320,150
847,423,112,363,170
848,435,115,399,187
849,333,88,386,181
850,366,97,340,159
851,408,108,388,182
852,420,111,423,198
853,314,83,419,196
854,350,92,376,176
855,387,102,414,194
856,395,104,443,207
857,307,81,459,215
858,318,84,413,193
859,333,88,385,180
860,336,89,356,167
861,435,115,543,251
862,462,123,483,224
863,458,122,406,188
864,449,119,353,163
865,428,114,326,151
866,351,93,371,172
867,390,103,325,150
868,424,112,367,170
869,427,113,396,183
870,323,86,397,184
871,372,99,343,159
872,414,110,391,181
873,419,111,422,195
874,310,82,429,199
875,360,95,379,175
876,399,106,420,194
877,403,107,449,208
878,310,82,467,216
879,327,87,416,192
880,344,91,390,180
881,348,92,362,167
882,452,121,547,256
883,476,127,487,228
884,469,125,411,192
885,459,122,355,166
886,442,118,328,153
887,336,90,384,180
888,396,106,333,156
889,433,116,373,175
890,433,116,401,188
891,310,83,411,192
892,394,105,350,164
893,436,116,397,186
894,435,116,425,199
895,308,82,440,206
896,396,106,381,178
897,433,116,423,198
898,428,114,453,212
899,325,87,472,221
900,371,99,421,197
901,397,106,406,190
902,404,108,390,183
903,459,126,557,267
904,484,133,464,222
905,476,131,394,189
906,465,128,348,167
907,448,123,327,157
908,335,92,389,186
909,413,114,334,160
910,448,123,368,176
911,446,123,397,190
912,324,89,420,201
913,420,116,355,170
914,453,125,392,188
915,452,125,420,201
916,336,92,453,217
917,432,119,392,188
918,459,126,424,203
919,454,125,452,217
920,368,101,488,234
921,421,116,431,207
922,454,125,398,191
923,476,131,368,176
924,461,106,556,272
925,481,110,456,223
926,471,108,385,188
927,462,106,335,164
928,450,103,324,158
929,330,76,390,191
930,412,94,332,162
931,449,103,363,177
932,449,103,388,190
933,324,74,422,206
934,425,97,354,173
935,459,105,389,190
936,459,105,413,202
937,343,79,456,223
938,440,101,392,192
939,463,106,424,207
940,457,105,451,221
941,380,87,490,240
942,435,100,431,211
943,469,108,396,194
944,495,114,364,178
945,456,128,546,267
946,453,128,448,219
947,439,124,371,181
948,436,123,318,155
949,453,128,308,151
950,325,91,379,185
951,415,117,318,155
952,444,125,345,169
953,438,123,368,180
954,335,94,417,204
955,441,124,348,170
