,cx,cxROI,cy,cyROI
0,314,116,672,448
1,389,144,643,429
2,453,167,578,386
3,495,183,524,350
4,533,197,490,327
5,386,142,478,319
6,408,151,400,267
7,418,154,350,233
8,423,156,308,205
9,336,124,472,315
10,343,127,383,255
11,345,127,326,217
12,344,127,281,187
13,288,106,484,323
14,283,104,400,267
15,281,104,349,233
16,279,103,308,205
17,241,89,513,342
18,214,79,454,303
19,194,71,417,278
20,179,66,382,255
21,305,117,604,305
22,383,147,552,279
23,447,172,484,244
24,491,189,434,219
25,525,202,402,203
26,390,150,392,198
27,412,159,321,162
28,423,163,274,138
29,432,166,234,118
30,345,133,383,193
31,356,137,306,154
32,362,139,253,127
33,369,142,209,105
34,302,116,390,197
35,305,117,318,160
36,306,118,268,135
37,308,118,227,114
38,258,99,414,209
39,238,91,362,183
40,223,86,326,164
41,213,82,291,147
42,303,109,531,267
43,379,137,489,246
44,444,160,428,215
45,487,176,377,190
46,518,187,345,173
47,394,142,331,166
48,420,152,266,134
49,429,155,225,113
50,436,158,191,96
51,353,127,323,162
52,369,133,250,126
53,373,135,204,102
54,377,136,166,83
55,313,113,328,165
56,320,116,260,131
57,323,117,218,109
58,328,118,184,92
59,272,98,348,175
60,252,91,300,151
61,240,87,267,134
62,233,84,236,118
63,311,107,504,248
64,382,131,475,234
65,444,153,418,206
66,489,168,371,182
67,518,178,340,167
68,397,137,324,159
69,421,145,259,127
70,430,148,219,107
71,436,150,186,91
72,355,122,316,155
73,369,127,242,119
74,376,129,196,96
75,381,131,163,80
76,315,108,323,159
77,319,110,252,124
78,323,111,213,105
79,327,112,183,90
80,274,94,342,168
81,256,88,294,144
82,244,84,261,128
83,236,81,230,113
84,317,106,493,238
85,385,129,466,225
86,444,148,409,198
87,485,162,364,176
88,512,171,333,161
89,399,133,320,155
90,420,140,258,125
91,428,143,220,106
92,434,145,188,91
93,358,119,313,151
94,370,124,242,117
95,375,125,199,96
96,379,127,166,80
97,319,106,319,154
98,321,107,253,122
99,324,108,215,104
100,327,109,185,89
101,279,93,338,163
102,261,87,292,141
103,249,83,261,126
104,241,80,233,112
105,319,105,492,235
106,386,127,465,222
107,442,146,410,196
108,480,159,364,174
109,508,168,335,160
110,397,131,323,154
111,418,138,262,125
112,427,141,224,107
113,434,143,192,92
114,357,118,316,151
115,368,121,248,118
116,374,123,204,97
117,379,125,171,81
118,319,105,323,154
119,320,106,259,124
120,323,106,221,105
121,327,108,190,91
122,281,93,343,164
123,262,86,297,142
124,249,82,266,127
125,240,79,238,114
126,319,105,490,234
127,387,127,465,222
128,442,145,409,195
129,479,157,364,174
130,505,166,333,159
131,395,130,323,154
132,416,137,262,125
133,425,140,224,107
134,430,141,192,92
135,356,117,316,151
136,367,120,248,118
137,373,122,205,98
138,376,123,172,82
139,319,105,323,154
140,321,105,259,124
141,324,106,221,105
142,327,107,190,91
143,281,92,342,163
144,263,86,297,142
145,250,82,267,127
146,242,79,237,113
147,322,104,486,231
148,388,126,460,219
149,443,144,407,193
150,480,156,363,172
151,504,164,332,158
152,395,128,324,154
153,416,135,263,125
154,425,138,225,107
155,431,140,193,91
156,358,116,317,151
157,368,119,250,119
158,374,121,206,98
159,377,122,173,82
160,321,104,324,154
161,324,105,260,123
162,326,106,223,106
163,329,107,194,92
164,284,92,342,162
165,266,86,298,141
166,253,82,267,127
167,244,79,239,113
168,327,105,486,230
169,392,126,461,218
170,446,144,407,192
171,482,155,364,172
172,507,163,333,157
173,399,129,324,153
174,420,135,264,125
175,429,138,227,107
176,434,140,196,92
177,361,116,316,149
178,372,120,249,117
179,377,121,207,98
180,379,122,175,82
181,324,104,322,152
182,326,105,259,122
183,328,106,223,105
184,331,107,194,91
185,288,93,341,161
186,268,86,297,140
187,256,82,268,126
188,248,80,240,113
189,354,101,488,227
190,418,119,463,216
191,468,134,403,188
192,500,143,356,166
193,521,149,325,151
194,430,123,332,154
195,441,126,278,129
196,443,127,245,114
197,444,127,215,100
198,395,113,325,151
199,402,115,269,125
200,407,116,236,110
201,411,117,208,97
202,361,103,328,153
203,363,104,271,126
204,367,105,237,110
205,373,106,207,96
206,325,93,342,159
207,305,87,299,139
208,293,84,271,126
209,286,82,242,112
210,377,108,480,231
211,437,125,452,217
212,479,137,397,191
213,502,143,348,167
214,511,146,310,149
215,454,130,341,164
216,460,131,294,141
217,461,132,300,144
218,458,131,322,155
219,422,120,333,160
220,422,120,276,133
221,428,122,285,137
222,428,122,313,150
223,389,111,330,159
224,385,110,275,132
225,395,113,281,135
226,402,115,301,145
227,357,102,336,161
228,348,99,291,140
229,345,98,261,125
230,344,98,237,114
231,382,105,463,219
232,443,121,438,208
233,484,133,388,184
234,502,138,339,161
235,494,135,301,142
236,468,128,339,161
237,479,131,292,138
238,474,130,312,148
239,465,127,340,161
240,437,120,331,157
241,445,122,284,134
242,444,122,312,148
243,437,120,347,164
244,406,111,326,154
245,410,112,276,131
246,416,114,296,140
247,417,114,325,154
248,376,103,326,154
249,374,102,285,135
250,375,103,257,122
251,377,103,235,111
252,386,102,450,215
253,445,118,429,204
254,488,129,385,183
255,508,134,336,160
256,498,132,300,143
257,471,125,336,160
258,482,128,292,139
259,475,126,314,150
260,464,123,342,163
261,441,117,327,156
262,450,119,285,136
263,446,118,314,150
264,438,116,349,166
265,412,109,321,153
266,418,111,272,129
267,425,112,292,139
268,427,113,320,152
269,382,101,320,152
270,381,101,280,133
271,383,101,254,121
272,386,102,234,111
273,393,103,447,210
274,450,118,428,201
275,493,129,383,180
276,510,133,336,158
277,496,130,303,142
278,474,124,336,158
279,485,127,294,138
280,477,125,318,149
281,468,122,346,162
282,445,116,327,153
283,454,119,286,134
284,449,117,317,149
285,441,115,350,164
286,416,109,322,151
287,422,110,274,129
288,429,112,293,137
289,431,113,320,150
290,386,101,322,151
291,384,100,282,132
292,386,101,256,120
293,390,102,235,110
294,402,98,445,207
295,459,112,428,199
296,499,122,385,179
297,516,126,338,157
298,501,122,306,142
299,480,117,339,158
300,491,120,300,140
301,482,117,325,151
302,472,115,353,164
303,452,110,330,154
304,461,112,290,135
305,455,111,320,149
306,447,109,354,165
307,422,103,324,151
308,428,104,277,129
309,434,106,292,136
310,436,106,316,147
311,392,95,322,150
312,392,95,282,131
313,395,96,256,119
314,398,97,236,110
315,410,93,453,139
316,464,105,436,134
317,505,115,395,121
318,520,118,350,107
319,505,115,320,98
320,482,109,349,107
321,493,112,311,95
322,487,111,335,103
323,479,109,363,111
324,454,103,340,104
325,464,105,298,91
326,459,104,329,101
327,450,102,363,111
328,425,96,334,102
329,430,98,285,87
330,434,99,306,94
331,437,99,333,102
332,395,90,333,102
333,395,90,291,89
334,398,90,264,81
335,403,91,242,74
336,409,93,457,140
337,460,105,444,136
338,504,115,400,123
339,520,119,353,108
340,506,116,320,98
341,480,110,350,107
342,491,112,313,96
343,483,110,339,104
344,474,108,368,113
345,451,103,341,105
346,460,105,300,92
347,455,104,334,102
348,447,102,369,113
349,422,96,335,103
350,425,97,287,88
351,431,98,308,94
352,435,99,335,103
353,394,90,335,103
354,394,90,293,90
355,397,91,267,82
356,402,92,244,75
357,407,93,468,218
358,462,106,453,211
359,504,116,412,192
360,521,120,366,170
361,504,116,335,156
362,480,110,362,168
363,492,113,325,151
364,484,111,353,164
365,474,109,383,178
366,452,104,353,164
367,463,106,312,145
368,456,105,348,162
