,cx,cxROI,cy,cyROI
0,310,89,557,274
1,365,105,544,268
2,417,120,490,241
3,443,128,438,215
4,432,124,398,196
5,390,112,425,209
6,406,117,374,184
7,404,116,387,190
8,398,115,417,205
9,351,101,415,204
10,367,106,356,175
11,367,106,381,187
12,363,104,420,207
13,312,90,413,203
14,314,90,349,172
15,323,93,362,178
16,331,95,387,190
17,273,78,420,207
18,262,75,373,183
19,258,74,340,167
20,258,74,311,153
21,313,92,523,246
22,379,111,500,235
23,430,126,448,210
24,456,134,396,186
25,454,133,351,165
26,415,122,384,180
27,432,127,336,158
28,428,126,349,164
29,416,122,377,177
30,379,111,374,176
31,393,115,324,152
32,389,114,348,163
33,378,111,383,180
34,343,101,370,174
35,348,102,314,147
36,354,104,329,154
37,356,104,358,168
38,305,89,374,176
39,299,88,326,153
40,299,88,295,138
41,303,89,270,127
42,315,85,492,230
43,379,102,474,221
44,430,116,425,198
45,454,123,370,173
46,440,119,333,155
47,411,111,364,170
48,428,116,315,147
49,421,114,341,159
50,408,110,373,174
51,378,102,352,164
52,394,106,302,141
53,390,105,337,157
54,379,102,376,175
55,345,93,345,161
56,355,96,290,135
57,359,97,316,147
58,359,97,349,163
59,312,84,345,161
60,312,84,299,139
61,315,85,269,125
62,321,87,243,113
63,319,85,485,225
64,382,102,463,215
65,432,116,418,194
66,456,122,367,170
67,442,119,327,152
68,412,111,360,167
69,425,114,314,146
70,416,112,338,157
71,404,108,369,171
72,379,102,349,162
73,391,105,302,140
74,384,103,335,155
75,374,100,374,174
76,345,92,342,159
77,353,95,287,133
78,357,96,308,143
79,358,96,339,157
80,312,84,342,159
81,311,83,295,137
82,315,84,264,122
83,320,86,240,111
84,313,89,475,222
85,374,107,460,215
86,429,123,411,192
87,451,129,357,167
88,430,123,320,150
89,407,116,354,166
90,422,120,309,145
91,410,117,340,159
92,398,114,372,174
93,373,106,342,160
94,387,110,295,138
95,378,108,334,156
96,369,105,374,175
97,340,97,336,157
98,347,99,280,131
99,352,100,304,142
100,355,101,334,156
101,307,88,335,157
102,308,88,289,135
103,310,88,258,121
104,313,89,232,108
105,306,88,471,219
106,366,105,454,211
107,420,121,405,189
108,439,126,350,163
109,418,120,314,146
110,399,115,347,161
111,414,119,305,142
112,403,116,335,156
113,391,112,368,171
114,364,104,336,156
115,379,109,290,135
116,369,106,330,154
117,357,102,370,172
118,331,95,329,153
119,338,97,275,128
120,343,98,300,140
121,345,99,331,154
122,297,85,329,153
123,297,85,282,131
124,299,86,252,117
125,303,87,226,105
126,305,81,467,217
127,365,97,451,210
128,419,111,403,188
129,437,116,348,162
130,416,110,313,146
131,397,105,344,160
132,410,109,302,140
133,396,105,334,155
134,384,102,367,171
135,362,96,333,155
136,376,100,287,133
137,365,97,327,152
138,353,94,367,171
139,329,87,327,152
140,334,88,273,127
141,338,90,299,139
142,340,90,331,154
143,296,78,327,152
144,294,78,280,130
145,295,78,250,116
146,299,79,224,104
147,293,83,459,213
148,353,100,442,205
149,406,116,393,182
150,422,120,338,157
151,400,114,306,142
152,384,109,336,156
153,396,113,296,137
154,386,110,328,152
155,374,106,361,167
156,350,100,326,151
157,362,103,282,131
158,352,100,323,150
159,340,97,363,168
160,315,90,320,148
161,323,92,266,123
162,325,92,289,134
163,325,92,318,147
164,281,80,321,149
165,281,80,275,127
166,281,80,244,113
