,cx,cxROI,cy,cyROI
0,342,111,651,409
1,404,132,650,408
2,461,150,617,388
3,492,161,576,362
4,512,167,533,335
5,427,139,499,313
6,447,146,436,274
7,460,150,393,247
8,469,153,356,223
9,378,123,482,303
10,389,127,414,260
11,397,129,365,229
12,402,131,324,203
13,330,108,486,305
14,332,108,423,266
15,335,109,380,239
16,338,110,345,217
17,283,92,507,318
18,260,85,452,284
19,243,79,413,259
20,230,75,377,237
21,339,116,608,301
22,415,142,584,289
23,474,163,551,273
24,513,176,514,254
25,547,188,485,240
26,442,152,434,215
27,473,162,371,183
28,488,168,329,163
29,500,172,291,144
30,401,138,415,205
31,426,146,346,171
32,443,152,301,149
33,458,157,261,129
34,357,122,413,204
35,372,128,348,172
36,386,132,306,151
37,400,137,271,134
38,309,106,426,211
39,302,104,372,184
40,304,104,337,167
41,310,106,308,152
42,367,126,557,276
43,437,150,541,268
44,502,173,510,252
45,542,187,475,235
46,574,198,450,223
47,478,165,396,196
48,511,176,340,168
49,526,181,307,152
50,537,185,278,137
51,441,152,378,187
52,468,161,312,154
53,482,166,271,134
54,492,169,239,118
55,401,138,375,185
56,412,142,309,153
57,421,145,268,132
58,431,148,233,115
59,354,122,383,189
60,346,119,330,163
61,342,118,298,147
62,343,118,269,133
63,376,127,541,265
64,446,151,530,260
65,508,172,498,244
66,548,186,462,227
67,572,194,433,212
68,481,163,391,192
69,509,172,333,163
70,521,177,298,146
71,530,180,270,132
72,445,151,374,183
73,465,158,304,149
74,474,161,262,128
75,481,163,230,113
76,406,137,371,182
77,419,142,306,150
78,427,145,268,131
79,435,147,238,117
80,364,123,380,186
81,356,120,341,167
82,351,119,323,158
83,346,117,307,150
84,382,118,538,261
85,450,139,526,255
86,510,157,493,239
87,546,168,453,220
88,547,169,417,202
89,488,150,393,191
90,511,158,333,161
91,520,160,296,143
92,527,163,266,129
93,453,140,376,182
94,469,145,305,148
95,478,147,261,126
96,484,149,226,109
97,415,128,373,181
98,425,131,308,149
99,434,134,265,128
100,443,137,230,111
101,374,115,383,186
102,364,112,338,164
103,359,111,308,149
104,358,110,282,137
105,395,110,525,255
106,470,131,491,239
107,524,146,440,214
108,538,150,387,188
109,521,146,356,173
110,505,141,392,191
111,519,145,346,168
112,508,142,372,181
113,492,137,409,199
114,466,130,386,188
115,481,134,346,168
116,467,130,391,190
117,451,126,437,213
118,427,119,383,186
119,438,122,343,167
120,434,121,387,188
121,427,119,429,209
122,386,108,385,187
123,383,107,332,161
124,377,105,310,151
125,372,104,290,141
126,406,115,504,248
127,468,133,480,236
128,516,146,432,213
129,539,153,385,189
130,527,149,349,172
131,493,140,380,187
132,505,143,340,167
133,495,140,366,180
134,484,137,394,194
135,461,131,375,184
136,472,134,341,168
137,463,131,384,189
138,452,128,421,207
139,428,121,371,182
140,439,124,334,164
141,437,124,379,186
142,433,123,418,206
143,394,112,373,183
144,384,109,326,160
145,378,107,295,145
146,377,107,264,130
147,409,115,502,244
148,464,131,480,233
149,513,145,435,211
150,537,152,390,189
151,529,150,353,171
152,493,139,383,186
153,509,144,346,168
154,499,141,365,177
155,486,137,391,190
156,460,130,374,181
157,474,134,348,169
158,461,130,391,190
159,449,127,428,208
160,426,120,369,179
161,439,124,333,161
162,436,123,375,182
163,432,122,414,201
164,391,110,370,179
165,384,108,324,157
166,379,107,293,142
167,378,107,263,127
168,411,92,491,229
169,470,105,478,223
170,525,118,438,204
171,550,123,392,182
172,533,119,358,167
173,503,113,383,178
174,523,117,344,160
175,513,115,350,163
176,497,111,368,171
177,471,105,372,173
178,487,109,341,159
179,475,106,378,176
180,463,104,411,191
181,436,98,366,170
182,450,101,327,152
183,444,99,368,171
184,438,98,404,188
185,398,89,367,171
186,397,89,325,151
187,402,90,302,140
188,412,92,282,131
189,412,92,488,229
190,472,106,477,224
191,529,119,445,209
192,556,125,400,188
193,539,121,364,171
194,512,115,388,182
195,530,119,348,163
196,513,115,382,179
197,498,112,411,193
198,481,108,376,177
199,496,111,343,161
200,480,108,391,184
201,470,105,415,195
202,446,100,370,174
203,461,103,339,159
204,450,101,387,182
205,441,99,414,194
206,408,91,367,172
207,422,94,324,152
208,423,95,332,156
209,421,94,337,158
210,413,116,487,228
211,474,134,480,225
212,529,149,443,207
213,556,157,396,185
214,537,151,365,171
215,515,145,387,181
216,524,148,353,165
217,510,144,387,181
218,500,141,411,192
219,485,137,375,176
220,493,139,345,161
221,482,136,390,183
222,477,134,413,193
223,453,128,368,172
224,459,129,344,161
225,453,128,391,183
226,448,126,418,196
227,419,118,362,169
228,419,118,312,146
229,417,117,282,132
230,417,117,249,116
231,414,116,485,228
232,473,133,481,226
233,531,149,447,210
234,558,157,401,188
235,540,152,369,173
236,520,146,388,182
237,529,149,357,168
238,514,144,390,183
239,504,142,414,194
240,488,137,376,177
241,496,139,347,163
242,485,136,391,184
243,480,135,413,194
244,455,128,369,173
245,460,129,346,162
246,456,128,392,184
247,452,127,419,197
248,421,118,364,171
249,420,118,314,147
250,418,117,282,132
251,418,117,248,116
252,415,118,485,228
253,473,134,481,226
254,532,151,447,210
255,559,158,401,188
256,542,154,368,173
257,520,147,386,181
258,529,150,354,166
259,516,146,390,183
260,508,144,412,193
261,490,139,374,176
262,496,141,346,162
263,486,138,393,185
264,483,137,412,193
265,457,129,367,172
266,461,131,344,161
267,459,130,391,184
268,456,129,415,195
269,422,120,362,170
270,422,120,311,146
271,421,119,280,131
272,420,119,245,115
273,414,117,486,231
274,473,134,483,230
275,535,151,452,215
276,561,159,407,193
277,542,153,375,178
278,521,147,388,184
279,533,151,355,169
280,518,146,395,188
281,508,144,415,197
282,489,138,376,179
283,497,140,349,166
284,485,137,399,190
285,481,136,415,197
286,455,129,369,175
287,461,130,346,164
288,456,129,397,189
289,451,127,420,200
290,420,119,364,173
291,420,119,313,149
292,420,119,282,134
293,421,119,247,117
294,413,105,485,231
295,473,121,483,230
296,535,137,455,217
297,561,143,410,195
298,542,138,377,180
299,522,133,390,186
300,533,136,355,169
301,518,132,393,187
302,510,130,416,198
303,490,125,377,180
304,498,127,348,166
305,487,124,395,188
306,484,124,414,197
307,457,117,369,176
308,463,118,345,164
309,458,117,393,187
310,453,116,418,199
311,422,108,364,173
312,422,108,312,149
313,422,108,281,134
314,422,108,246,117
315,414,105,485,232
316,475,121,483,231
317,537,137,454,217
318,563,143,409,195
319,545,139,377,180
320,523,133,391,187
321,533,136,357,171
322,518,132,394,188
323,509,130,418,200
324,492,125,378,181
325,500,127,349,167
326,489,124,396,189
327,485,123,417,199
328,458,117,370,177
329,464,118,346,165
330,459,117,394,188
331,454,115,420,201
332,424,108,364,174
333,426,108,313,149
334,427,109,282,135
335,428,109,247,118
336,415,117,486,231
337,475,133,484,230
338,536,151,453,215
339,564,159,409,194
340,546,153,377,179
341,522,147,392,186
342,533,150,359,171
343,518,146,397,189
344,509,143,418,199
345,490,138,379,180
346,499,140,351,167
347,487,137,399,190
348,482,135,418,199
349,457,128,371,176
350,464,130,347,165
351,458,129,395,188
352,453,127,420,200
353,424,119,365,173
354,425,119,313,149
355,426,120,283,134
356,427,120,249,118
357,414,105,486,231
358,472,120,485,231
359,535,136,456,217
360,563,143,412,196
361,545,139,380,181
362,524,133,393,187
363,535,136,358,170
364,518,132,396,188
365,510,130,417,198
366,492,125,379,180
367,499,127,351,167
368,487,124,400,190
369,484,123,417,198
370,459,117,371,176
371,462,118,348,165
372,459,117,396,188
373,456,116,420,200
374,425,108,365,173
375,425,108,313,149
376,425,108,283,134
377,426,108,248,118
378,414,106,488,232
379,473,121,488,232
380,535,137,456,217
381,564,144,412,196
382,546,139,379,180
383,522,133,393,187
384,534,136,358,170
385,518,132,397,189
386,508,130,420,200
387,490,125,380,181
388,500,128,352,167
389,487,124,401,191
390,480,122,420,200
391,457,117,372,177
392,465,119,349,166
393,458,117,398,189
394,453,116,423,201
395,424,108,366,174
396,427,109,314,149
397,429,109,284,135
398,432,110,249,118
399,411,115,490,234
400,471,132,488,233
401,533,149,459,219
402,563,158,414,197
403,543,152,383,182
404,520,146,396,189
405,533,149,361,172
406,518,145,398,190
407,507,142,421,201
408,489,137,383,182
409,499,140,354,169
410,487,136,401,191
411,480,135,421,201
412,456,128,375,179
413,464,130,352,168
414,458,128,398,190
415,453,127,422,201
416,423,118,367,175
417,426,119,318,151
418,428,120,287,137
419,430,120,254,121
420,412,115,490,234
421,472,132,489,233
422,534,149,458,218
423,562,157,414,197
424,543,152,383,182
425,521,146,396,189
426,534,149,361,172
427,516,144,400,191
428,507,142,421,201
429,489,137,383,182
430,499,139,356,170
431,485,136,404,193
432,480,134,421,201
433,456,127,375,179
434,463,129,351,167
435,457,128,400,191
436,452,126,424,202
437,423,118,368,175
438,426,119,318,151
439,428,120,289,138
440,431,120,255,121
441,411,104,488,232
442,471,119,488,232
443,532,135,458,218
444,562,142,414,197
445,542,137,382,181
446,521,132,395,188
447,533,135,360,171
448,517,131,399,190
449,510,129,420,200
450,490,124,382,181
451,498,126,355,169
452,486,123,403,191
453,484,122,419,199
454,457,116,373,177
455,462,117,351,167
456,457,116,399,190
457,454,115,423,201
458,424,107,366,174
459,427,108,316,150
460,428,108,287,136
461,430,109,253,120
462,413,115,488,231
463,472,132,488,231
464,533,149,457,217
465,561,156,412,195
466,543,151,380,180
467,521,145,394,187
468,534,149,359,170
469,517,144,399,189
470,508,142,420,199
471,489,136,381,180
472,499,139,354,168
473,486,135,403,191
474,482,134,420,199
475,457,127,373,177
476,463,129,351,166
477,457,127,400,190
478,451,126,423,200
479,423,118,366,173
480,426,119,317,150
481,429,119,288,136
482,432,120,254,120
483,411,104,491,234
484,471,120,489,233
485,533,136,459,219
486,561,143,415,198
487,541,138,383,182
488,521,133,395,188
489,533,136,361,172
490,517,132,397,189
491,506,129,422,201
492,489,124,382,182
493,499,127,354,169
494,486,124,401,191
495,480,122,422,201
496,456,116,374,178
497,464,118,351,167
498,459,117,398,190
499,454,115,424,202
500,422,107,368,175
501,426,108,318,151
502,429,109,288,137
503,433,110,255,121
504,411,95,491,233
505,471,109,489,232
506,531,123,458,217
507,559,130,413,196
508,541,125,381,180
509,521,121,395,187
510,531,123,360,171
511,515,119,399,189
512,507,118,422,200
513,489,113,382,181
514,498,115,355,168
515,485,112,404,191
516,481,111,424,201
517,457,106,374,177
518,462,107,352,167
519,456,106,400,190
520,451,104,426,202
521,423,98,367,174
522,426,99,317,150
523,428,99,288,136
524,430,100,256,121
525,411,104,494,234
526,470,119,493,234
527,531,135,463,219
528,561,142,419,199
529,540,137,389,184
530,518,131,398,189
531,533,135,366,173
532,518,131,404,191
533,508,129,426,202
534,487,124,386,183
535,498,126,360,171
536,486,123,407,193
537,480,122,427,202
538,454,115,378,179
539,464,118,356,169
540,459,116,403,191
541,453,115,429,203
542,421,107,371,176
543,425,108,322,152
544,427,108,292,138
545,428,109,259,123
546,413,95,501,238
547,473,109,500,238
548,534,123,468,222
549,562,129,423,201
550,541,125,392,186
551,517,119,402,191
552,533,123,369,175
553,519,120,410,195
554,508,117,431,205
555,485,112,390,185
556,499,115,363,172
557,487,112,414,197
558,479,110,432,205
559,453,104,384,182
560,464,107,362,172
561,458,105,413,196
562,451,104,436,207
563,419,96,378,180
564,424,98,329,156
565,427,98,301,143
566,429,99,267,127
567,411,95,502,237
568,471,109,498,235
569,530,123,467,221
570,557,129,423,200
571,539,125,389,184
572,516,120,402,190
573,532,123,370,175
574,516,120,408,193
575,503,117,429,203
576,486,113,390,184
577,498,115,364,172
578,486,113,411,194
579,478,111,430,203
580,454,105,382,180
581,462,107,362,171
582,457,106,410,194
583,450,104,434,205
584,421,98,376,178
585,423,98,328,155
586,426,99,300,142
587,428,99,269,127
588,405,93,501,237
589,466,108,497,235
590,524,121,466,220
591,552,128,423,200
592,534,123,390,184
593,512,118,405,191
594,526,122,370,175
595,509,118,407,192
596,498,115,430,203
597,482,111,392,185
598,492,114,364,172
599,480,111,411,194
600,473,109,431,204
601,450,104,384,181
602,457,106,361,170
603,450,104,410,194
604,444,103,435,206
605,416,96,378,179
606,419,97,328,155
607,421,97,299,141
608,424,98,267,126
609,399,111,498,235
610,459,128,498,235
611,518,145,465,220
612,546,153,421,199
613,528,148,388,183
614,507,142,407,192
615,520,145,368,174
616,503,141,406,192
617,493,138,429,203
618,476,133,393,186
619,485,136,364,172
620,471,132,413,195
621,467,130,431,204
622,444,124,384,181
623,450,126,360,170
624,442,123,410,194
625,437,122,434,205
626,411,115,377,178
627,415,116,326,154
628,417,116,296,140
629,419,117,263,124
630,394,110,499,239
631,456,128,498,238
632,517,145,467,223
633,545,153,421,201
634,528,148,389,186
635,503,141,406,194
636,515,144,370,177
637,500,140,408,195
638,489,137,431,206
639,472,132,392,187
640,481,135,364,174
641,468,131,412,197
642,462,129,432,207
643,440,123,383,183
644,447,125,359,172
645,441,124,407,195
646,436,122,432,207
647,406,114,376,180
648,411,115,327,156
649,414,116,297,142
650,417,117,263,126
651,397,113,499,237
652,456,130,499,237
653,518,147,464,221
654,546,155,419,199
655,527,150,387,184
656,506,144,402,191
657,515,146,364,173
658,498,142,404,192
659,490,139,428,203
660,474,135,389,185
661,479,136,361,171
662,466,132,413,196
663,463,132,432,205
664,440,125,382,181
665,443,126,359,171
666,437,124,410,195
667,434,123,434,206
668,405,115,376,179
669,408,116,324,154
670,410,116,293,139
671,413,117,258,122
672,402,114,503,238
673,460,131,500,237
674,522,149,467,221
675,550,157,421,199
676,530,151,388,184
677,511,146,404,191
678,521,148,369,175
679,505,144,408,193
680,498,142,431,204
681,479,136,391,185
682,486,138,364,172
683,473,135,414,196
684,471,134,433,205
685,445,127,383,181
686,451,128,361,171
687,446,127,411,195
688,443,126,436,207
689,411,117,377,179
690,415,118,327,155
691,417,119,296,140
692,420,120,261,123
693,403,113,503,238
694,463,130,500,237
695,523,147,469,222
696,552,156,424,201
697,533,150,392,186
698,511,144,407,193
699,523,147,372,176
700,508,143,410,194
701,499,141,432,205
702,480,135,394,187
703,487,137,367,174
704,475,134,414,196
705,471,133,432,205
706,446,126,385,182
707,453,128,363,172
708,447,126,410,194
709,442,125,433,205
710,413,116,379,180
711,416,117,329,156
712,417,117,299,142
713,418,118,265,125
714,402,113,505,239
715,462,130,501,237
716,521,147,468,221
717,550,155,424,200
718,532,150,391,185
719,508,143,407,192
720,520,147,371,175
721,506,143,409,193
722,497,140,431,204
723,476,134,395,187
724,486,137,367,173
725,475,134,415,196
726,470,132,432,204
727,443,125,388,183
728,451,127,363,171
729,447,126,410,194
730,442,125,432,204
731,408,115,382,180
732,413,116,332,157
733,416,117,302,143
734,419,118,267,126
735,399,102,505,239
736,459,117,503,238
737,519,132,472,224
738,548,140,428,203
739,530,135,395,187
740,506,129,408,193
741,520,133,374,177
742,504,129,411,195
743,492,126,435,206
744,475,121,395,187
745,487,124,368,174
746,473,121,415,197
747,465,119,436,207
