,cx,cxROI,cy,cyROI
0,375,89,303,146
1,442,106,299,144
2,502,120,311,150
3,548,131,343,166
4,578,138,378,183
5,493,118,195,94
6,528,126,318,154
7,532,127,385,186
8,538,129,423,205
9,430,103,201,97
10,473,113,345,167
11,483,115,398,192
12,487,116,422,204
13,372,89,229,111
14,416,99,350,169
15,418,100,361,174
16,414,99,348,168
17,324,77,267,129
18,362,86,357,173
19,373,89,359,174
20,374,89,338,163
21,360,87,304,146
22,430,104,300,145
23,486,118,319,154
24,520,126,361,174
25,539,131,401,193
26,486,118,213,102
27,516,125,332,160
28,527,128,399,192
29,537,130,441,213
30,427,104,214,103
31,459,111,326,157
32,480,117,395,190
33,494,120,442,213
34,365,88,233,112
35,393,95,309,149
36,412,100,352,170
37,420,102,377,182
38,314,76,265,128
39,337,82,320,154
40,361,87,347,167
41,378,92,363,175
42,369,100,304,148
43,434,117,298,145
44,479,129,321,156
45,499,135,367,179
46,503,136,409,199
47,489,132,208,101
48,518,140,326,159
49,535,145,390,190
50,549,148,431,210
51,429,116,213,104
52,459,124,317,154
53,479,129,375,183
54,492,133,408,199
55,369,100,234,114
56,396,107,310,151
57,416,112,352,172
58,428,116,374,182
59,321,87,265,129
60,343,92,322,157
61,365,98,347,169
62,382,103,360,176
63,355,84,303,145
64,425,100,295,141
65,478,113,306,146
66,503,119,339,162
67,518,123,380,182
68,485,115,200,95
69,519,123,325,155
70,533,126,385,184
71,545,129,419,200
72,427,101,200,95
73,463,109,322,154
74,483,114,384,184
75,497,118,419,200
76,369,87,218,104
77,399,94,315,150
78,415,98,351,168
79,422,100,364,174
80,319,75,247,118
81,344,81,318,152
82,360,85,341,163
83,367,87,348,166
84,364,85,303,143
85,433,101,299,141
86,482,112,311,146
87,507,118,342,161
88,528,123,377,178
89,488,114,201,94
90,520,121,320,151
91,534,125,388,183
92,547,128,435,205
93,428,100,200,94
94,459,107,309,145
95,480,112,383,180
96,496,116,429,202
97,368,86,218,102
98,392,91,291,137
99,414,97,343,161
100,426,99,374,176
101,318,74,250,118
102,338,79,305,144
103,362,84,337,159
104,380,89,357,168
105,365,86,304,143
106,433,102,295,139
107,484,114,308,145
108,511,120,341,161
109,528,124,380,179
110,486,114,202,95
111,520,122,321,152
112,531,125,386,182
113,541,127,423,200
114,426,100,202,95
