,cx,cxROI,cy,cyROI
0,107,38,203,0
1,242,86,141,0
2,379,134,177,0
3,465,165,276,0
4,507,180,365,0
5,430,152,149,0
6,568,201,272,0
7,636,226,351,0
8,686,243,410,0
9,361,128,207,0
10,508,180,366,0
11,588,209,462,0
12,649,230,534,0
13,294,104,281,0
14,426,151,440,0
15,497,176,524,0
16,543,193,583,0
17,239,84,355,0
18,349,124,470,0
19,399,141,507,0
20,438,155,534,0
21,117,48,150,137
22,235,98,152,139
23,348,145,232,212
24,400,167,363,333
25,424,177,469,430
26,433,180,153,140
27,556,232,273,250
28,617,257,345,316
29,665,277,402,369
30,386,161,187,171
31,501,209,335,307
32,568,237,431,395
33,622,259,507,465
34,331,138,232,212
35,428,178,393,360
36,480,200,490,449
37,523,218,561,515
38,276,115,283,259
39,356,148,407,373
40,394,164,465,426
41,432,180,510,468
42,187,72,146,130
43,322,124,129,115
44,439,170,184,164
45,502,194,278,248
46,529,204,358,320
47,500,193,173,154
48,609,235,279,249
49,667,258,351,313
50,712,275,408,364
51,433,167,209,186
52,538,208,350,313
53,597,231,444,397
54,643,249,518,463
55,361,139,254,227
56,444,172,405,362
57,491,190,496,443
58,528,204,564,504
59,291,112,301,269
60,351,136,422,377
61,377,146,481,430
62,402,155,527,471
63,222,88,122,106
64,352,140,120,104
65,465,185,183,159
66,527,210,273,237
67,554,221,353,307
68,517,206,177,154
69,627,250,287,249
70,684,273,359,312
71,724,289,416,362
72,453,180,209,182
73,555,221,355,309
74,608,242,443,385
75,648,258,509,443
76,382,152,250,217
77,456,182,406,353
78,496,198,497,432
79,531,211,564,491
80,310,123,289,251
81,358,142,411,357
82,381,152,472,411
83,403,160,518,451
84,253,101,103,94
85,376,150,107,98
86,483,193,175,161
87,537,215,271,249
88,558,224,348,320
89,537,215,166,152
90,642,257,285,262
91,694,278,358,329
92,732,293,413,380
93,469,188,199,183
94,576,231,339,312
95,627,251,428,394
96,661,265,493,453
97,398,159,241,221
98,488,195,387,356
99,525,210,462,425
100,551,221,511,470
101,329,132,283,260
102,391,157,393,361
103,410,164,429,395
104,423,169,449,413
105,284,102,78,65
106,403,145,83,69
107,500,180,150,126
108,543,195,242,203
109,559,201,317,266
110,554,199,146,122
111,640,231,285,239
112,667,240,362,304
113,679,245,416,349
114,490,176,179,150
115,583,210,330,277
116,615,221,405,340
117,631,227,452,379
118,423,152,215,180
119,502,181,362,304
120,494,178,350,294
121,480,173,314,263
122,360,129,251,210
123,431,155,363,305
124,436,157,352,295
125,429,154,323,271
126,308,0,13,7
127,418,0,51,29
128,508,0,137,80
129,541,0,251,147
130,543,0,340,199
131,585,0,99,58
132,607,0,271,158
133,589,0,358,209
134,573,0,415,243
135,528,0,96,56
136,552,0,280,164
137,542,0,369,216
138,532,0,432,253
139,463,0,110,64
140,487,0,288,168
141,493,0,356,208
142,500,0,401,235
143,399,0,137,80
144,429,0,274,160
145,442,0,310,181
146,452,0,331,194
147,324,0,25,15
148,436,0,46,29
149,523,0,126,79
150,558,0,231,146
151,561,0,311,196
152,574,0,102,64
153,600,0,271,171
154,589,0,354,224
155,580,0,410,259
156,501,0,109,69
157,537,0,284,179
158,540,0,365,231
159,535,0,421,266
160,432,0,129,81
161,463,0,294,186
162,479,0,336,212
163,486,0,355,224
164,372,0,159,100
165,409,0,279,176
166,431,0,307,194
167,444,0,322,203
168,333,0,54,30
169,439,0,66,37
170,521,0,143,81
171,541,0,253,144
172,534,0,331,188
173,574,0,111,63
174,592,0,281,160
175,578,0,357,203
176,567,0,407,231
177,498,0,118,67
178,529,0,289,164
179,541,0,375,213
180,544,0,433,246
181,428,0,139,79
182,457,0,302,171
183,469,0,309,175
184,475,0,289,164
185,371,0,172,97
186,415,0,289,164
187,433,0,288,164
188,443,0,268,152
189,330,121,124,72
190,437,160,129,75
191,527,193,208,121
192,554,203,317,184
193,551,202,393,228
194,557,204,183,106
195,578,212,366,212
196,574,211,438,254
197,573,210,471,274
198,472,173,198,115
199,506,186,392,228
200,503,185,415,241
201,496,182,397,231
202,393,144,226,131
203,429,157,402,233
204,436,160,397,231
205,439,161,362,210
206,327,120,258,150
207,369,135,381,221
208,377,138,374,217
209,381,140,347,201
210,330,124,150,97
211,442,166,161,104
212,524,196,248,160
213,543,204,359,232
214,539,202,436,282
215,548,205,214,138
216,574,215,385,249
217,571,214,461,298
218,565,212,507,328
219,461,173,227,146
220,502,188,405,262
221,519,195,480,310
222,524,196,522,337
223,382,143,249,161
224,422,158,421,272
225,444,166,435,281
226,452,169,416,269
227,316,118,280,181
228,363,136,405,262
229,390,146,420,271
230,405,152,410,265
231,331,124,173,110
232,446,167,184,117
233,527,198,274,175
234,545,204,387,247
235,542,203,460,294
236,548,205,236,151
237,570,214,403,258
238,573,215,479,306
239,573,215,530,339
240,459,172,252,161
241,494,185,423,270
242,514,193,496,317
243,522,196,540,345
244,380,142,276,176
245,424,159,441,282
246,447,167,447,286
247,456,171,425,272
248,316,118,308,197
249,364,136,424,271
250,391,146,427,273
251,404,151,408,261
252,329,125,181,102
253,439,167,194,110
254,516,196,280,159
255,536,203,391,222
256,534,203,462,262
257,547,208,247,140
258,572,217,414,235
259,572,217,491,278
260,569,216,544,309
261,464,176,264,149
262,501,190,435,247
263,517,196,505,286
264,522,198,547,310
265,387,147,288,163
266,427,162,450,255
267,447,170,454,257
268,455,173,430,244
269,322,122,320,181
270,370,140,435,247
271,397,151,437,248
272,412,156,420,238
273,324,121,180,115
274,436,163,199,127
275,511,191,279,178
276,528,197,383,245
277,524,196,449,287
278,538,201,258,165
279,563,210,420,268
280,563,210,491,314
