,cx,cxROI,cy,cyROI
0,237,65,177,132
1,332,92,147,109
2,425,118,168,125
3,488,135,212,158
4,521,144,250,186
5,446,124,165,123
6,519,144,271,202
7,552,153,331,246
8,574,159,374,278
9,392,109,187,139
10,470,130,303,225
11,506,140,365,272
12,533,148,409,305
13,341,94,218,162
14,400,111,329,245
15,422,117,353,263
16,436,121,359,267
17,296,82,252,187
18,338,94,336,250
19,358,99,351,261
20,371,103,355,264
21,237,77,81,46
22,338,110,92,52
23,428,140,151,86
24,473,155,235,134
25,486,159,308,176
26,451,147,113,64
27,513,168,245,140
28,521,170,326,186
29,517,169,377,216
30,386,126,122,69
31,448,147,275,157
32,465,152,355,203
33,471,154,406,232
34,324,106,149,85
35,378,124,302,173
36,403,132,369,211
37,417,136,411,235
38,268,87,189,108
39,319,104,303,173
40,348,114,352,201
41,369,121,385,220
42,256,0,31,17
43,351,0,47,26
44,433,0,114,63
45,473,0,203,112
46,481,0,269,149
47,454,0,106,58
48,517,0,239,132
49,528,0,316,175
50,524,0,366,202
51,385,0,127,70
52,439,0,283,156
53,456,0,363,201
54,460,0,412,228
55,316,0,155,85
56,363,0,311,172
57,386,0,387,214
58,396,0,433,239
59,255,0,189,104
60,297,0,300,166
61,327,0,347,192
62,350,0,377,208
63,283,0,-9,-6
64,378,0,27,18
65,448,0,106,74
66,477,0,195,137
67,480,0,268,188
68,454,0,100,70
69,524,0,227,159
70,550,0,308,216
71,567,0,371,260
72,377,0,116,81
73,428,0,271,190
74,454,0,362,254
75,474,0,426,299
76,301,0,135,94
77,329,0,286,200
78,351,0,376,264
79,369,0,439,308
80,234,0,156,109
81,253,0,269,189
82,268,0,330,231
83,281,0,377,264
84,308,0,-13,-6
85,403,0,36,19
86,469,0,107,56
87,490,0,192,102
88,487,0,262,139
89,471,0,93,49
90,533,0,226,120
91,560,0,307,163
92,576,0,370,196
93,395,0,109,57
94,447,0,266,141
95,466,0,363,193
96,472,0,434,230
97,317,0,128,68
98,349,0,278,147
99,363,0,369,196
100,369,0,433,230
101,247,0,146,77
102,263,0,249,132
103,269,0,310,164
104,272,0,358,190
105,340,0,-17,-8
106,434,0,24,12
107,496,0,97,50
108,516,0,184,96
109,508,0,252,132
110,498,0,92,48
111,557,0,228,119
112,585,0,310,162
113,602,0,373,195
114,421,0,105,55
115,468,0,275,144
116,482,0,371,194
117,485,0,437,229
118,346,0,120,63
119,375,0,281,147
120,392,0,374,196
121,403,0,438,229
122,278,0,135,70
123,294,0,247,129
124,303,0,307,161
125,312,0,352,184
126,346,0,-16,-8
127,443,0,30,15
128,504,0,106,55
129,525,0,194,102
130,521,0,264,139
131,497,0,104,54
132,551,0,238,125
133,574,0,320,168
134,585,0,383,202
135,419,0,117,61
136,456,0,282,148
137,469,0,377,198
138,473,0,442,233
139,344,0,130,68
140,371,0,281,148
141,387,0,367,193
142,398,0,425,224
143,278,0,143,75
144,288,0,254,134
145,302,0,315,166
146,314,0,360,190
147,348,0,-18,-9
148,447,0,26,13
149,509,0,101,53
150,529,0,188,100
151,524,0,258,137
152,499,0,100,53
153,552,0,234,124
154,576,0,316,168
155,589,0,380,202
156,421,0,115,61
157,464,0,281,149
158,484,0,380,202
159,492,0,450,239
160,344,0,130,69
161,373,0,285,151
162,390,0,374,198
163,400,0,434,230
164,277,0,141,75
165,290,0,256,136
166,303,0,317,168
167,315,0,360,191
168,343,0,-15,-7
169,444,0,30,15
170,503,0,115,61
171,513,0,208,110
172,509,0,280,148
173,491,0,97,51
174,535,0,244,129
175,555,0,332,176
176,561,0,397,210
177,408,0,103,54
178,449,0,276,146
179,466,0,374,198
180,469,0,437,231
181,330,0,119,63
182,361,0,297,157
183,398,0,350,185
