,cx,cxROI,cy,cyROI
0,411,82,284,134
1,449,90,269,127
2,483,97,242,114
3,510,102,221,104
4,531,107,206,97
5,461,92,186,88
6,479,96,150,71
7,487,98,129,61
8,493,99,110,52
9,439,88,179,85
10,451,90,140,66
11,458,92,115,54
12,463,93,95,45
13,415,83,181,85
14,421,84,142,67
15,425,85,120,57
16,429,86,102,48
17,390,78,192,91
18,383,77,163,77
19,378,76,144,68
20,374,75,126,59
21,394,79,283,134
22,433,86,268,127
23,468,93,242,114
24,493,98,219,104
25,514,103,203,96
26,446,89,186,88
27,464,93,150,71
28,473,94,129,61
29,479,96,110,52
30,423,84,179,85
31,435,87,139,66
32,442,88,115,54
33,447,89,95,45
34,398,79,181,85
35,404,81,142,67
36,408,81,119,56
37,411,82,102,48
38,374,75,192,91
39,367,73,164,77
40,362,72,145,68
41,358,71,128,60
42,390,79,287,135
43,427,87,271,127
44,461,94,242,113
45,487,99,219,103
46,507,103,202,95
47,440,89,185,87
48,456,92,150,70
49,464,94,128,60
50,470,95,108,50
51,416,84,179,84
52,429,87,138,64
53,436,88,112,52
54,441,89,92,43
55,392,79,182,85
56,398,81,142,66
57,402,81,119,56
58,406,82,101,47
59,368,75,193,90
60,361,73,165,77
61,355,72,146,68
62,351,71,128,60
63,367,76,289,135
64,404,83,271,126
65,438,91,243,113
66,463,96,220,102
67,482,100,204,95
68,413,85,186,87
69,430,89,147,68
70,437,90,124,58
71,441,91,104,48
72,389,80,180,84
73,399,82,136,63
74,406,84,110,51
75,410,85,89,41
76,364,75,183,85
77,367,76,142,66
78,371,77,117,54
79,374,77,98,45
80,340,70,195,91
81,331,68,165,77
82,324,67,145,67
83,320,66,127,59
84,348,73,278,130
85,385,80,261,122
86,418,87,230,107
87,441,92,204,95
88,463,97,190,88
89,390,81,173,80
90,408,85,133,62
91,417,87,109,51
92,422,88,89,41
93,366,76,168,78
94,376,79,122,57
95,383,80,95,44
96,388,81,73,34
97,342,71,171,80
98,343,72,128,59
99,347,72,102,47
100,350,73,80,37
101,319,67,183,85
102,307,64,152,71
103,299,62,130,60
104,294,61,111,51
105,345,73,282,133
106,383,81,262,123
107,417,89,229,108
108,441,94,202,95
109,463,99,187,88
110,387,82,173,81
111,404,86,132,62
112,411,87,107,50
113,415,88,86,40
114,363,77,167,78
115,373,79,122,57
116,378,80,93,43
117,380,81,70,33
118,339,72,171,80
119,340,72,127,59
120,341,72,100,47
121,342,73,78,36
122,315,67,183,86
123,302,64,151,71
124,293,62,131,61
125,285,61,111,52
126,348,75,288,134
127,385,83,268,125
128,418,90,235,109
129,442,95,210,98
130,463,99,193,90
131,389,83,177,82
132,405,87,136,63
133,413,89,111,51
134,418,90,90,42
135,364,78,172,80
136,375,80,126,58
137,380,81,97,45
138,382,82,74,34
139,340,73,176,82
140,341,73,131,61
141,341,73,104,48
142,342,73,81,37
143,316,68,189,88
144,303,65,157,73
145,293,63,136,63
146,286,61,116,54
147,361,95,311,95
148,396,104,290,89
149,425,112,258,79
