,cx,cxROI,cy,cyROI
0,203,49,126,89
1,291,70,103,73
2,379,92,128,90
3,431,105,181,128
4,457,111,230,163
5,430,104,118,83
6,492,119,216,153
7,509,124,272,193
8,521,126,314,222
9,395,96,137,97
10,458,111,246,174
11,471,114,292,207
12,486,118,321,227
13,349,85,163,115
14,399,97,263,186
15,373,90,254,180
16,353,86,233,165
17,303,73,195,138
18,352,85,269,190
19,349,85,269,190
20,343,83,255,180
21,202,0,57,31
22,297,0,57,31
23,379,0,107,59
24,420,0,180,99
25,435,0,236,130
26,427,0,99,54
27,475,0,216,119
28,474,0,270,149
29,473,0,300,166
30,383,0,119,65
31,428,0,239,132
32,417,0,260,144
33,411,0,258,142
34,332,0,146,80
35,377,0,256,141
36,355,0,240,133
37,339,0,210,116
38,282,0,176,97
39,328,0,260,144
40,315,0,245,135
41,301,0,216,119
42,199,0,51,27
43,296,0,58,31
44,368,0,117,63
45,397,0,197,106
46,405,0,261,141
47,414,0,104,56
48,456,0,223,121
49,463,0,284,154
50,465,0,328,178
51,364,0,125,67
52,413,0,251,136
53,426,0,305,165
54,435,0,339,184
55,310,0,151,82
56,355,0,267,144
57,337,0,248,134
58,322,0,215,116
59,258,0,180,97
60,307,0,268,145
61,301,0,255,138
62,289,0,229,124
63,222,0,56,29
64,317,0,66,35
65,385,0,125,66
66,408,0,203,108
67,414,0,262,140
68,428,0,118,63
69,467,0,242,129
70,475,0,305,163
71,480,0,348,186
72,375,0,137,73
73,422,0,266,142
74,432,0,319,170
75,441,0,349,186
76,319,0,161,86
77,365,0,277,148
78,345,0,259,138
79,329,0,226,120
80,265,0,187,99
81,318,0,280,149
82,309,0,267,142
83,294,0,240,128
84,243,85,64,34
85,339,119,75,40
86,405,142,138,73
87,425,149,219,116
88,425,149,279,148
89,449,158,132,70
90,483,170,252,134
91,489,172,315,168
92,491,173,359,191
93,393,138,151,80
94,433,152,275,146
95,449,158,343,182
96,461,162,391,208
97,336,118,173,92
98,378,133,288,153
99,369,130,273,145
100,357,125,241,128
101,281,99,197,105
102,330,116,287,153
103,333,117,281,149
104,328,115,261,139
105,254,96,107,57
106,353,133,131,70
107,421,159,206,111
108,439,166,294,158
109,438,165,356,192
110,458,173,203,109
111,481,182,333,179
112,477,180,402,217
113,471,178,449,242
114,393,148,215,116
115,427,161,354,191
116,438,165,423,228
117,444,168,468,252
118,328,124,234,126
119,372,140,367,198
120,397,150,419,226
121,415,157,447,241
122,270,102,256,138
123,323,122,350,189
124,350,132,370,199
125,365,138,374,202
126,269,88,114,60
127,366,119,142,74
128,427,139,215,113
129,439,143,303,159
130,433,141,365,192
131,459,150,203,107
132,477,156,340,179
133,471,154,409,215
134,463,151,456,240
135,391,127,216,114
136,419,137,360,190
137,425,139,428,225
138,429,140,468,247
139,327,107,236,124
140,363,118,367,193
141,381,124,394,207
142,396,129,396,209
143,275,90,258,136
144,320,104,356,187
145,338,110,366,193
146,347,113,359,189
147,307,105,144,75
148,399,136,168,87
149,461,157,242,126
150,473,161,328,171
151,468,160,392,204
152,494,169,216,112
153,507,173,346,180
154,504,172,411,214
155,498,170,458,239
156,426,145,217,113
157,450,153,358,186
158,461,157,431,225
159,465,159,477,249
160,365,124,230,120
161,394,134,369,192
162,408,139,380,198
163,418,143,364,190
164,314,107,252,131
165,349,119,360,188
166,364,124,367,191
167,373,127,352,183
168,306,90,161,85
169,400,117,178,94
170,465,136,251,132
171,479,141,342,180
172,476,140,402,212
173,489,144,220,116
174,502,147,350,185
175,500,147,414,219
176,497,146,462,244
177,419,123,230,121
178,447,131,369,195
179,461,135,431,228
180,468,137,472,249
181,357,105,249,131
182,394,116,381,201
183,422,124,409,216
184,442,130,416,220
185,308,90,276,146
186,353,103,372,196
187,380,111,385,203
188,397,116,381,201
189,305,88,151,78
190,396,115,165,86
191,459,133,232,121
192,470,136,319,166
193,464,135,378,197
194,482,140,204,106
195,496,144,335,174
196,493,143,400,208
197,489,142,447,233
198,414,120,213,111
199,440,128,352,183
200,455,132,412,215
201,464,135,447,233
202,354,103,231,120
203,389,113,363,189
204,412,120,377,196
205,428,124,368,192
206,306,89,257,134
207,351,102,358,186
208,371,108,368,192
209,381,111,360,188
210,301,95,153,79
211,391,124,165,85
212,454,144,237,123
213,464,147,330,171
214,459,145,391,203
215,478,151,198,103
216,494,157,327,170
217,492,156,390,203
218,488,155,436,227
219,409,130,209,108
220,439,139,348,181
221,452,143,406,211
222,458,145,441,229
223,349,110,229,119
224,386,122,359,186
225,405,128,370,192
226,417,132,359,186
227,302,96,257,133
228,350,111,353,183
229,369,117,361,188
230,377,119,351,182
231,299,84,147,76
232,387,108,161,83
233,451,126,229,118
234,463,130,319,165
235,459,129,379,196
236,474,133,195,101
237,491,138,319,165
238,490,137,383,198
239,487,136,430,223
240,407,114,203,105
241,436,122,337,175
242,451,126,401,208
243,456,128,442,229
244,345,97,222,115
245,382,107,352,182
246,402,113,369,191
247,413,116,362,188
248,295,82,249,129
249,340,95,348,180
250,361,101,360,187
251,371,104,352,182
252,290,95,152,79
253,378,124,163,84
254,443,146,229,119
255,457,151,314,163
256,454,150,369,192
257,469,154,198,103
258,483,159,323,168
259,484,159,388,202
260,480,158,436,227
261,402,132,206,107
262,432,142,340,177
263,447,147,407,211
264,452,149,451,234
265,341,112,225,117
266,380,125,357,185
267,405,133,384,200
268,419,138,386,201
269,290,95,250,130
270,335,110,347,180
271,360,118,361,188
272,372,122,356,185
273,297,100,144,74
274,384,129,162,83
275,445,150,230,118
276,457,154,316,162
277,456,154,373,191
278,469,158,199,102
279,482,163,325,167
280,484,163,390,200
281,484,163,439,225
282,402,135,204,104
283,427,144,336,172
284,442,149,406,208
285,450,152,453,232
286,340,115,218,112
287,375,126,345,177
288,397,134,378,194
289,411,139,387,198
290,287,97,241,123
291,325,109,335,172
292,344,116,355,182
293,354,119,356,182
294,298,84,152,77
295,383,108,166,84
296,443,125,236,120
297,451,127,325,165
298,446,126,384,195
299,466,131,200,101
300,480,135,326,166
301,481,136,390,198
302,481,136,438,223
303,401,113,209,106
304,426,120,343,174
305,442,125,404,205
306,450,127,442,225
307,342,96,227,115
308,373,105,357,181
309,386,109,351,178
310,391,110,325,165
311,293,82,255,129
312,332,93,354,180
313,341,96,346,176
314,339,95,319,162
315,296,99,153,78
316,385,129,163,83
317,445,149,233,120
318,449,151,321,165
319,438,147,375,193
320,466,156,201,103
321,480,161,327,168
322,480,161,391,201
323,478,160,440,226
324,398,134,211,108
325,426,143,343,176
326,445,149,412,212
327,454,152,460,237
328,338,113,230,118
329,374,125,360,185
330,390,131,351,180
331,394,132,322,165
332,288,96,257,132
333,334,112,356,183
334,349,117,348,179
335,349,117,321,165
336,299,85,152,77
337,384,110,164,84
338,446,128,234,119
339,454,130,321,164
340,445,127,379,194
341,468,134,204,104
342,484,139,332,170
343,483,138,396,202
344,479,137,443,227
345,401,115,212,108
346,428,123,346,177
347,446,128,413,211
348,453,130,458,234
349,341,98,229,117
350,376,108,362,185
351,396,113,362,185
352,404,116,341,174
353,291,83,254,130
354,337,96,355,181
355,358,102,356,182
356,366,105,338,173
357,299,101,155,79
358,387,131,166,85
359,448,152,234,120
360,455,154,323,166
361,446,151,382,196
362,473,160,203,104
363,486,165,330,170
364,486,165,394,203
365,484,164,442,227
366,404,137,213,109
367,430,146,348,179
368,447,151,417,214
369,454,154,466,240
370,343,116,231,119
371,381,129,361,186
372,408,138,381,196
373,423,143,379,195
374,295,100,257,132
375,342,116,351,180
376,370,125,363,187
377,386,131,358,184
378,312,90,158,81
379,399,116,169,87
380,461,134,241,124
381,472,137,331,170
382,466,135,389,200
383,480,139,209,107
384,493,143,341,175
385,493,143,407,209
386,492,143,456,234
387,414,120,219,112
388,443,129,356,183
389,461,134,422,217
390,469,136,465,239
391,354,103,237,122
392,390,113,367,189
393,404,117,357,183
394,409,119,328,169
395,303,88,261,134
396,346,100,361,186
397,359,104,354,182
398,358,104,327,168
399,316,108,156,79
400,404,138,173,88
401,463,159,244,125
402,469,161,332,170
403,460,158,389,199
404,484,166,213,109
405,493,169,338,173
406,494,169,403,206
407,493,169,452,231
408,415,142,220,112
409,441,151,350,179
410,460,158,422,216
411,468,160,472,241
412,353,121,234,119
413,388,133,357,182
414,412,141,378,193
415,425,146,373,191
416,301,103,255,130
417,340,116,347,177
418,361,124,364,186
419,371,127,362,185
420,323,112,170,86
421,409,142,185,94
422,467,162,257,130
423,472,164,344,174
424,461,160,402,204
425,488,170,230,116
426,501,174,357,181
427,497,173,421,214
428,492,171,468,237
429,420,146,240,122
430,446,155,375,190
431,461,160,444,225
432,466,162,492,250
433,359,125,259,131
434,392,136,392,199
435,417,145,390,198
436,428,149,367,186
437,309,107,283,143
438,355,123,382,194
439,382,133,383,194
440,396,137,366,186
441,314,109,173,88
442,402,140,192,97
443,459,159,264,134
444,465,162,350,178
445,454,158,406,206
446,481,167,237,120
447,495,172,363,185
448,493,171,430,219
449,489,170,478,243
450,414,144,247,125
451,444,154,379,193
452,460,160,449,228
453,466,162,495,252
454,355,123,265,135
455,391,136,395,201
456,415,144,405,206
457,428,149,391,199
458,305,106,290,147
459,350,121,389,198
460,372,129,389,198
461,382,133,370,188
462,308,107,179,91
463,395,137,198,100
464,453,157,264,134
465,465,162,347,176
466,459,159,404,205
467,477,166,243,123
468,496,172,371,189
469,497,173,437,222
470,493,171,486,247
471,415,144,255,129
472,444,154,389,198
473,460,160,457,232
474,466,162,501,255
475,357,124,274,139
476,389,135,400,203
477,406,141,402,204
478,416,144,381,194
479,308,107,299,152
480,346,120,397,202
481,364,126,398,202
482,373,129,381,194
483,306,92,188,96
484,395,119,207,106
485,453,137,273,139
486,467,141,356,182
487,463,140,414,212
488,478,144,252,129
489,497,150,384,196
490,498,150,452,231
491,495,150,500,256
492,413,125,264,135
493,448,135,401,205
494,464,140,468,239
495,472,143,510,261
496,354,107,283,145
497,391,118,412,211
498,419,127,443,227
499,440,133,447,229
500,305,92,307,157
501,344,104,403,206
502,368,111,417,213
503,384,116,411,210
504,308,87,181,94
505,394,111,199,104
506,463,131,267,139
507,489,138,354,185
508,496,140,416,217
509,484,137,234,122
510,515,146,357,186
511,523,148,420,219
512,525,148,465,243
513,419,118,246,128
514,462,131,378,197
515,479,135,434,227
516,488,138,465,243
517,360,102,266,139
518,405,114,396,207
519,428,121,424,222
520,445,126,425,222
521,309,87,293,153
522,358,101,390,204
523,380,107,411,215
524,394,111,411,215
