,cx,cxROI,cy,cyROI
0,423,83,271,83
1,450,89,271,83
2,458,90,256,78
3,442,87,237,73
4,421,83,220,67
5,464,92,206,63
6,463,91,176,54
7,458,90,157,48
8,455,90,141,43
9,438,86,194,59
10,436,86,169,52
11,432,85,153,47
12,430,85,144,44
13,411,81,193,59
14,397,78,201,61
15,402,79,234,72
16,410,81,260,80
17,389,77,201,61
18,380,75,213,65
19,387,76,238,73
20,397,78,257,79
21,420,67,268,82
22,442,70,273,84
23,457,73,269,82
24,437,69,262,80
25,411,65,253,78
26,459,73,209,64
27,458,73,187,57
28,451,72,186,57
29,443,70,188,57
30,434,69,198,61
31,416,66,189,58
32,407,65,215,66
33,407,65,233,71
34,409,65,201,61
35,393,62,225,69
36,399,63,261,80
37,412,65,277,85
38,390,62,211,65
39,378,60,233,71
40,386,61,261,80
41,400,64,274,84
42,408,39,262,80
43,436,42,260,80
44,458,44,261,80
45,463,44,270,83
46,456,44,279,86
47,449,43,207,63
48,446,43,252,77
49,439,42,279,86
50,437,42,293,90
51,416,40,206,63
52,415,40,260,80
53,416,40,290,89
54,416,40,305,94
55,387,37,217,66
56,390,37,265,81
57,396,38,291,89
58,401,38,300,92
59,366,35,234,72
60,370,35,268,82
61,379,36,288,88
62,387,37,295,90
63,406,84,206,63
64,438,91,216,66
65,457,94,248,76
66,457,94,280,86
67,450,93,305,94
68,440,91,235,72
69,447,92,297,91
70,449,93,328,101
71,451,93,348,107
72,407,84,240,74
73,418,86,307,94
74,428,88,337,103
75,435,90,355,109
76,382,79,248,76
77,399,82,309,95
78,414,86,320,98
79,424,88,322,99
80,364,75,258,79
81,378,78,299,92
82,391,81,303,93
83,399,82,298,91
84,396,85,201,61
85,438,94,211,65
86,463,99,244,75
87,461,99,278,85
88,445,95,300,92
89,442,95,228,70
90,446,96,291,89
91,448,96,327,100
92,447,96,353,108
93,408,87,232,71
94,418,90,300,92
95,427,92,342,105
96,433,93,371,114
97,379,81,241,74
98,401,86,304,93
99,412,88,304,93
100,416,89,291,89
101,359,77,253,78
102,382,82,301,92
103,394,84,301,92
104,395,85,288,88
105,405,88,199,61
106,441,96,211,65
107,463,101,245,75
108,461,100,278,85
109,449,98,303,93
110,448,98,230,70
111,451,98,291,89
112,451,98,327,100
113,447,97,355,109
114,412,90,228,70
115,420,91,298,91
116,427,93,339,104
117,429,93,369,113
118,381,83,233,71
119,396,86,301,92
120,411,89,300,92
121,413,90,284,87
122,359,78,244,75
123,379,82,296,91
124,392,85,299,92
125,392,85,288,88
126,410,89,192,59
127,447,97,204,62
128,469,102,241,74
129,462,100,275,84
130,446,97,296,91
131,450,98,225,69
132,454,98,285,87
133,456,99,321,98
134,454,98,347,106
135,415,90,224,69
136,425,92,293,90
137,433,94,333,102
138,434,94,361,111
139,385,83,229,70
140,402,87,296,91
141,415,90,289,89
142,416,90,268,82
143,363,79,240,74
144,386,84,291,89
145,397,86,287,88
146,395,86,271,83
147,402,87,192,59
148,443,96,199,61
149,470,102,234,72
150,468,102,269,82
151,454,99,292,90
152,447,97,216,66
153,456,99,283,87
154,459,100,321,98
155,458,100,348,107
156,412,90,219,67
157,427,93,292,90
158,437,95,333,102
159,441,96,362,111
160,382,83,229,70
161,406,88,297,91
162,417,91,290,89
163,418,91,271,83
164,361,78,243,74
165,388,84,295,90
166,398,87,290,89
167,396,86,274,84
168,411,89,187,57
169,451,98,197,60
170,478,104,232,71
171,474,103,266,82
172,459,100,288,88
173,452,98,217,66
174,464,101,280,86
175,470,102,315,97
176,472,103,343,105
177,417,91,219,67
178,433,94,290,89
179,447,97,327,100
180,453,99,355,109
181,389,85,227,69
182,413,90,296,91
183,424,92,287,88
184,422,92,267,82
185,371,81,240,74
186,395,86,292,90
187,404,88,287,88
188,401,87,272,83
189,405,84,183,56
190,447,93,187,57
191,480,100,217,66
192,483,101,252,77
193,470,98,276,85
194,458,95,205,63
195,480,100,269,82
196,492,103,303,93
197,500,104,327,100
198,426,89,215,66
199,456,95,284,87
200,474,99,317,97
201,483,101,340,104
202,398,83,227,69
203,433,90,291,89
204,441,92,283,87
205,439,91,264,81
206,379,79,240,74
207,410,85,288,88
208,417,87,282,86
209,413,86,265,81
210,404,83,182,56
211,444,91,183,56
212,478,98,210,64
213,485,100,247,76
214,475,97,275,84
215,461,95,204,62
216,486,100,264,81
217,499,102,296,91
218,507,104,322,99
219,428,88,212,65
220,463,95,278,85
221,481,99,310,95
222,492,101,336,103
223,401,82,226,69
224,437,90,288,88
225,446,91,280,86
226,442,91,263,81
227,381,78,241,74
228,415,85,287,88
229,421,86,280,86
230,414,85,267,82
231,386,62,186,88
232,424,68,177,84
233,466,75,198,94
234,483,78,239,113
235,488,79,270,128
236,458,74,179,85
237,506,82,223,105
238,530,86,248,117
239,548,89,269,127
240,435,70,200,95
241,492,79,247,117
242,521,84,270,128
243,540,87,288,136
244,414,67,223,105
245,468,76,269,127
246,472,76,260,123
247,465,75,245,116
248,400,65,245,116
249,446,72,277,131
250,451,73,267,126
251,442,71,253,120
252,382,56,192,90
253,418,61,175,82
254,462,68,192,90
255,486,71,231,108
256,499,73,257,121
257,459,67,171,80
258,512,75,205,96
259,542,80,224,105
260,565,83,240,113
261,440,64,194,91
262,501,73,231,108
263,535,78,251,118
264,562,82,267,125
265,423,62,222,104
266,480,70,261,122
267,473,69,250,117
268,459,67,236,111
269,411,60,249,117
270,460,67,272,128
271,455,67,264,124
272,440,64,256,120
273,380,56,197,94
274,418,61,178,85
275,461,68,194,92
276,486,71,230,110
277,503,74,255,122
278,460,67,172,82
279,513,75,205,98
280,544,80,222,106
281,568,83,235,112
282,439,64,196,93
283,503,74,230,110
284,538,79,249,119
285,561,82,262,125
286,422,62,223,106
287,482,71,260,124
288,483,71,255,122
289,473,69,244,116
290,409,60,248,118
291,462,68,272,130
292,462,68,266,127
293,450,66,258,123
294,381,58,199,95
295,418,64,180,86
296,461,70,194,93
297,488,75,230,110
298,506,77,255,122
299,461,70,173,83
300,516,79,203,97
301,548,84,220,106
302,573,88,234,112
303,442,68,198,95
304,506,77,229,110
305,542,83,246,118
306,568,87,260,125
307,426,65,225,108
308,487,74,259,124
309,480,73,251,120
310,464,71,241,116
311,414,63,251,120
312,467,71,272,131
313,462,71,264,127
314,446,68,258,124
315,381,56,197,94
316,418,62,180,86
317,460,68,196,93
318,486,72,231,110
319,504,74,256,122
320,465,69,174,83
321,518,76,206,98
322,548,81,224,107
323,573,85,237,113
324,446,66,197,94
325,508,75,231,110
326,543,80,249,119
327,569,84,263,126
328,428,63,223,106
329,486,72,261,125
330,477,70,253,121
331,461,68,243,116
332,413,61,248,118
333,465,69,272,130
334,459,68,266,127
335,443,65,258,123
336,379,58,193,91
337,419,64,179,84
338,462,70,199,93
339,484,74,238,112
340,497,76,265,125
341,466,71,181,85
342,518,79,220,103
343,547,83,240,113
344,569,87,256,120
345,443,67,203,95
346,504,77,243,114
347,537,82,265,125
348,559,85,282,133
349,422,64,227,107
350,480,73,270,127
351,477,73,260,122
352,465,71,247,116
353,406,62,250,118
354,456,69,280,132
355,453,69,270,127
356,441,67,259,122
357,377,60,192,90
358,421,67,183,85
359,461,73,206,96
360,482,77,245,115
361,493,78,273,128
362,463,74,193,90
363,509,81,242,113
364,533,85,268,125
365,551,88,288,135
366,435,69,215,100
367,489,78,265,124
368,518,82,290,136
369,536,85,309,145
370,411,65,238,111
371,465,74,286,134
372,473,75,276,129
373,469,75,263,123
374,394,63,259,121
375,441,70,292,137
376,447,71,282,132
377,441,70,270,126
378,381,75,189,90
379,426,83,184,87
380,464,91,211,100
381,478,94,254,121
382,486,95,285,135
383,462,90,196,93
384,502,98,246,117
385,524,103,274,130
386,541,106,297,141
387,433,85,215,102
388,482,94,268,127
389,510,100,296,141
390,528,103,317,151
391,408,80,237,112
392,457,89,290,138
393,466,91,279,132
394,462,90,263,125
395,390,76,258,122
396,436,85,293,139
397,442,87,283,134
398,435,85,270,128
399,383,79,188,57
400,430,89,191,58
401,470,98,214,65
402,484,100,245,75
403,477,99,268,82
404,452,94,211,65
405,474,98,275,84
406,486,101,306,94
407,494,103,331,102
408,416,86,221,68
409,447,93,287,88
410,466,97,320,98
411,477,99,343,105
412,389,81,235,72
413,427,89,299,92
414,438,91,290,89
415,436,90,273,84
416,369,76,250,77
417,406,84,298,91
418,416,86,291,89
419,413,86,276,85
420,389,83,187,57
421,430,92,193,59
422,467,100,221,68
423,479,102,255,78
424,473,101,282,86
425,452,97,213,65
426,470,100,278,85
427,478,102,312,96
428,482,103,338,104
429,416,89,221,68
430,443,95,291,89
431,457,98,326,100
432,465,99,352,108
433,387,83,233,71
434,419,90,301,92
435,428,91,292,90
436,425,91,274,84
437,366,78,248,76
438,398,85,298,91
439,407,87,293,90
440,404,86,280,86
441,419,82,175,53
442,383,75,197,60
443,366,72,238,73
444,372,73,277,85
445,386,76,304,93
446,399,78,218,67
447,407,80,289,89
448,408,80,325,100
449,408,80,351,108
