,cx,cxROI,cy,cyROI
0,349,92,143,73
1,427,113,153,79
2,499,132,218,112
3,534,142,294,151
4,540,143,353,182
5,497,132,192,99
6,515,137,360,186
7,496,132,381,196
8,480,127,367,189
9,429,114,175,90
10,442,117,357,184
11,424,112,376,194
12,416,110,372,192
13,366,97,177,91
14,374,99,341,176
15,370,98,361,186
16,369,98,356,183
17,311,82,190,98
18,310,82,308,159
19,319,84,328,169
20,332,88,324,167
21,380,136,126,60
22,465,167,173,83
23,505,181,259,124
24,472,169,355,171
25,443,159,414,199
26,519,186,179,86
27,512,184,338,162
28,490,176,409,197
29,467,167,462,222
30,433,155,156,75
31,434,155,324,156
32,430,154,407,196
33,415,149,471,226
34,355,127,156,75
35,355,127,324,156
36,368,132,330,159
37,370,132,315,151
38,291,104,171,82
39,292,104,309,148
40,314,112,320,154
41,325,116,304,146
42,337,130,148,106
43,429,165,138,99
44,518,199,180,129
45,581,224,229,164
46,633,244,261,187
47,465,179,231,166
48,501,193,330,237
49,538,207,361,259
50,573,221,374,269
51,403,155,267,192
52,449,173,387,278
53,509,196,434,312
54,561,216,456,328
55,361,139,293,210
56,407,157,419,301
57,471,181,484,348
58,527,203,518,372
59,339,130,309,222
60,385,148,408,293
61,435,167,462,332
62,480,185,494,355
63,312,102,187,139
64,387,126,145,108
65,486,159,130,96
66,566,185,115,85
67,627,205,110,82
68,510,166,215,160
69,600,196,265,197
70,658,215,300,223
71,709,232,329,245
72,473,154,272,202
73,559,182,329,245
74,624,204,372,277
75,685,224,410,305
76,430,140,318,237
77,501,163,383,285
78,554,181,424,316
79,604,197,456,340
80,387,126,354,264
81,442,144,409,305
82,481,157,440,328
83,516,168,462,344
84,289,121,228,210
85,364,153,148,136
86,455,191,111,102
87,532,224,81,74
88,587,247,52,48
89,523,220,213,197
90,654,275,238,220
91,733,308,257,237
92,792,333,273,252
93,499,210,287,265
94,637,268,350,323
95,713,300,386,357
96,773,325,418,386
97,460,193,345,319
98,578,243,425,393
99,649,273,465,430
100,704,296,496,458
101,415,174,384,355
102,501,210,446,412
103,549,231,478,442
104,589,248,503,465
105,265,113,227,217
106,350,150,148,141
107,445,191,104,99
108,522,224,71,68
109,577,247,44,42
110,514,220,210,201
111,654,281,230,220
112,733,314,243,232
113,790,339,259,248
114,495,212,282,270
115,644,276,342,327
116,725,311,378,362
117,783,336,410,392
118,465,199,343,328
119,583,250,421,403
120,650,279,465,445
121,697,299,497,476
122,429,184,383,367
123,510,219,442,423
124,552,237,472,452
125,585,251,496,475
126,256,108,223,217
127,342,145,142,138
128,441,187,99,96
129,519,220,69,67
130,573,243,41,39
131,512,217,202,196
132,657,279,222,216
133,735,312,232,225
134,792,336,243,236
135,496,210,274,266
136,648,275,338,329
137,731,310,374,364
138,788,334,403,392
139,467,198,336,327
140,586,249,417,405
141,657,279,460,447
142,706,300,489,476
143,432,183,376,366
144,516,219,433,421
145,558,237,458,445
146,588,249,478,465
147,246,103,206,202
148,338,142,134,131
149,440,185,92,90
150,519,218,68,66
151,576,242,41,40
152,510,214,186,183
153,653,274,210,206
154,733,308,227,223
155,790,332,244,240
156,488,205,254,250
157,637,268,321,316
158,720,303,362,356
159,777,327,396,389
160,455,191,314,309
161,572,240,401,394
162,644,271,449,442
163,698,293,483,475
164,412,173,358,352
165,499,210,427,420
166,545,229,463,455
167,582,245,489,481
168,244,101,212,207
169,332,138,136,132
170,436,181,92,89
171,518,215,67,65
172,577,240,39,38
173,505,210,184,179
174,647,269,211,206
175,726,302,227,221
176,782,325,243,237
177,484,201,252,246
178,634,264,319,311
179,719,299,357,349
180,777,323,388,379
181,454,189,314,307
182,574,239,400,391
183,645,268,445,435
184,696,289,476,465
185,417,173,360,352
186,502,209,427,417
187,546,227,459,448
188,581,241,481,470
189,248,0,204,197
190,339,0,128,124
191,443,0,89,86
192,525,0,69,66
193,582,0,44,42
194,505,0,177,171
195,647,0,208,201
196,724,0,229,222
197,778,0,249,241
198,482,0,247,239
199,630,0,319,309
200,711,0,359,348
201,766,0,389,377
202,452,0,309,299
203,572,0,391,379
204,642,0,433,419
205,692,0,461,446
206,414,0,355,344
207,502,0,419,406
208,546,0,451,437
209,582,0,471,456
210,247,99,208,201
211,334,134,132,128
212,440,177,90,87
213,524,210,69,66
214,582,234,43,41
215,504,202,177,171
216,646,259,207,200
217,724,291,229,222
218,780,313,248,240
219,482,193,245,237
220,630,253,312,302
221,711,286,352,341
222,767,308,383,371
223,452,181,307,298
224,572,230,388,376
225,641,257,431,418
226,689,277,460,446
227,414,166,355,344
228,503,202,417,404
229,548,220,447,433
230,583,234,467,453
231,250,0,198,191
232,337,0,122,117
233,443,0,86,83
234,528,0,73,70
235,589,0,51,49
236,503,0,164,158
237,646,0,199,192
238,723,0,223,215
239,778,0,243,234
240,479,0,231,222
241,629,0,302,291
242,710,0,345,333
243,765,0,376,362
