,cx,cxROI,cy,cyROI
0,225,48,215,149
1,338,72,202,140
2,441,94,225,156
3,503,107,280,194
4,531,113,339,235
5,464,99,164,113
6,525,112,304,211
7,509,108,340,236
8,498,106,340,236
9,385,82,175,121
10,427,91,312,216
11,425,90,365,253
12,433,92,389,270
13,306,65,204,141
14,339,72,315,218
15,361,77,368,255
16,381,81,395,274
17,239,51,243,168
18,270,57,326,226
19,304,65,366,254
20,334,71,389,270
21,257,78,229,184
22,365,110,183,147
23,473,143,192,154
24,553,168,215,172
25,614,186,226,181
26,476,144,242,194
27,542,164,327,262
28,588,178,382,307
29,616,187,428,344
30,431,130,289,232
31,495,150,386,310
32,530,161,447,359
33,556,168,494,397
34,379,115,323,259
35,427,129,404,324
36,459,139,452,363
37,485,147,490,394
38,325,98,343,275
39,346,105,401,322
40,356,108,428,344
41,365,110,450,361
42,269,93,218,173
43,367,127,186,147
44,475,164,196,155
45,554,191,218,173
46,619,214,222,176
47,490,169,303,240
48,573,198,373,296
49,630,218,423,336
50,674,233,462,367
51,438,151,354,281
52,500,173,448,355
53,540,186,501,398
54,572,197,537,426
55,373,129,393,312
56,415,143,479,380
57,442,152,527,418
58,463,160,559,444
59,305,105,415,329
60,334,115,479,380
61,352,121,516,409
62,368,127,546,433
63,278,121,222,177
64,386,168,180,144
65,490,214,190,152
66,567,248,211,168
67,632,276,219,175
68,518,226,312,249
69,625,273,401,320
70,685,299,459,367
71,730,319,506,404
72,461,201,368,294
73,549,240,498,398
74,597,261,580,464
75,631,276,642,513
76,395,172,407,325
77,449,196,549,439
78,487,213,634,507
79,518,226,697,557
80,334,146,425,340
81,362,158,530,424
82,378,165,589,471
83,393,171,635,508
84,269,117,201,164
85,378,165,168,137
86,490,214,180,147
87,571,249,198,162
88,637,278,205,167
89,520,227,291,238
90,628,274,388,317
91,687,300,447,366
92,727,318,493,403
93,466,203,350,286
94,557,243,485,397
95,606,265,571,467
96,639,279,637,521
97,404,176,393,322
98,465,203,529,433
99,498,217,616,504
100,523,228,682,558
101,341,149,418,342
102,366,160,519,425
103,380,166,576,472
104,394,172,623,510
105,253,96,203,163
106,373,142,180,145
107,488,186,219,176
108,567,216,279,224
109,611,232,332,267
110,517,197,278,223
111,611,232,405,326
112,650,247,479,385
113,669,255,534,430
114,460,175,330,265
115,552,210,485,390
116,595,226,567,456
117,619,235,623,501
118,394,150,378,304
119,470,179,513,413
120,463,176,490,394
121,443,168,449,361
122,330,125,414,333
123,389,148,504,406
124,392,149,480,386
125,378,144,447,360
126,258,98,180,121
127,384,146,185,124
128,480,182,257,172
129,520,197,353,237
130,535,203,429,288
131,525,199,259,174
132,587,223,411,276
133,605,230,490,329
134,612,232,543,365
135,456,173,296,198
136,529,201,456,306
137,551,209,520,349
138,561,213,551,370
139,386,146,337,226
140,457,173,478,321
141,456,173,462,310
142,447,170,425,285
143,324,123,374,251
144,393,149,472,317
145,390,148,451,303
146,374,142,418,280
147,263,98,145,95
148,382,142,147,96
149,477,177,221,145
150,515,191,326,214
151,521,194,410,269
152,524,195,202,132
153,584,217,358,235
154,599,223,440,289
155,604,225,498,327
156,449,167,233,153
157,524,195,393,258
158,544,202,467,307
159,555,206,511,336
160,378,140,274,180
161,449,167,422,277
162,439,163,399,262
163,425,158,357,235
164,317,118,317,208
165,388,144,426,280
166,383,142,403,265
167,368,137,367,241
168,278,89,119,78
169,393,126,128,84
170,490,157,210,138
171,530,170,323,212
172,541,173,406,267
173,529,169,169,111
174,586,188,328,215
175,593,190,407,267
176,594,190,459,302
177,458,147,194,127
178,520,166,366,240
179,511,164,392,258
180,501,160,386,254
